序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
1804,601668,中国建筑,0.62,936761966000.0,28.6365969672,31.4421,25637270000.0,29.2,32.8166,7.29785479547,8.14,-1.185878463155,10.5211170582,工程建设,2022-08-30
1805,601616,广电电气,0.0408,473166690.12,-17.3447337803,7.5524,36543609.73,-8.4,34.5735,2.569025276007,1.45,0.053464703321,31.2533991124,电网设备,2022-08-30
1806,601611,中国核建,0.18,42544018499.47,29.0552802845,0.3486,557442959.03,33.0,-34.168,4.490927996191,3.93,-1.322234474537,8.1469213535,工程建设,2022-08-30
1807,601609,金田股份,0.25,37434738261.6,101.2660734591,38.447,372989326.61,50.75,166.899,4.656991980724,5.32,-2.245294410146,3.4815149229,有色金属,2022-08-30
1808,601607,上海医药,1.26,105237468881.97,20.733484711,3.9486,3567759976.7,46.05,-31.721,16.789045750146,7.56,0.763880995222,13.3149265621,医药商业,2022-08-30
1809,601577,长沙银行,0.94,10357796000.0,17.3278049153,15.3496,3480546000.0,21.18,16.0513,11.541202977754,8.09,2.05,,银行,2022-08-30
1810,601515,东风股份,0.35,1861806319.02,24.2876273213,-8.3013,469218079.63,82.5,-9.236,3.318667520796,10.22,0.125669861071,33.5707246997,包装材料,2022-08-30
1811,601326,秦港股份,0.13,3247726857.34,8.4237364986,-2.4334,698850420.51,21.38,13.645,2.800619980374,4.48,0.226759030014,39.460669444,航运港口,2022-08-30
1812,601288,农业银行,0.34,365537000000.0,7.7733421391,-12.0168,122278000000.0,12.3527574104,-14.3393,5.531611535417,6.2,0.46,,银行,2022-08-30
1813,601279,英利汽车,0.03,2244549032.0,10.4988154788,23.9882,47062752.0,85.09,133.7925,2.371316088175,1.4,0.197915038435,14.3882439811,汽车零部件,2022-08-30
1814,601163,三角轮胎,0.43,4538795774.83,17.5604170828,-0.1767,347326173.5,-23.9,-20.3561,13.613008982238,3.17,-0.085824417438,15.1932531839,橡胶制品,2022-08-30
1815,601156,东航物流,1.06,10126731067.69,36.0112156747,24.2658,1521129011.38,18.7,23.9827,5.583109689454,26.7,1.664285575704,25.4554821573,物流行业,2022-08-30
1816,601113,华鼎股份,0.15,5011627355.15,6.9037618952,14.4827,172010889.46,149.54,-3.5033,3.873253150707,3.98,0.027460144834,27.2721610849,化纤行业,2022-08-30
1817,601100,恒立液压,1.08,5226910671.51,51.2464391592,-17.0259,1408930788.55,42.87,-20.089,6.069594729554,17.59,0.907796384668,41.023293356,工程机械,2022-08-30
1818,601099,太平洋,0.02,671859021.48,35.7002459848,327.8619,137585417.88,159.95,2743.2732,1.426786072391,1.42,0.421058657487,,证券,2022-08-30
1819,601059,信达证券,0.15,1486050923.67,-5.3354966264,,428949088.84,13.008695561,,3.996364640244,,-0.295759202823,,证券,2022-08-30
1820,601018,宁波港,0.14,10863631000.0,22.1112360541,20.1018,2249918000.0,35.36,16.9597,3.32701623548,4.14,0.235,35.3989840045,航运港口,2022-08-30
1821,601016,节能风电,0.152,2030068977.76,32.3750231822,2.8467,758724592.64,58.09,-3.6673,2.032457466254,7.45,0.174776760949,63.3770719781,电力行业,2022-08-30
1822,601011,宝泰隆,0.05,1582832758.03,36.1046522501,-5.0834,80516117.31,645.26,-12.8368,3.874598625713,1.29,0.091975800433,16.3929420499,煤炭行业,2022-08-30
1823,601010,文峰股份,0.12,1326497357.43,22.3473797247,-26.816,230828450.31,105.03,73.8923,2.617392403891,4.63,0.066105648707,48.0021447019,商业百货,2022-08-30
1824,601007,金陵饭店,0.043,617030456.48,25.4995540176,-9.2726,16713351.65,5250.18,322.9392,5.110403501633,1.09,0.150816265967,32.7256008823,旅游酒店,2022-08-30
1825,601006,大秦铁路,0.5,38611821633.0,14.9003201528,-1.086,7462541397.0,35.86,5.9482,7.899794302224,6.04,0.649914930337,26.0510378107,物流行业,2022-08-30
1826,601002,晋亿实业,0.16,1400856825.29,38.5360760004,47.5747,152851143.67,182.02,107.1401,4.234186533543,3.78,0.041190736791,24.7156720051,通用设备,2022-08-30
1827,601001,晋控煤业,0.81,7146423015.74,38.3277188097,2.6538,1361759524.39,209.28,69.6051,5.313978839111,16.83,2.243701728601,41.7546128474,煤炭行业,2022-08-30
1828,600996,贵广网络,-0.34,1151680942.96,-27.7777081504,37.915,-361746797.18,-993.137752663,8.2161,3.847896682013,-8.27,-0.133128285302,5.0124727784,文化传媒,2022-08-30
1829,600995,南网储能,0.26,1046811580.21,9.7947869311,6.9206,122720587.0,-37.22,-74.3676,4.690404438125,5.53,0.563219465488,17.3918241842,电力行业,2022-08-30
1830,600984,建设机械,0.264,2253553245.3,46.8173819793,51.5009,255304662.89,58.13,187.7709,6.279962088102,4.3,-0.174250282219,34.9624787217,工程机械,2022-08-30
1831,600983,惠而浦,-0.17,2543248245.0,17.9390665179,-19.7682,-129072858.96,-11.38,-325.1646,4.464665520674,-3.7,0.005652815045,10.9049955259,家电行业,2022-08-30
1832,600981,汇鸿集团,0.06,25975618805.17,69.4098974476,33.6264,125656756.09,18.4,2066.9378,2.465740222806,2.3,0.118504462892,3.0412334698,贸易行业,2022-08-30
1833,600975,新五丰,0.11,968414903.05,4.7123267995,13.1421,73937694.73,-50.49,-30.1137,2.234182276872,5.06,-0.370747105916,18.0776501878,农牧饲渔,2022-08-30
1834,600968,海油发展,0.0691,15569858057.71,15.8767002264,37.759,702856729.03,27.2,121.2323,1.942996031795,3.54,0.025128546295,11.8550992949,采掘行业,2022-08-30
1835,600967,内蒙一机,0.224,5524096992.16,3.6150532612,88.9466,379621095.67,0.44,14.8594,5.944807820401,3.83,-1.634754071107,10.0601019388,交运设备,2022-08-30
1836,600960,渤海汽车,0.0151,2481785314.57,16.962073905,3.6462,14363266.69,169.2240687023,113.9607,5.783215525651,0.27,0.091770221399,10.0867750966,汽车零部件,2022-08-30
1837,600959,江苏有线,0.0256,3669514250.01,4.8503033506,16.1065,128261348.28,-19.52,-24.0669,4.321577507339,0.59,0.116871536695,24.8510467591,文化传媒,2022-08-30
1838,600919,江苏银行,0.64,30736822000.0,22.6685702881,0.3845,10198572000.0,25.2,-4.8274,9.516432848934,6.6,3.63290636241,,银行,2022-08-30
1839,600906,财达证券,0.15,1222782206.84,15.7398510935,45.0566,430530608.47,106.08,4.8469,3.361932638274,4.42,-0.365156631683,,证券,2022-08-30
1840,600897,厦门空港,0.4851,743003589.13,54.5961188241,31.234,144478792.08,915.93,105.765,12.90255841503,3.79,0.580516626943,30.2563752287,航空机场,2022-08-30
1841,600880,博瑞传播,0.03,317646546.04,61.65,34.5145,34446861.14,15.47,25.7076,2.689184934206,1.17,-0.113080417985,32.3907610506,教育,2022-08-30
1842,600879,航天电子,0.12,6854078881.83,22.9457610533,37.2912,325482549.38,58.2,53.8693,4.786921430017,2.534,-0.3814292483,20.151600405,航天航空,2022-08-30
1843,600848,上海临港,0.4,3417072923.33,61.5816987609,71.6726,999971550.25,25.75,58.7462,5.88407531679,6.71,-0.079417755446,58.0541550599,房地产开发,2022-08-30
1844,600833,第一医药,0.1163,631857675.02,-26.3557002367,-8.7709,25950829.29,-22.0,58.1526,3.272207965914,3.53,0.140248035663,18.8080863078,医药商业,2022-08-30
1845,600825,新华传媒,0.017,681236607.4,30.582228761,144.3053,17791216.4,103.86,740.2202,2.319748799156,0.74,0.018144031458,32.0752646843,文化传媒,2022-08-30
1846,600824,益民集团,0.068,634743163.41,6.1624150721,2.6284,71210917.07,588.88,-24.7214,2.508328944744,2.68,0.131078248357,42.2278950438,商业百货,2022-08-30
1847,600804,ST鹏博士,0.72,2143156050.98,-24.8234288061,-17.0286,1002539026.93,208.29,3559.7591,1.334598525898,71.32,0.261395679403,34.3577205604,通信服务,2022-08-30
1848,600800,渤海化学,0.07,1874923935.34,141.6383029381,4.4814,87146699.71,180.6196780289,-67.588,2.411954107497,3.09,0.080386154045,14.3942335907,化学制品,2022-08-30
1849,600798,宁波海运,0.109,1079635148.49,21.467996634,13.69,131490215.1,719.31,72.7819,3.05761474314,3.6,0.402073045354,26.0783237683,航运港口,2022-08-30
1850,600777,新潮能源,0.045,2109723236.65,-14.4431864254,-25.9472,302747907.5,200.87,-80.3899,1.764137012508,2.407,0.196659870772,48.0282241726,石油行业,2022-08-30
1851,600768,宁波富邦,-0.005,222037748.06,42.8705130633,53.8224,-664083.95,-140.23,111.6941,1.630256701823,-0.28,0.046429612956,11.4452459692,有色金属,2022-08-30
1852,600765,中航重机,0.21,4431811290.29,35.8039174118,48.2273,270075990.72,125.42,157.1331,8.383379610294,3.94,0.66445355528,27.5450791455,航天航空,2022-08-30
1853,600764,中国海防,0.391,1987776425.51,13.7522039776,29.7478,277864940.38,24.95,249.1382,10.006304217245,3.99,0.417221165323,32.6169025233,计算机设备,2022-08-30
1854,600761,安徽合力,0.51,7941220897.35,46.1941116115,28.692,378295489.74,-6.11,11.7551,7.510162585344,6.72,-0.058021701001,15.8916763729,工程机械,2022-08-30
1855,600760,中航沈飞,0.47,16056684846.18,37.375398318,74.9383,926539292.49,11.87,75.1032,5.496641808317,8.73,14.625109503875,9.7463366299,航天航空,2022-08-30
1856,600749,西藏旅游,-0.0067,85196812.0,270.8243898,222.5407,-1494629.31,95.404227524,187.8578,4.548319049717,-0.1447,0.097235295307,44.1861258964,旅游酒店,2022-08-30
1857,600737,中粮糖业,0.211,11175915606.22,28.1695874559,64.4124,451271180.26,5.29,24.3883,4.59036193916,4.47,0.778554476199,11.4399685329,食品饮料,2022-08-30
1858,600736,苏州高新,0.13,1817020333.39,25.1509721213,17.6714,152142990.45,216.93,17.7246,6.193611198466,2.16,1.863383395265,14.9522288577,房地产开发,2022-08-30
1859,600729,重庆百货,1.58,11783217076.54,11.7870413636,-19.0223,635378897.9,-17.37,-54.9309,12.804253321474,10.15,2.912673143515,24.2529829922,商业百货,2022-08-30
1860,600728,佳都科技,0.0519,2400686824.1,41.1935716389,34.5293,89843508.04,803.79,326.2983,3.179092808891,1.63,-0.462630666622,15.3206098979,软件开发,2022-08-30
1861,600726,*ST华源,-0.266,5225020667.45,-4.2020497986,-33.6378,-522923978.08,-202.08439076,-6880.4036,0.063957274255,-143.63,0.020781817179,0.5552900212,电力行业,2022-08-30
1862,600715,文投控股,-0.06,444483014.73,127.9107944742,-65.8459,-110954160.67,76.7804393931,-1230.1937,1.51818435525,-3.97,0.027048653578,14.6527174249,游戏,2022-08-30
1863,600690,海尔智家,0.74,111727756211.06,16.5998546282,3.7818,6858902854.55,146.41,24.3753,7.845884765625,9.29,0.898758856489,30.0474022597,家电行业,2022-08-30
1864,600676,交运股份,0.01,3938780859.88,21.0315257587,-3.0475,14332961.61,109.08,-71.4759,5.439059231805,0.26,0.119751057748,5.626244691,汽车零部件,2022-08-30
1865,600662,外服控股,0.2054,5430953821.3,-0.2602796441,6.6397,270169139.72,-48.32,510.6783,3.106400389807,10.84,0.31979312955,15.6610609854,铁路公路,2022-08-30
1866,600658,电子城,-0.19,524116316.73,-59.0401154589,10.7067,-210360308.79,-189.68,3.9792,6.060360740591,-3.06,-0.343590996597,18.5894138305,房地产服务,2022-08-30
1867,600657,信达地产,0.17,4876395092.73,-52.3089769898,157.5676,470665906.07,-48.01,-40.6886,8.246875128045,2.02,1.028614199462,17.8044752201,房地产开发,2022-08-30
1868,600645,中源协和,0.24,768095201.31,23.9867508222,9.4709,110704132.7,36.12,43.0194,7.748015999397,3.16,0.261624992785,69.9945445725,生物制品,2022-08-30
1869,600638,新黄浦,0.1138,1024263723.96,93.1756414306,258.534,76638849.64,2.68,51.1671,6.549572701346,1.7613,1.821204966324,16.2742070269,房地产开发,2022-08-30
1870,600636,国新文化,0.0232,147312524.73,-27.1837380954,115.3964,10360755.66,-67.95,54.9238,6.728695835722,0.34,-0.097625756688,60.0087662689,教育,2022-08-30
1871,600630,龙头股份,0.03,1464124296.87,-7.9582278987,7.5665,13951754.48,113.5991520536,-65.3207,3.62517699172,0.91,0.056162870164,26.609351418,纺织服装,2022-08-30
1872,600629,华建集团,0.31,4048673414.43,7.4813008161,8.4523,196086700.68,2.98,5.8133,5.908283296582,6.46,-0.955771822621,19.7050720969,工程咨询服务,2022-08-30
1873,600623,华谊集团,0.73,20224672864.99,55.4252021513,31.7023,1546969442.38,1828.7892947693,53.8266,9.394648932164,7.99,0.475612299102,18.0769302579,化学原料,2022-08-30
1874,600622,光大嘉宝,0.06,1293805059.71,-32.7654347833,35.685,95271578.46,-8.31,73.0866,4.519466486745,1.42,1.30019714062,52.9737668883,房地产开发,2022-08-30
1875,600621,华鑫股份,0.17,947792150.12,15.65,11.7712,178922795.04,-68.25,26.872,6.526506024146,2.59,-1.256386734406,33.1307127204,证券,2022-08-30
1876,600618,氯碱化工,0.576,2996222100.76,39.4323268675,-6.3478,666126325.37,354.69,-7.2468,4.972688209499,12.1693,0.204140723676,24.3816872085,化学原料,2022-08-30
1877,600617,国新能源,0.07,5864964752.63,6.496131636,-45.192,83764383.63,111.23,-160.2556,2.976964711445,2.06,0.868300022768,11.8016546781,燃气,2022-08-30
1878,600597,光明乳业,0.21,14264084192.0,17.3646129933,4.1919,261019201.0,-16.81,63.1037,5.029416222489,4.14,-0.054426052132,19.4976419906,食品饮料,2022-08-30
1879,600596,新安股份,0.7275,8459914702.38,34.3852193406,24.1708,828411341.82,922.25,102.721,8.756299547927,12.13,1.295867168716,19.2174525639,农药兽药,2022-08-30
1880,600580,卧龙电驱,0.3214,6744171763.23,13.4540846297,25.6979,418609104.52,15.75,118.0878,6.062256588762,5.38,0.413688421477,24.8418413452,电机,2022-08-30
1881,600579,克劳斯,-0.24,4290480356.59,0.8594670528,30.3049,-175796024.75,21.8098320542,64.1121,6.8521027281,-3.37,0.36862406879,21.8766912406,专用设备,2022-08-30
1882,600575,淮河能源,0.07,10029730112.54,105.3053676556,24.5022,273425085.86,-6.74,-45.6887,2.512062621014,2.79,0.270561457224,5.9636151168,物流行业,2022-08-30
1883,600569,安阳钢铁,0.268,24193781004.42,75.3746267679,30.7429,770433969.68,325.6595654279,173.2833,3.741411376482,7.44,0.334507548531,11.2759041464,钢铁行业,2022-08-30
1884,600536,中国软件,-0.73,2630600823.98,88.7661325904,58.2478,-360919211.99,11.909209607,-29.209,3.910410216412,-16.96,-3.947647103538,38.0074373708,互联网服务,2022-08-30
1885,600529,山东药玻,0.5059,1812074578.3,17.9847154879,-4.3297,300992702.8,14.62,-7.3359,7.363676821325,6.88,0.317479152899,30.3938557466,医疗器械,2022-08-30
1886,600528,中铁工业,0.39,13510652848.28,20.6847132161,-5.2813,968867121.35,8.67,-2.9361,8.595552313472,3.96,-0.847442733889,17.2369301137,交运设备,2022-08-30
1887,600509,天富能源,0.1205,3052302533.22,29.501759228,-0.9103,138768352.1,868.69,-47.6533,5.303026208195,2.3,0.483886280137,21.0716670366,电力行业,2022-08-30
1888,600491,龙元建设,0.27,10298528808.14,2.4501182664,3.4201,409225918.3,7.31,17.1439,7.714480634108,3.53,-0.382190480448,16.2456940619,工程建设,2022-08-30
1889,600487,亨通光电,0.2841,18057224398.99,16.7204345182,58.9314,671082260.07,51.39,54.0683,8.506743533515,3.32,-0.141737599992,16.5527025326,通信设备,2022-08-30
1890,600481,双良节能,0.0628,1249452440.55,69.2059692819,87.8297,102491028.94,470.35,173.7861,1.348870239042,4.59,-0.097215367634,32.6228350293,通用设备,2022-08-30
1891,600480,凌云股份,0.18,7886737970.94,43.628589778,1.326,135349669.69,514.67,-36.6857,6.310533141023,2.84,-0.067961429054,16.9879624503,汽车零部件,2022-08-30
1892,600478,科力远,0.021,1220395084.54,23.3940865864,52.0704,35134469.56,136.6342362957,100.3592,1.561691985136,1.37,0.013669187218,14.5495933071,电子元件,2022-08-30
1893,600476,湘邮科技,-0.025,163473003.17,56.6358391877,58.7088,-4039408.59,57.5748596778,102.1837,0.95985338952,-2.58,-0.485704840877,17.1992348429,互联网服务,2022-08-30
1894,600475,华光环能,0.4157,3775991273.22,41.182393732,14.8552,398386781.12,17.1,-12.2317,10.08126999526,5.1657,0.253395601533,18.74014512,电源设备,2022-08-30
1895,600469,风神股份,0.03,3015682720.31,13.1897260828,-4.9164,25194349.29,-71.46,-107.6404,3.947889029003,0.87,0.270045773804,12.1732059075,橡胶制品,2022-08-30
1896,600463,空港股份,0.0885,484339569.39,46.6572173873,51.593,26562199.52,228.2407869321,627.825,4.231697205667,2.11,-0.440049029067,13.9714384982,房地产开发,2022-08-30
1897,600433,冠豪高新,0.1,3688517732.35,14.088031536,-5.4334,178441707.69,19.33,67.4236,2.221313136365,3.56,0.480094995802,18.7653923474,造纸印刷,2022-08-30
1898,600418,江淮汽车,0.25,22433258206.93,13.9441091905,-8.2726,477731955.01,424.0259381867,52.6185,7.139022037015,3.6,0.375675174417,9.1761315067,汽车整车,2022-08-30
1899,600382,ST广珠,0.73,963735255.93,6.2005533391,-10.7482,578162946.64,-62.43,-99.5219,8.001103866907,9.56,0.855669344304,87.0662592841,钢铁行业,2022-08-30
1900,600375,汉马科技,-0.97,3839587102.65,11.7738402484,49.8031,-568942866.61,-491.0302935773,-4611.379,3.669293460397,-24.77,-0.323380373211,5.9694267493,工程机械,2022-08-30
1901,600370,三房巷,0.0821,9179164122.31,9.0703251424,21.648,300142753.0,33.45,-10.5305,1.550969286069,5.15,-0.140181933075,4.8570044993,化学制品,2022-08-30
1902,600325,华发股份,0.73,20773118651.41,-9.153053067,126.1153,1686797606.84,15.03,104.3109,7.730024930279,9.9,9.517390152425,29.5785368485,房地产开发,2022-08-30
1903,600307,酒钢宏兴,0.3107,26288108313.16,66.1035374518,50.5449,1945953836.97,2447.8157970239,208.8328,2.282579752539,14.61,0.53348365361,16.2056727766,钢铁行业,2022-08-30
1904,600301,南化股份,0.047,81609915.86,36.3961515107,-16.6702,10969310.61,-72.71,19.7158,1.417333260131,2.54,-0.554051609126,31.3058077205,贸易行业,2022-08-30
1905,600290,ST华仪,-0.2312,146889992.75,-48.3737962628,82.239,-175678816.42,-76.3020251617,-112.1962,1.316534110223,-16.14,0.002785958453,19.7893950812,电网设备,2022-08-30
1906,600289,ST信通,-0.2196,115239134.02,10.8853112539,152.2197,-138556336.37,54.4062816278,104.5519,2.415193199058,-8.2447,-0.266429175213,32.143654302,通信服务,2022-08-30
1907,600284,浦东建设,0.2211,4492098995.05,19.1920532264,-43.0684,214557096.65,19.15,-21.4602,6.688853528677,3.29,-1.187187788666,7.0986288909,工程建设,2022-08-30
1908,600280,中央商场,0.008,1753514695.42,57.934671218,-35.115,9472981.48,122.4967239761,-171.6136,0.825012573076,1.01,0.179163629854,44.8828694465,商业百货,2022-08-30
1909,600278,东方创业,0.2,22842253023.16,24.5702120431,10.1097,172635998.0,106.37,74.2651,7.741230110545,2.49,-0.891231881243,2.9665335037,贸易行业,2022-08-30
1910,600262,北方股份,0.26,752274650.6,39.1848000546,76.7341,44204439.4,14.47,53.1479,7.342023547118,3.53,0.131408259882,16.6438915322,专用设备,2022-08-30
1911,600258,首旅酒店,0.0666,3144068023.98,65.0893972739,47.3321,65212414.75,109.38,235.8444,8.218106102929,0.81,1.115825216777,28.0326969648,旅游酒店,2022-08-30
1912,600248,陕西建工,0.6334,81678505649.39,57.3485176109,53.7981,2121458793.95,212.92,69.5387,4.22469023288,15.64,-0.651062293469,7.520576773,工程建设,2022-08-30
1913,600239,ST云城,0.25,1694396366.33,-40.1681559789,-9.3662,394610490.46,151.7356907569,282.5855,0.369758760118,218.68,12.971114012321,42.8261207537,房地产开发,2022-08-30
1914,600232,金鹰股份,0.036,517915471.59,24.7895717604,31.9002,13239361.92,-38.69,327.2045,2.766723152607,1.275,0.000485045833,15.568345221,纺织服装,2022-08-30
1915,600226,ST瀚叶,0.06,327661966.34,0.1885116502,11.8238,177282911.9,16.91,-35.1786,0.838132654531,6.52,0.069839871794,22.2232414898,农药兽药,2022-08-30
1916,600217,中再资环,0.1264,1640041780.8,18.1384710822,23.0195,175478479.16,1.8,-35.2136,1.642765012489,7.4,-1.6415266e-05,28.4341506972,环保行业,2022-08-30
1917,600201,生物股份,0.23,840429279.75,34.6074933468,-38.1998,257942857.27,41.38,-77.9445,4.546458300357,5.04,0.071063310523,62.4000234649,农药兽药,2022-08-30
1918,600200,江苏吴中,0.098,1034598453.53,-7.5659806907,-10.0527,69603017.12,474.0212852563,-126.6997,2.691912174937,3.7,0.694157064944,25.2085584692,化学制药,2022-08-30
1919,600198,大唐电信,-0.0354,535308166.1,-42.8261215094,86.8155,-39793097.5,46.9829695596,80.6582,-1.573252250966,,-0.242674867462,47.2625465446,半导体,2022-08-30
1920,600196,复星医药,0.97,16952397688.86,20.8454434772,10.4288,2482372726.02,44.77,93.014,14.772701720848,6.64,0.665902763131,51.2964366207,化学制药,2022-08-30
1921,600185,格力地产,0.25,3391313262.05,13.8639735802,-3.3831,469292014.63,11.15,5.9958,4.3136243509,5.28,1.271366104283,37.4073073985,房地产开发,2022-08-30
1922,600163,中闽能源,0.1991,753048308.02,64.0346451734,-7.8536,336318478.84,124.15,-18.0171,2.284035701877,8.8821,0.21236513311,68.490125641,电力行业,2022-08-30
1923,600158,中体产业,-0.0344,434487129.95,-45.3537982889,39.3289,-33029495.44,-641.93,138.5323,2.549218642053,-0.96,-0.407311847687,31.5151615574,文化传媒,2022-08-30
1924,600155,华创阳安,0.24,1707285062.7,8.05,31.0948,407136638.48,50.4,97.991,8.717529700177,2.69,0.134879526292,99.40012636,证券,2022-08-30
1925,600152,维科技术,0.0158,925721271.59,47.4878949647,14.5469,6598337.5,-80.69,67.1144,3.479786473026,0.46,0.023381373464,14.0097661748,电子元件,2022-08-30
1926,600150,中国船舶,0.058,27101575199.93,14.1817789487,69.5585,259811923.21,81.3,82.6583,10.290132692314,0.57,-0.224149153606,10.2553309036,船舶制造,2022-08-30
1927,600141,兴发集团,1.0465,9916587536.1,5.4786105124,20.5807,1171378914.33,730.05,121.6815,9.369786253822,11.67,1.387388269522,23.4176781327,化肥行业,2022-08-30
1928,600138,中青旅,0.0465,3520362422.9,37.7677191181,51.7791,33623951.1,121.4330972264,251.5809,8.787781052291,0.53,0.239982918117,22.1260980578,旅游酒店,2022-08-30
1929,600133,东湖高新,0.2664,5760780012.81,18.5832483846,68.2065,211915643.32,9.1,513.3477,6.916075320731,3.79,-0.68314115893,13.3165211644,工程建设,2022-08-30
1930,600130,波导股份,0.039,416635472.45,227.5413245542,-8.7551,29885809.85,10.17,750.1156,1.26016344974,3.14,0.038317053438,12.2592850723,消费电子,2022-08-30
1931,600128,弘业股份,0.0534,2178339182.15,42.910797618,28.7089,13183590.57,-43.82,22.9566,7.708207285117,0.6864,-0.894508274185,5.8837903032,贸易行业,2022-08-30
1932,600122,ST宏图,-0.17,639784121.21,-49.2362609644,31.0699,-202561338.21,63.0044889243,21.1465,0.17659871918,-66.224,-0.042058543821,12.8065622581,商业百货,2022-08-30
1933,600073,上海梅林,0.329,12831530299.34,-1.0417745235,-10.1771,308509632.25,-11.27,-21.7842,4.747995947951,7.03,-0.114950128058,11.6352365788,食品饮料,2022-08-30
1934,600048,保利发展,0.86,89979159576.61,22.0682847449,158.6456,10299102261.34,1.72,211.8092,14.222241593142,5.55,-2.072674486527,32.4575341043,房地产开发,2022-08-30
1935,600039,四川路桥,0.54,33955456797.13,63.9253690057,44.9917,2576429972.66,154.69,10.2391,5.053458502437,10.46,-0.90365342017,15.1695682018,工程建设,2022-08-30
1936,600037,歌华有线,0.0361,1165559137.1,-1.2440077054,14.5507,50238771.73,-32.9,784.5047,9.104226125165,0.4,0.207280158642,12.6252320149,文化传媒,2022-08-30
1937,600035,楚天高速,0.28,1567264577.09,100.3434201738,-9.4267,446354229.57,963.14,-21.5084,4.159282827367,6.8,0.377786346382,53.7029697929,铁路公路,2022-08-30
1938,600032,浙江新能,0.13,1387889048.59,9.8265625995,74.0479,252958012.32,29.48,732.3479,3.595005420596,3.72,0.131263145385,58.1692750901,电力行业,2022-08-30
1939,600030,中信证券,0.94,37720623459.15,41.0456557492,30.0477,12197983849.06,36.66,36.1754,14.497502808065,6.52,0.172513542626,,证券,2022-08-30
1940,600021,上海电力,0.2528,14317192692.58,20.9338566475,-1.8557,726660161.14,-6.83,63.3422,6.432994770026,3.9551,1.018066413977,26.6047327513,电力行业,2022-08-30
1941,600018,上港集团,0.3762,17362678537.04,44.2241934902,25.9203,8717621016.63,127.1,95.1861,4.015583618316,9.6554,0.284425378441,44.6831354302,航运港口,2022-08-30
1942,600015,华夏银行,0.53,48113000000.0,1.1180933566,3.7737,10980000000.0,17.6,5.042,14.611815168649,3.64,-0.18,,银行,2022-08-30
1943,430745,诺文科技,-0.09,9916628.15,28.5846296672,,-2271813.75,-57.33,,1.07113854966,-7.92,0.188928278328,16.0715321367,,2022-08-30
1944,430734,ST源渤,-0.03,198019.8,-86.2068966478,,-131380.27,37.8636509585,,0.025492944,-68.02,0.011991038,36.8923764189,,2022-08-30
1945,430725,九五智驾,-0.21,35616184.63,49.0452867567,,-9631107.2,-929.67,,-0.560708070068,-21.67,-0.119040057623,1.1793047581,,2022-08-30
1946,430706,海芯华夏,-0.09,6516973.95,1.845182508,,-4039766.22,10.66,,4.239697348478,-2.05,-0.033297656739,16.1906352257,,2022-08-30
1947,430670,东芯通信,0.01,11873289.02,93.62594944,,1373864.42,57.3,,0.968607196427,1.33,-0.022728544673,12.0497290817,,2022-08-30
1948,430584,弘陆股份,0.04,17592840.83,0.7508204271,,602474.13,-59.67,,0.293062229192,12.98,0.200126912405,28.8347413531,,2022-08-30
1949,430539,扬子地板,0.14,258881248.61,20.69393353,,14192359.07,-22.05,,4.822281394619,2.98,-0.583905475137,28.5899279911,,2022-08-30
1950,430514,速升装备,-0.08,8918618.07,-13.1458067915,,-5023925.3,-226.92,,0.119010746148,-49.46,-0.02198715035,20.6645582929,,2022-08-30
1951,430505,上陵牧业,0.07,300829743.23,21.2411268396,,21498278.96,93.63,,1.772280697931,4.27,0.158809951172,22.0633633986,,2022-08-30
1952,430385,中一检测,0.02,65191664.51,15.6943958483,,846246.34,-7.5,,2.579783730051,0.68,0.192760441162,35.0520474539,,2022-08-30
1953,430380,成明节能,0.02,5639606.53,-9.9639307424,,429363.35,-64.23,,1.544841715385,1.2,-0.032776711966,39.7811510088,,2022-08-30
1954,430369,威门药业,0.11,172824710.82,45.2118256056,68.492,13443450.98,250.93,4707.7408,4.230121897381,2.56,-0.146965407729,77.7699704471,,2022-08-30
1955,430351,爱科凯能,-0.0048,9993029.64,-43.058191559,,-137138.01,86.85,,1.782535444462,-0.27,-0.244052606888,56.7969256018,,2022-08-30
1956,430344,鼎晖科技,0.027,47599798.06,18.3444989405,,933703.1,-40.15,,2.027002952575,1.35,-0.042776695665,34.708560148,,2022-08-30
1957,430292,威控科技,0.07,21849504.4,-2.4092500664,,1282252.64,34.56,,1.460648478068,4.9,-0.590262405609,21.0862056441,,2022-08-30
1958,430258,易同科技,0.0111,63616276.09,24.9849834188,,842953.73,117.13,,2.452084383341,0.45,-0.285855711845,31.8531189429,,2022-08-30
1959,430239,ST信诺达,-0.33,6982300.86,369.8301787142,,-3220621.63,28.22,,-0.643698302175,-68.28,-0.205469644575,29.4668538531,,2022-08-30
1960,430219,拓川股份,0.1,20776838.7,45.5039787121,,2016309.67,75.38,,1.368782700391,7.33,-0.393165970862,38.651797831,,2022-08-30
1961,430184,北方跃龙,-0.01,596315.39,-1.5919870121,,-809791.13,1.222647214,,0.071528561305,-18.52,-0.019055809953,57.8064436673,,2022-08-30
1962,430182,全网数商,0.11,37484731.4,77.9089699994,,4025667.88,52.48,,4.516956887859,2.37,0.181439270791,45.0149508341,,2022-08-30
