序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
14,835892,中科美菱,-0.1213,23784885.58,,,-8799045.06,,,,-6.15,,30.3371013736,专用设备,2022-06-20
15,688002,睿创微纳,0.1911,230744131.53,129.5387754922,-18.2957,85030723.42,265.87,-15.7301,5.453953911213,3.57,0.046295024697,58.9146016103,半导体,2022-06-11
16,688316,青云科技,-1.17,61031038.71,,-39.7703,-41521891.84,,-40.7388,,-14.23,,2.8539215894,互联网服务,2022-06-07
17,300492,华图山鼎,-0.1,22746921.53,-52.94,-62.4433,-7996373.42,-388.0,-257.3506,3.426084994351,-2.77,-0.203872926082,5.1465560228,工程咨询服务,2022-06-02
18,002255,海陆重工,0.0308,207952588.96,-47.4422725611,-15.2537,25981477.75,-60.11,101.3569,2.277381476038,1.5,0.061297700169,29.2889801298,电源设备,2022-05-31
19,872895,花溪科技,0.0,6780733.84,,-85.1687,117796.36,,-117.9442,,0.16,-0.308760842124,46.5255623424,专用设备,2022-05-30
20,832662,方盛股份,0.08,29740427.3,,-49.7113,2493235.42,,-71.7455,,2.41,,28.9971265477,通用设备,2022-05-25
21,688260,昀冢科技,0.1245,111534034.68,,,11207898.53,,,,5.64,,23.9456720781,消费电子,2022-05-25
22,833171,国航远洋,-0.08,184314092.47,,,-34634899.56,,,,-8.66,,-5.7916930534,航运港口,2022-05-17
23,002586,ST围海,-0.0196,284061220.62,-60.4910232014,-77.629,-22384517.77,-176.12,98.136,3.469846141984,-0.1,-0.124541386755,7.174052891,工程建设,2022-04-30
24,002502,鼎龙文化,0.0271,202372324.29,176.9936654086,-25.4388,23275312.82,198.38,106.241,1.538278039032,1.8,0.142477811719,16.6179186942,文化传媒,2022-04-30
25,000038,*ST大通,0.0405,257316795.65,-56.1825294042,-28.7702,21187942.8,343.26,-82.2655,5.311532939566,0.77,0.060929195031,15.829376585,文化传媒,2022-04-30
26,900952,锦港B股,0.024,672974949.38,-12.2908222047,-7.3815,47667266.63,6.2,148.2098,3.187819583402,0.75,0.094969521581,35.5857806328,航运港口,2022-04-29
27,600190,锦州港,0.024,672974949.38,-12.2908222047,-7.3815,47667266.63,6.2,148.2098,3.187819583402,0.75,0.094969521581,35.5857806328,航运港口,2022-04-29
28,400094,银鸽3,-0.041,183666161.99,-64.7059815698,-58.4532,-66622985.39,-40.9461482495,85.3552,0.809221722534,-4.94,-0.001109204785,6.2623280442,,2022-04-29
29,300282,ST三盛,-0.01,62430126.79,-49.81,-65.2877,-3544647.53,-117.9,93.7282,6.573754863886,-0.14,-0.087242149003,42.6133117421,教育,2022-04-29
30,300215,电科院,-0.06,96094048.81,-37.9,-57.4098,-43329272.28,-369.06,-187.3701,2.724468988086,-2.08,0.04756117707,-0.0344544333,专业服务,2022-04-28
31,300176,派生科技,-0.0473,243499899.14,-53.66,-30.6648,-18334153.01,-296.15,88.9668,2.275077392218,-2.16,0.043954792569,9.3342631148,汽车零部件,2022-04-28
32,600780,通宝能源,0.0687,1731724591.49,1.5675366363,2.9449,78797625.36,-14.08,73.9846,4.790923680349,1.45,0.27344010451,12.7450165341,电力行业,2022-04-27
33,400136,厦华5,-0.0011,4549121.56,509.3755815302,-71.0131,-569973.38,-37.622665551,-122.1754,0.019153366717,-5.57,0.006861319646,17.3507594728,,2022-04-27
34,300061,旗天科技,-0.04,176498368.19,-40.99,-55.8763,-28981783.58,-153.65,-197.6219,3.366661352481,-1.47,-0.385246760182,57.5588393546,文化传媒,2022-04-27
35,002333,罗普斯金,-0.0497,88201393.68,-40.8319395616,-49.9914,-24968365.32,-139.1,-329.9816,2.470318200984,-1.98,-0.00975464927,-2.6232940132,装修建材,2022-04-27
36,300781,因赛集团,0.1,78913430.56,-16.29,-28.5285,8574734.14,-15.57,-51.6075,7.464607302314,1.37,0.062687571134,38.0602199484,文化传媒,2022-04-26
37,200020,深华发B,-0.0014,87800584.55,-38.9941781617,-49.1143,-400741.17,-255.19,-119.2354,1.1619786798,-0.12,0.028009867997,16.0911665593,电子元件,2022-04-26
38,000020,深华发A,-0.0014,87800584.55,-38.9941781617,-49.1143,-400741.17,-255.19,-119.2354,1.1619786798,-0.12,0.028009867997,16.0911665593,光学光电子,2022-04-26
39,300915,海融科技,0.0861,109048901.38,,-42.043,3873731.36,,-89.3194,,1.43,,52.4434362348,食品饮料,2022-04-22
40,300485,赛升药业,0.05,167249354.7,-14.32,-46.4052,25443560.16,-43.19,16.0627,5.585404830058,0.95,0.072490048764,83.3594983132,生物制品,2022-03-31
41,300110,华仁药业,0.005,240479398.95,-27.75,-35.1194,5865601.69,19.51,-64.5824,1.845463237732,0.09,0.065233174973,52.2246427379,化学制药,2022-03-31
42,300128,锦富技术,-0.0173,245112657.0,-43.73,-36.6677,-18959579.79,-1529.02,-2939.8121,1.079999560266,-1.59,0.029658970383,12.2058236511,光学光电子,2022-03-19
43,002644,佛慈制药,0.0241,137964409.24,-11.5822306124,-14.4574,12314230.92,2.52,807.8709,2.972079761719,0.77,0.027192663823,25.8834939871,中药,2022-03-16
44,688689,银河微电,0.08,105287192.12,,-30.387,8056532.8,,-49.2349,,1.58,,25.3782714136,半导体,2022-03-15
45,002832,比音勒芬,0.19,419366021.71,-11.1117320815,-16.4832,97063358.24,-25.27,1.8164,6.851035924591,4.7,0.352612236782,65.7785037603,纺织服装,2022-03-10
46,002876,三利谱,0.11,319677734.3,32.4141994258,-21.841,11422629.24,180.3,-58.6636,9.048423325673,1.22,-1.04063847625,14.4817326366,光学光电子,2022-03-08
47,300182,捷成股份,0.0172,534271489.48,-33.54,-44.6783,43863537.24,-67.98,101.6666,2.91603625764,0.59,0.078500904996,23.1328920434,文化传媒,2022-03-01
48,002840,华统股份,0.1,2133364385.64,59.6863398025,-7.7141,44170677.39,-6.93,5.1962,5.578239121767,2.93,0.429809993293,6.3055640994,食品饮料,2022-02-26
49,601595,上海电影,-0.19,45770175.9,-83.928729003,-84.7571,-70898879.17,-253.62,-573.732,6.465376845355,-2.89,-0.187321227282,-173.676309708,文化传媒,2022-01-29
50,300256,ST星星,-0.08,860587519.07,22.11,-60.2711,-73962971.7,156.01,-69.9963,1.970697280365,2.45,0.097695099916,12.2179760024,消费电子,2021-12-31
51,603122,合富中国,0.01,171990639.5,,,2149228.85,,,,0.27,,20.5671468592,医疗器械,2021-12-30
52,300733,西菱动力,-0.02,59567472.65,-49.4,-65.9387,-3495566.26,-140.93,-154.8115,7.108287089375,-0.31,-0.061410727063,11.6050124379,汽车零部件,2021-12-24
53,300001,特锐德,-0.07,786174825.29,-26.69,-71.2793,-65023985.11,-300.32,-185.3561,4.309081233406,-2.08,-0.458978463533,18.0826786304,电网设备,2021-12-17
54,600872,中炬高新,0.2589,1153354570.47,-6.3153523843,0.7946,206286505.32,8.94,19.687,5.216085164146,5.09,0.496342678509,38.2189795416,食品饮料,2021-12-04
55,400012,R国晟1,-0.03,13346503.85,-52.5139185804,-14.7197,-9856762.6,-318.34,-9.8876,1.213918037388,-1.99,-0.016518435535,-20.6192500368,,2021-11-10
56,605108,同庆楼,0.26,193887436.72,-53.5553004938,-51.8535,38344632.78,-45.5,-38.3251,6.825955929667,3.82,-0.015154227733,29.4378761696,旅游酒店,2021-10-30
57,000972,ST中基,-0.0169,2758230.08,-96.9850236455,-77.2252,-13041004.34,45.43,27.083,0.55608029893,-3.0,-0.006211313867,-21.3528814826,食品饮料,2021-10-29
58,688182,灿勤科技,0.61,435135778.61,,,183618839.75,,,,29.6,,55.143628974,通信设备,2021-10-28
59,002377,国创高新,-0.0008,639139343.51,-37.2332453782,-48.8337,-753545.83,-100.99,-101.0545,5.864124018641,-0.01,-0.41953100598,12.0346985397,房地产服务,2021-10-28
60,400145,网力3,-0.1115,26019803.51,-92.35,125.7621,-132805989.7,-254.44,95.3606,0.526675432478,-19.05,-0.058964699495,38.6957993212,,2021-10-26
61,600078,ST澄星,0.01,643953657.16,-17.0270861453,-29.6678,7611955.91,-7.12,484.6701,2.645903006839,0.44,0.284928665091,15.8601406707,化肥行业,2021-10-12
62,837046,亿能电力,0.08,29888683.09,,,4212801.71,,,,4.98,,31.5318728551,电网设备,2021-09-27
63,688553,汇宇制药,0.2,254070794.41,,,73032068.99,,,,,,93.0010727438,化学制药,2021-09-27
64,833943,优机股份,0.06,98203120.85,,,4010412.13,,,,1.14,,24.102996356,通用设备,2021-09-23
65,873169,七丰精工,0.12,28452676.34,,-38.4147,6406205.95,,-40.8597,,8.25,,33.156387249,工程机械,2021-09-22
66,832567,伟志股份,-0.05,12425809.98,,,-2947752.66,,,,-2.01,-0.161810237357,46.975452702,,2021-09-22
67,430564,天润科技,-0.07,11266863.63,,,-2911282.73,,,,-3.58,,23.3259431045,软件开发,2021-09-08
68,872967,蓉中电气,0.03,25059785.75,,-71.0354,1710819.2,,-64.2536,,2.02,0.031548106274,22.7830394759,,2021-09-07
69,000752,*ST西发,-0.09,46478635.95,-34.7594104155,-45.5438,-22906063.13,4.77,91.7905,0.047763408572,-95.24,-0.052914723606,17.1685256181,酿酒行业,2021-09-01
70,603766,隆鑫通用,0.0517,1555181701.67,-29.4467063345,-48.0266,106194726.8,-47.41,1205.432,3.426357201535,1.52,-0.122235079305,16.2782153544,交运设备,2021-08-31
71,400059,天珑5,0.04,1384542362.38,15.0,-53.2368,68724902.49,22.81,364.4805,1.471623898211,2.51,0.171434072964,16.4276776746,,2021-08-31
72,400029,R大通1,-0.015,42187210.57,-30.4251085181,-80.0084,-3607762.27,-403.06,28.3993,1.460243315482,-1.03,-0.015548682886,2.7109353819,,2021-08-31
73,834062,科润智控,0.01,58682749.28,,,806944.97,,,,0.25,,23.9101397807,电网设备,2021-08-27
74,430140,新眼光,-0.05,15219453.72,-81.0098364431,317.7082,-8408903.05,-150.7003709037,62.3682,,-2.72,-0.071166996122,28.6917815208,,2021-08-27
75,300140,中环装备,0.0086,424544227.12,3.42,-52.3066,3683044.49,-68.19,103.3286,5.169630408547,0.17,-1.031170615478,29.3573390069,环保行业,2021-08-27
76,605033,美邦股份,0.43,217820827.51,,,43198140.22,,,,,,37.2504164857,农药兽药,2021-08-25
77,839483,用友金融,-0.09,39794836.0,63.4454735316,-80.7957,-9621638.0,75.6240377884,-112.776,,-5.08,-0.664935587718,61.5791933406,,2021-08-18
78,838795,风景园林,0.0919,36359189.29,,,7004743.82,,,,1.27,-1.100188431759,26.6060857761,,2021-08-17
79,300737,科顺股份,0.05,809270033.02,24.47,-38.953,29382913.67,-29.97,-68.7031,5.23643115849,0.93,-0.429593295209,33.2395626348,装修建材,2021-08-17
80,873223,荣亿精密,0.06,26854522.46,,-52.1421,4941509.34,,-50.9051,,3.58,,32.364128027,工程机械,2021-08-11
81,688096,京源环保,0.05,31495252.42,29.8202030031,-77.3684,4054915.76,17.07,-85.1265,4.64728311023,1.09,-0.486569397429,42.0065237883,环保行业,2021-08-10
82,837092,汉鑫科技,-0.06,5608464.49,12.3536468152,-95.5732,-2161359.34,29.6445998093,-113.3002,,-1.41,,38.5073487378,软件开发,2021-08-09
83,002813,路畅科技,-0.072,115487483.97,-29.4541571752,-61.3597,-8627393.47,-25.57,96.9556,2.478447038,-2.86,-0.3252232,16.9587724459,汽车零部件,2021-08-04
84,688338,赛科希德,0.06,32087312.55,,-54.7135,3527198.52,,-84.7973,,0.94,,58.1076737447,医疗器械,2021-07-31
85,873425,隆基电磁,0.03,43169193.25,,,3097502.42,,,,0.58,-0.123324469778,32.9936246608,,2021-07-30
86,688728,格科微,0.12,1247653089.0,,,196512613.0,,,0.825934645099,54.25,-0.133460984264,29.3909273526,半导体,2021-07-30
87,605580,恒盛能源,0.1,97461808.36,,,15668467.33,,,,,,25.4290537463,电力行业,2021-07-30
88,601728,中国电信,0.07,94354000000.0,-1.5740666185,4.1204,5822000000.0,-2.2470321664,173.0001,4.426783644093,1.6,0.289550404692,31.8089323187,通信服务,2021-07-30
89,301048,金鹰重工,,91655276.92,,,-21899892.83,,,,-1.91,,20.2271178191,交运设备,2021-07-30
90,301047,义翘神州,1.26,111047873.8,,,64142723.06,,,4.184437952353,35.28,0.426977577843,90.1013152581,生物制品,2021-07-30
91,301046,能辉科技,0.06,46146994.24,,,6357185.78,,,3.191893455535,1.79,-0.274694505307,25.3194616517,光伏设备,2021-07-29
92,300703,创源股份,-0.05,126108081.96,-25.83,-40.492,-9849397.19,-210.33,-144.018,3.877070270785,-1.38,0.005886180638,27.8378222033,家用轻工,2021-07-29
93,001213,中铁特货,-0.01,1343453769.85,,,-37536338.62,,,,,,-1.4007078109,物流行业,2021-07-29
94,831305,海希通讯,0.26,48157270.09,-13.0622026203,-22.3128,13847533.68,-17.3144558682,-30.2394,,5.45,,50.8340934905,仪器仪表,2021-07-28
95,605588,冠石科技,0.35,196017476.22,,,19067513.39,,,,,,16.3246504736,半导体,2021-07-28
96,688798,艾为电子,0.33,246994320.02,,,27075678.86,,,,8.16,,33.6419342936,半导体,2021-07-27
97,301045,天禄科技,0.21,122106770.6,,,15940817.66,,,3.608147158076,5.88,0.026083235321,25.6201507142,光学光电子,2021-07-27
98,688787,海天瑞声,0.43,31260885.02,,,13653693.39,,,11.515022882243,3.76,0.186166458879,82.826090955,互联网服务,2021-07-26
99,301043,绿岛风,0.07,42498847.88,,,3522311.19,,,,1.54,,37.4109512213,专用设备,2021-07-23
100,300964,本川智能,0.2,81420643.07,,,11363278.05,,,,4.27,,30.4278922591,电子元件,2021-07-23
101,871167,合顺兴,0.1,24991185.67,,-29.1338,2452857.89,,-44.1539,,2.93,0.27431344381,27.1939820293,,2021-07-22
102,301042,安联锐视,0.126,135182712.25,,,6504139.64,,,,1.69,,24.614862349,计算机设备,2021-07-22
103,001211,双枪科技,0.16,130589916.25,,,8882645.26,,,,,,38.2587533132,装修建材,2021-07-22
104,605589,圣泉集团,0.2,1255849412.53,-11.2290540788,-18.5305,135843103.0,19.3464313446,47.3166,,2.78,,27.6669317852,化学制品,2021-07-21
105,400116,拉夏3,-0.77,957800000.0,-57.7549146978,-47.526,-423146000.0,-3609.01,74.4967,1.690048057962,-30.93,0.036547422545,49.0812278137,,2021-07-21
106,300814,中富电路,0.12,190242945.48,,,15974809.75,,,,,,21.1701491576,电子元件,2021-07-21
107,688148,芳源股份,0.0,73735413.19,,,1389104.54,,,,,,16.9908531301,电池,2021-07-20
108,688778,厦钨新能,0.22,1449523648.26,,,36891273.24,,,,2.41,,10.0050985483,电子元件,2021-07-19
109,003023,彩虹集团,0.41,190102538.74,,-40.9685,25021042.52,,30.7157,,3.27,,47.150673607,家电行业,2021-07-19
110,000737,北方铜业,0.1569,238681806.03,2.4194789943,-17.6111,86081927.37,1854.22,269.8349,0.863554057493,19.53,-0.059748976237,19.513950554,有色金属,2021-07-17
111,301041,金百泽,,94188499.78,,,-934622.53,,,,,,21.2020957194,电子元件,2021-07-16
112,300994,久祺股份,0.16,336502908.95,,,23205155.69,,,,,,15.9417871416,交运设备,2021-07-16
113,833694,新道科技,-0.03,13444401.97,-55.2127337819,-90.1581,-5775936.8,-179.725742873,-109.2421,,-1.21,-0.194464388312,92.2954282213,,2021-07-15
114,688385,复旦微电,-0.06,254034409.03,,,-39614759.38,,,,-2.24,,39.8455462536,半导体,2021-07-15
115,300294,博雅生物,0.23,609594359.83,-0.11,-1.2092,95900464.56,7.51,-10.9748,9.248575174718,2.42,0.161652692059,60.154745876,生物制品,2021-07-15
116,300117,嘉寓股份,-0.06,210663876.77,-68.83,-80.2937,-41347509.31,-333.49,87.7268,1.880867129304,-1.33,-0.04054406235,8.6555227026,装修建材,2021-07-15
117,839275,众信科技,0.05,17855294.22,-61.6999348317,,2313402.49,-65.2724815454,,,2.97,-0.605715330766,21.849890133,,2021-07-14
118,605577,龙版传媒,0.2497,497392257.08,,,99894482.11,,,,4.47,,48.2149198236,文化传媒,2021-07-14
119,605507,国邦医药,0.4,899287271.37,,,161338948.45,,,,,,32.3263792478,化学制药,2021-07-14
120,301040,中环海陆,,185118970.21,,,23623912.59,,,,,,18.9667488373,工程机械,2021-07-14
121,301031,中熔电气,0.04,23517957.91,,,2070221.33,,,,1.08,,39.4800009233,电网设备,2021-07-14
122,301024,霍普股份,0.13,39215884.87,,,4131129.4,,,,,,32.778136545,工程建设,2021-07-14
123,300774,倍杰特,0.04,35518133.85,,,14859827.89,,,,,,54.3806705374,环保行业,2021-07-14
124,835359,百通能源,0.11,101529069.27,-0.2002179799,-28.1553,15019351.51,-5.0719589601,-53.6786,,3.37,0.311751371908,35.1709713944,,2021-07-13
125,688670,金迪克,0.12,41149029.13,,,4168755.39,,,,-3.92,,79.6321255271,化学制药,2021-07-13
126,002411,*ST必康,0.0341,1630836437.85,-20.9073217041,-41.3888,52204841.03,-66.25,139.5826,6.480358878774,0.53,-0.031701117766,21.3538637645,医药商业,2021-07-13
127,001212,中旗新材,0.3,74405389.43,,,20696431.57,,,,,,31.9414042747,装修装饰,2021-07-13
128,873459,鼎丰股份,0.02,40567821.71,,,1679744.17,,,,0.37,,26.9187693588,,2021-07-12
129,688511,天微电子,0.2921,41471875.29,,,17525256.84,,,,12.08,,69.2602835998,电子元件,2021-07-12
130,688509,正元地信,-0.07,181279724.06,,,-40521833.02,,,,,,26.5129941472,互联网服务,2021-07-12
131,688071,华依科技,-0.181,18595338.61,,,-9903102.49,,,2.933807729657,-6.0,0.287820235777,21.0703780779,汽车零部件,2021-07-09
132,400023,南洋5,0.001,41171073.75,4298.4847332171,-11.5,179668.5,-61.22,-97.6461,0.202055040194,0.36,0.000729688791,1.1608390709,,2021-07-09
133,301038,深水规院,-0.22,85158103.5,,,-21536160.05,,,,-3.91,,6.8406446604,工程建设,2021-07-09
134,301037,保立佳,0.0128,222081531.93,,,868313.49,,,,0.22,,20.1602515441,化学制品,2021-07-09
135,301036,双乐股份,0.17,237779050.59,,,12901619.9,,,,1.54,,20.7116587596,化学制品,2021-07-09
136,688718,唯赛勃,0.02,51373453.06,,,2750987.75,,,2.982408873111,0.64,0.307096765151,34.5877813766,专用设备,2021-07-08
137,301185,鸥玛软件,0.02,14303736.85,22.7618465046,-79.7916,2499394.59,434.7437032784,-93.2643,,,,73.8324894449,软件开发,2021-07-08
138,301035,润丰股份,0.38,1246053817.47,,,77908942.24,,,,3.14,,15.302219871,农药兽药,2021-07-08
139,688296,和达科技,-0.15,13357104.06,,,-11976644.28,,,,,,31.0733326727,软件开发,2021-07-07
140,688768,容知日新,-0.18,16715360.72,,,-7597465.02,,,,,,73.459140043,仪器仪表,2021-07-06
141,605167,利柏特,0.04,207216015.83,,,13183374.06,,,,1.8,,14.3030118214,专用设备,2021-07-06
142,601825,沪农商行,0.28,5770628000.0,15.7861286511,-4.908,2411446000.0,5.7044193363,15.0091,8.578485172942,,-1.71544516129,,银行,2021-07-06
143,400132,易见3,0.084,2104757637.8,-16.6613015135,137.8325,94239569.7,-53.13,104.8903,7.181185365569,1.18,-0.404442457255,4.8604506694,,2021-07-06
144,688303,大全能源,0.18,1179684976.54,,,252613439.28,,,2.59655333103,7.3,0.038447771931,32.6650938236,光伏设备,2021-07-05
145,301033,迈普医学,0.09,19105606.79,,,4614641.02,,,6.12835512956,1.53,-0.132470152845,80.8733154086,医疗服务,2021-07-05
146,301032,新柴股份,-0.03,482270552.96,,,-5657663.82,,,,,,10.9361011358,通用设备,2021-07-05
147,688800,瑞可达,0.12,89598048.73,-0.1959577863,,9336753.13,84.8909206213,,,,,29.0449567249,电子元件,2021-07-02
148,301030,仕净科技,-0.16,1264098.73,,-99.5169,-15694390.66,,-177.1853,,-2.07,,17.231391412,专用设备,2021-07-02
149,301029,怡合达,0.07,155353679.33,,,24419247.75,,,,,,40.6097000677,通用设备,2021-07-02
150,300743,天地数码,-0.0252,86946648.34,-2.0,-27.2371,-2474621.12,-136.03,-200.7252,3.977660427478,-0.64,0.021927641024,26.7529891653,非金属材料,2021-07-02
151,400095,R雏鹰1,-0.0534,31814700.64,-91.9743292623,-88.4449,-167319957.58,-84.83,75.6949,-0.486419256454,-11.61,0.005930878888,-33.7792597253,,2021-06-30
152,400093,千山3,-0.45,30659466.2,-46.89,-39.3,-163543016.74,-18.07,45.366,-7.63929060731,-6.24,0.005446419372,15.4899642056,,2021-06-30
153,400088,美都3,0.0467,336278492.77,-61.6956187223,-52.9147,166942718.05,319.1463158001,126.8613,2.571745954761,1.8388,-0.002322779454,-2.9504162007,,2021-06-30
154,400053,佳纸3,0.0,,,,-94991.2,-715.4,92.7293,-0.003717159977,-7.11,-0.000413738452,,,2021-06-30
155,301028,东亚机械,0.05,117699589.25,,,15306160.87,,,1.573164726077,3.49,-0.089169129343,29.289695087,通用设备,2021-06-30
156,002653,海思科,0.12,588687975.24,-29.8343429394,-38.1,128379959.11,157.67,15.9731,2.325270400471,5.27,-0.08502595924,69.0816406967,化学制药,2021-06-30
157,688501,青达环保,-0.05,15077877.8,,,-3585142.44,,,,,,37.3287486784,环保行业,2021-06-29
158,605365,立达信,0.06,800433947.22,,,27189940.43,,,,1.95,,29.3734226599,家电行业,2021-06-29
159,600359,新农开发,0.028,107002996.02,-10.4457259875,-60.1244,10512417.42,871.83,-60.5967,1.186111159567,2.35,0.06527648164,39.1232703916,农牧饲渔,2021-06-29
160,301027,华蓝集团,0.14,182416524.17,,,15058056.81,,,,,,35.0766410451,工程咨询服务,2021-06-28
161,400154,R北讯1,-0.1983,60709635.01,-77.9011486564,129.5808,-215608582.0,120.4,87.3976,2.069945891174,-2.29,0.003542654775,-167.5596374171,,2021-06-26
162,300376,易事特,0.03,559648580.85,-28.34,-45.2102,61003306.59,-31.17,403.0914,2.302664291032,1.15,0.03325088515,32.821380226,电源设备,2021-06-26
163,688793,倍轻松,-0.27,132302678.99,,,-12260600.66,,,,,,56.1193922503,家电行业,2021-06-25
164,301026,浩通科技,0.0972,152403874.6,,,8259294.35,,,,1.86,,11.8476401715,小金属,2021-06-25
165,301025,读客文化,-0.02,64335745.14,,,-5864076.41,,,,-1.28,,23.2652948644,文化传媒,2021-06-24
166,688799,华纳药厂,0.35,182806929.3,,,24258250.54,,,,,,71.5801921191,化学制药,2021-06-23
167,688038,中科通达,0.03,22338086.31,,,2626667.36,,,5.162919606783,0.59,-1.314951323786,41.9432461222,软件开发,2021-06-23
168,301023,江南奕帆,0.36,27710848.69,,,10114788.4,,,,,,51.631940761,电机,2021-06-23
169,002669,康达新材,0.087,215015743.59,3.7223854195,-44.5393,22081838.27,-15.78,-55.6525,8.530374490301,1.03,-0.120886624857,33.5893507909,化学制品,2021-06-23
170,688305,科德数控,-0.1242,2469928.03,,,-8452507.64,,,,,,48.8944659655,通用设备,2021-06-22
171,605020,永和股份,0.21,468489370.6,,,42758166.51,,,,,,20.9569272819,化学制品,2021-06-22
172,688789,宏华数科,0.63,128662520.18,,,36013628.67,,,,,,42.6145655342,专用设备,2021-06-21
173,301039,中集车辆,0.05,4082965559.56,,,88139019.34,,,,0.9,,12.1645358545,汽车整车,2021-06-21
174,688087,英科再生,0.003,245346544.94,,,295448.55,,,7.560733713859,0.04,-0.42176710371,28.9813100802,塑料制品,2021-06-18
175,601665,齐鲁银行,0.17,1951929000.0,19.6156266702,-7.9893,695781000.0,9.9911118653,6.6519,5.201864117397,3.33,0.032653689891,,银行,2021-06-17
176,300540,蜀道装备,-0.0773,32690533.97,-49.85,-69.5331,-9639501.69,-382.09,-235.2727,4.316349638521,-1.79,-0.320054621442,-2.2985588449,专用设备,2021-06-17
177,001210,金房节能,1.36,421519058.82,,,92811467.48,,,,,,27.4444807677,公用事业,2021-06-17
178,688226,威腾电气,-0.04,112005695.62,,,-4809623.44,55.27,,,,,19.9237499633,电网设备,2021-06-16
179,301022,海泰科,0.2907,99305021.97,,,13952255.16,,,,4.86,,27.6739838075,汽车零部件,2021-06-16
180,301021,英诺激光,-0.0373,43005210.93,,,-4236300.0,,,,-0.8,,49.846624296,电子元件,2021-06-16
181,301020,密封科技,0.11,77383192.91,,,12245946.35,,,,,,37.6583973524,汽车零部件,2021-06-16
182,688239,航宇科技,0.16,130008951.24,,,16552828.66,,,,3.39,,25.6068760362,航天航空,2021-06-15
183,301019,宁波色母,0.25,79013618.17,,,15181952.33,,,,,,36.9287352811,塑料制品,2021-06-15
184,301018,申菱环境,-0.07,89631441.88,,,-12993335.87,,,,-1.63,,34.0599248541,专用设备,2021-06-15
185,300658,延江股份,0.2564,274456358.63,17.89,2.0844,38893562.98,344.81,109.4791,5.819194399407,4.51,1.008523039196,32.7716549906,美容护理,2021-06-15
186,300947,德必集团,0.77,213804013.66,,-10.8293,31156969.34,,-28.4294,,3.56,,29.2429301722,文化传媒,2021-06-11
187,000010,美丽生态,-0.0143,70267945.69,-64.8006768802,-91.3204,-11690209.16,-505.7,-515.7511,0.531568454995,-2.67,-0.214026448928,18.6015272706,工程建设,2021-06-11
188,688499,利元亨,0.11,173395082.6,,,6602617.46,,,14.100143714697,0.92,0.059747099848,36.8872116273,专用设备,2021-06-10
189,688161,威高骨科,,287010265.2,,,55191448.61,,,,,,82.8445678569,医疗器械,2021-06-10
190,601921,浙版传媒,-0.05,1057705030.39,,,-91390786.89,,,,,,25.9098815753,文化传媒,2021-06-10
