序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
24,601059,信达证券,0.25,2691859300.0,,,723840200.0,,,4.521857984719,,2.493230890465,,证券,2023-02-28
25,833394,民士达,0.43,207232295.16,26.9654790987,10.9848,45237364.23,50.8013075834,35.4535,2.756296515472,14.87,0.123533771604,31.9652843196,,2023-02-27
26,873961,利尔新材,0.52,43694556.43,,,3437880.82,,,4.824932781093,11.66,1.355795442302,27.5741546646,,2023-02-17
27,873931,潜阳科技,0.74,590697360.34,,,97447127.31,,,3.37585630326,22.69,0.516948711529,29.9224074775,,2023-02-17
28,300996,普联软件,0.0929,256611963.91,20.4897716917,-16.9286,13102304.3,-69.36,-82.6696,6.574492196775,1.44,-1.378156941654,48.8512806924,软件开发,2023-02-13
29,603056,德邦股份,0.32,22816672634.8,1.1440941118,3.006,326242610.26,1070.0,51.2929,6.437951431893,4.94,2.707893313927,11.4751846071,物流行业,2023-02-11
30,874021,聚星科技,0.23,371066995.58,,,25111884.13,,,3.984693638519,6.01,0.451467741759,19.7039588594,,2023-02-10
31,873694,北矿检测,0.57,74599837.06,,,28609373.75,,,3.605238205,16.78,4.2967333792,66.9242411747,,2023-02-03
32,874020,天佑股份,0.13,290902332.32,,,10179409.91,,,2.972027528125,4.4,0.9766956275,18.9886384064,,2023-02-01
33,688486,龙迅股份,0.96,172669623.23,7.0849998366,,49810995.34,-3.5147743972,,5.69794572347,17.97,0.363423144352,63.6039486654,半导体,2023-01-31
34,603190,亚通精工,1.26,972494080.86,-14.0658001131,,113079492.37,-10.87,,12.556896171778,10.48,0.730437735,24.9405709056,汽车零部件,2023-01-31
35,301303,真兰仪表,0.6,838685601.29,3.3287055484,,131536564.7,-18.2218515741,,4.073489627123,15.57,0.05307682242,36.08419943,仪器仪表,2023-01-31
36,001314,亿道信息,1.71,2129057019.91,,,170972112.03,,,8.35471114725,21.54,-0.77391068966,19.8028097208,消费电子,2023-01-30
37,001260,坤泰股份,0.54,323411805.78,5.9471474072,,46363984.5,-17.08,,4.749574412986,12.0,0.428770982841,30.0591129212,汽车零部件,2023-01-30
38,688307,中润光学,0.37,273305714.64,6.6994574574,,24282820.13,113.26,,5.274951099242,7.26,0.594786712576,33.3058753711,光学光电子,2023-01-20
39,871478,巨能股份,0.43,192861235.73,31.1090333731,,22042245.58,23.75,,2.19792030202,20.69,0.124696087333,28.7844671947,,2023-01-16
40,835834,达伦股份,-0.3,88148548.01,-65.9290790497,,-15669736.1,-227.17,,1.068952468923,-24.59,0.026519404475,10.4456817473,,2023-01-16
41,301419,阿莱德,0.6388,271396012.38,4.8112847377,,47907751.96,-2.5201172906,,5.020310957333,13.61,0.468255097333,37.6339392109,通信设备,2023-01-16
42,688515,裕太微,0.13,299447941.56,111.1412043528,,7617772.98,229.89,,4.912980076333,2.66,-0.498457846167,44.3153182883,半导体,2023-01-13
43,301358,湖南裕能,3.73,26520699046.24,704.6637041304,,2117605250.62,309.71,,8.494530553173,56.24,-3.241662959302,13.7635006674,电池,2023-01-13
44,300988,津荣天宇,0.49,1087763952.16,7.2794268076,26.6872,65005570.98,19.54,24.1961,6.873268755565,7.27,0.416792505414,16.9508073267,通用设备,2023-01-12
45,000751,锌业股份,-0.0004,14130240943.34,-5.1145211428,-10.6517,-574430.75,-100.28,-267.0915,2.078049001187,-0.02,0.465069349241,2.5969904424,有色金属,2023-01-12
46,603307,扬州金泉,4.18,860571028.51,54.4415376491,,210084540.82,192.12,,13.753402057711,36.33,3.894086258109,27.0842417346,纺织服装,2023-01-10
47,301373,凌玮科技,0.84,295283512.86,-0.0846346097,,68357828.81,41.14,,7.308981801341,12.2,0.907145251743,37.8629687744,化学制品,2023-01-10
48,301260,格力博,0.55,4174151423.97,11.8303564976,,201920835.75,-9.9599819438,,4.014843653907,14.32,-1.175474679682,24.9629856647,专用设备,2023-01-10
49,831319,绿蔓生物,0.11,115500922.14,21.5982697042,,6461126.51,6.83,,1.465292793887,7.81,-0.057489883375,19.4776162417,,2023-01-09
50,831175,派诺科技,0.16,324947523.96,46.2717624744,,11200782.22,30.277373656,,7.783592723095,2.09,-0.98294208868,39.165622747,,2023-01-09
51,837931,大飞龙,0.38,255477928.83,1.1029797543,,38442302.45,-12.6420908974,,1.779731078653,20.96,0.236731960785,45.5405686874,,2023-01-05
52,603281,江瀚新材,4.15,2662537686.97,68.133132441,,830639821.08,133.8762445462,,10.8665600543,47.3,5.0537549656,43.4556120724,化学制品,2023-01-05
53,837003,凯斯机械,0.87,185803948.87,-5.051317204,,40074530.04,39.71,,7.256456387783,10.83,1.595889062057,26.7821857784,,2023-01-04
54,838812,欧曼科技,0.38,272040221.88,0.6620950172,,20091733.35,-17.2359046567,,3.492476865719,10.91,0.489026770339,25.8026022714,,2022-12-30
55,688435,英方软件,0.1,113985364.96,33.5877730369,,6172379.31,60.61,,5.811862911292,1.71,-0.445186875383,84.2099481312,软件开发,2022-12-30
56,600022,山东钢铁,0.032,76596468255.7,-12.2515201506,-21.7159,342654882.52,-87.99,-248.6974,1.976626617338,4.71,0.404669628037,6.1001657755,钢铁行业,2022-12-30
57,301317,鑫磊股份,0.48,530445899.41,-14.0797984506,,57906230.09,23.8492485355,,3.273015014505,15.92,0.344202053864,26.6368560615,通用设备,2022-12-30
58,603173,福斯达,0.93,1271541246.54,42.327912533,,111948243.44,34.47,,4.941479972667,20.87,0.544966096667,20.0106541264,通用设备,2022-12-29
59,002022,*ST科华,2.3178,5382824487.5,44.3967472746,828.6084,1192036619.09,63.5,4644.1576,9.5023266046,24.56,2.86559894929,57.000763249,医疗器械,2022-12-29
60,832800,赛特斯,0.08,485652409.13,-5.3085970923,-27.7008,36025244.63,48.2855827171,-108.6301,4.092059911426,1.94,-0.226319688255,59.61959424,,2022-12-28
61,688485,九州一轨,0.19,225408720.02,-6.1053451805,,21372646.93,-33.69,,6.39816334189,3.01,-0.928658165542,43.6962135898,环保行业,2022-12-28
62,835401,杭摩集团,0.14,1633891196.2,22.8278077742,-11.7944,33221532.31,-21.0819830074,-101.7717,3.513237443558,4.01,-1.324890482918,8.2215158979,,2022-12-27
63,688529,豪森股份,0.64,1150059749.21,39.150288468,-9.7266,81875549.1,87.8,-20.5779,9.22234525,7.24,-0.246053215313,27.0629214764,专用设备,2022-12-27
64,837174,宏裕包材,0.55,501887281.03,18.9284165224,,33132171.96,18.5491575979,,5.460631276557,10.22,-0.021416432459,13.4989380167,,2022-12-26
65,831396,许昌智能,0.08,224974125.38,-8.792321813,,9985959.92,-47.04,,2.50866815033,3.14,-0.503299617079,23.6497069697,,2022-12-26
66,831378,富耐克,0.3313,235934530.1,8.1293114477,-29.0526,42754751.11,54.7012318117,-66.7116,3.654115983728,9.36,0.652378318534,43.0858343104,,2022-12-26
67,688378,奥来德,1.33,393152147.41,2.8361433692,182.7432,111920328.64,-23.82,425.0727,16.321762168782,6.72,0.684562561484,55.9005830129,专用设备,2022-12-24
68,603286,日盈电子,-0.04,528961699.5,26.5748408794,10.3789,-3563184.92,-121.78,-2582.6645,5.323369249444,-0.75,-0.416762633492,14.7659052317,汽车零部件,2022-12-24
69,870976,视声智能,0.67,161281104.46,5.0323508959,,23951085.06,33.3094195789,,2.743032308523,23.9,0.786174782918,40.8222305895,,2022-12-23
70,870790,蓝色星际,0.24,346152521.47,35.5610070667,,46523733.89,45.1722022002,,3.366468310218,7.45,-0.732420363362,46.0413714028,,2022-12-23
71,833755,扬德环能,0.12,218972241.46,-8.7139102084,-9.7383,43547475.47,-29.6988672241,-51.8971,2.159729784053,5.8,0.298787469126,41.5012786251,,2022-12-23
72,600079,人福医药,1.38,16255402210.02,9.3841433615,5.2359,2224772165.65,103.37,22.6376,9.183238051297,15.84,0.532486978234,43.4125388192,化学制药,2022-12-23
73,430566,虹越花卉,,440805840.92,-2.9479638056,,25191514.51,-10.02,,5.210738416379,8.07,0.560993688448,26.8521910991,,2022-12-23
74,873576,天力复合,0.5967,480386708.16,34.3487002448,,56092895.66,79.67,,3.18476885883,18.33,0.699760319043,23.5733961965,,2022-12-22
75,872249,金米特,0.38,122411571.4,-17.0994073633,-7.0204,18884653.63,-62.0592650185,-36.8834,3.773223604901,10.41,0.515796503217,35.6071736205,,2022-12-21
76,839295,金百汇,0.37,93767837.85,1.3921232776,41.8361,19228603.4,-1.9410428669,171.8387,3.257530082692,12.03,0.493964301923,37.260106526,,2022-12-21
77,831928,开泰石化,0.7037,2227031097.39,6.8274630917,-21.2999,131025840.21,60.1688191265,-162.4534,2.851944635378,28.24,1.038964850862,14.0904842702,,2022-12-21
78,430601,吉玛基因,0.12,83169592.99,14.1587707997,-3.3847,6482075.77,72.8,-82.9903,1.297436898799,10.31,0.154620094472,58.1464711819,,2022-12-21
79,000702,正虹科技,-0.3042,837303591.2,-19.414577383,22.2982,-81111777.69,63.27,70.7701,0.988520988066,-26.45,-0.155722391795,-0.5404852144,农牧饲渔,2022-12-21
80,833179,南京试剂,1.1955,411132320.82,27.6574131596,,95639521.1,41.68,,4.766032799875,24.9,1.172013372,34.8952339149,,2022-12-20
81,830896,旺成科技,0.37,238583278.66,-11.5840907436,,28065386.06,-7.96,,3.284208276603,11.32,0.978065556344,23.6209867752,,2022-12-20
82,832978,开特股份,0.33,350533338.85,36.6845217722,,52231737.73,64.55,,2.402400681169,14.56,7.5526095e-05,30.4080071413,,2022-12-19
83,688506,百利天恒,-0.67,480342116.45,-21.7482920786,,-242806684.58,-954.86,,0.254879812441,-115.38,-0.624293994708,68.5031136645,生物制品,2022-12-19
84,831304,迪尔化工,0.421,615670901.22,71.9283508317,,53804964.08,142.5021912097,,1.85794841597,24.23,0.645566360613,15.9488794087,,2022-12-16
85,301105,鸿铭股份,1.19,211735388.2,-21.6988818358,,44582959.52,-9.77,,13.235073177067,9.64,0.1098515096,40.6368917787,专用设备,2022-12-16
86,870726,鸿智科技,0.78,309049412.06,14.3108794191,,24427042.56,147.48,,3.508721022994,23.16,2.070260862812,16.306412044,,2022-12-15
87,837305,万和科技,1.18,226587733.86,44.6288397467,-6.0354,31717963.06,19.4751794369,-57.832,3.964911299306,34.33,1.259951417141,26.6115290942,,2022-12-15
88,836717,瑞星股份,0.21,135954814.99,11.0757634906,,18407536.15,-17.8175838841,,4.842838406977,4.42,0.301985976395,43.3737806597,,2022-12-15
89,836027,金晟环保,0.45,528053892.21,,,42163173.74,73.83,,4.841611396667,9.54,0.394165963441,15.0192228691,,2022-12-15
90,832175,东方碳素,0.89,255729626.48,5.7734390514,,77608452.77,167.06,,4.533279784253,20.65,0.463646718161,42.8816771015,,2022-12-15
91,873750,斯贝科技,7.01,814063072.33,26.6227433787,,87309247.4,147.42,,32.302842290169,24.69,0.760448681097,22.8924498487,,2022-12-14
92,839719,宁新新材,0.89,373713188.06,41.6728186287,,62065782.22,1.06,,7.994931287883,11.77,0.483794169722,32.7891666056,,2022-12-13
93,688525,佰维存储,0.2,2185343451.67,6.799291273,,76042963.76,-34.04,,4.92533903646,4.08,-0.708773638618,14.7696355565,半导体,2022-12-13
94,430623,箭鹿股份,0.43,535838071.43,44.8133736654,-21.8301,67066215.65,48.92,0.4907,4.287174083062,10.71,-0.327440923008,25.3854333879,,2022-12-13
95,300380,安硕信息,0.0193,483226964.95,15.3547851892,5.1241,2711876.14,147.07,-85.2686,3.379459717239,0.57,-2.332720207904,32.9957739292,软件开发,2022-12-13
96,300201,*ST海伦,0.0619,692348738.81,-34.3900757151,32.2667,64413641.76,34.67,19.3389,1.295056312632,6.0,-0.043860116897,32.2043988255,工程机械,2022-12-13
97,000528,柳工,0.3,20033632182.57,-11.3793475437,-10.8673,586005883.73,-42.45,-52.5974,8.041204003371,3.77,0.143422641165,16.2668733145,工程机械,2022-12-13
98,838837,华原股份,0.24,382071311.69,-5.2769567949,-24.8207,31203868.79,-4.05,-39.0669,2.685518779933,9.05,-0.059900122837,22.8896928071,,2022-12-12
99,834684,聚合科技,0.42,399902508.95,-7.0666694763,,19218961.89,-21.0211711921,,3.978959907594,10.95,0.577442627494,12.1222546433,,2022-12-12
100,833243,龙辰科技,0.8,253085412.56,67.2281763154,-8.3668,55526759.49,128.21,-45.9047,4.381171696617,22.17,-0.761439665431,42.8795837114,,2022-12-12
101,832651,天罡股份,0.8878,164107850.54,-7.5051780346,,44699721.44,-6.0602670578,,6.086202421648,14.47,0.970788114796,51.9987783151,,2022-12-12
102,301297,富乐德,0.25,462750864.46,11.3201365401,,63118311.14,0.7124700538,,2.774686931755,9.38,0.421206155168,35.9638513813,半导体,2022-12-12
103,872953,国子软件,0.18,100771660.78,30.7745447795,-0.0839,12109134.37,122.9827825577,13.6405,2.654254828517,7.34,-0.717077260343,65.5146722491,,2022-12-09
104,688496,清越科技,0.0854,760716014.51,68.93686366,,30738408.31,-2.71,,1.422836745222,6.25,-0.161739602111,18.352051622,电子元件,2022-12-09
105,002651,利君股份,0.13,585464624.91,-19.165712411,-2.1027,136051643.86,-21.55,7.6635,2.431519478296,5.59,0.043388781366,41.1570441437,专用设备,2022-12-09
106,871757,太重向明,,330874965.25,124.4215223262,,28056214.15,344.8302678609,,2.241422497706,10.24,-0.414120693208,17.7343610103,,2022-12-08
107,688475,萤石网络,0.4868,3136926891.09,1.9191977839,,219052247.0,-27.97,,3.6346528912,14.35,0.6025723878,36.0543197389,家电行业,2022-12-08
108,688410,山外山,0.315,259265730.54,36.9019376079,,34192947.58,866.22,,3.888434387097,8.47,0.376837414954,41.6988147893,医疗器械,2022-12-08
109,301255,通力科技,1.43,342896492.76,0.6671293902,,72741847.28,18.6549607209,,8.754909204118,17.74,1.562874509804,30.8652347675,通用设备,2022-12-08
110,873233,睿高股份,0.33,185031422.38,-14.9322463235,-19.0371,16856759.1,-6.2283701772,31.2574,3.12641814344,11.18,-0.053912037318,20.2524353853,,2022-12-07
111,836419,万德股份,0.57,405962820.64,15.1045508319,,39414681.94,868.17,,4.065207388438,14.7,0.139453710428,21.4694422294,,2022-12-07
112,833751,惠同新材,0.4,136968180.35,-0.2534631189,,26000460.57,17.4958620555,,3.329577247849,12.24,0.252511639828,39.7288760798,,2022-12-07
113,833284,灵鸽科技,0.1552,156887753.77,15.7273653254,,12927631.93,-12.92,,2.600425552014,6.45,-0.416392442416,28.4959606188,,2022-12-07
114,831275,睿泽科技,0.38,209767213.7,-13.1524825064,-23.4268,30359529.38,-27.609785934,-7.4191,5.083553222786,7.71,1.032538221072,33.5890742539,,2022-12-07
115,601022,宁波远洋,0.46,3484876727.39,27.85,,543044906.99,51.13,,3.404795133107,14.56,0.837548356683,22.0155328597,航运港口,2022-12-07
116,301301,川宁生物,0.17,2939569616.72,15.8265781929,,332291748.85,93.31,,2.551787946785,6.73,-0.051883817465,28.2482619352,生物制品,2022-12-07
117,001333,光华股份,1.11,1033463173.84,7.06,,106860609.35,-16.39,,7.714507061354,15.55,-0.381480519167,17.5077743291,化学制品,2022-12-07
118,870804,科志股份,0.55,207344951.02,-25.0918071806,-46.8297,52839555.06,-20.2025032569,-56.611,2.868780934102,18.92,0.972973192911,43.1233765327,,2022-12-06
119,839371,欧福蛋业,0.19,647570265.92,7.42201941,15.5486,28798739.56,117.88,112.3114,2.480977229683,7.86,0.396463247833,12.3857449239,食品饮料,2022-12-06
120,838227,美登科技,1.03,84105310.0,-3.4124007745,-3.2434,31838776.54,-14.390017694,4.9862,7.070467109545,15.7,0.905590998174,69.9168422897,互联网服务,2022-12-06
121,837663,明阳科技,0.86,142026044.18,27.4930260322,50.1469,33137249.45,31.56,114.6487,4.437779010594,19.63,0.296809426615,44.7160366584,汽车零部件,2022-12-06
122,688147,微导纳米,,385052503.41,66.8017567543,,-3254721.89,-115.83,,2.155064528511,,0.149205306739,37.1087586094,专用设备,2022-12-06
123,688141,杰华特,0.28,1040090745.75,56.5160149368,,109102557.74,59.13,,2.718651972814,10.94,-1.877009790509,40.7112544785,半导体,2022-12-06
124,430588,天松医疗,0.77,77524898.7,1.2656122349,-11.5169,35332147.85,13.55,2.6189,4.218114013589,18.79,0.655903832986,62.8895144109,,2022-12-06
125,872230,青岛积成,0.17,297246469.42,16.7295518223,,18778343.81,5.6408170016,,4.365079331996,4.0,-0.412220062369,30.8962067032,,2022-12-05
126,834950,迅安科技,0.93,137554968.48,-15.4452810134,-16.2835,33171964.25,-14.65,29.9659,2.998952743568,32.32,0.772764074136,37.5976260847,电子元件,2022-12-02
127,688498,源杰科技,1.64,193444207.48,25.7561190069,,73923914.46,22.98,,15.448419751111,11.29,1.152991060444,62.6674294616,半导体,2022-12-02
128,688020,方邦股份,-0.67,239299797.91,29.4052840964,-9.3122,-53884720.25,-213.39,-11.3313,19.479660223287,-3.37,0.763301376503,28.4595177534,电子元件,2022-12-02
129,301280,珠城科技,1.67,776791428.67,0.3184966107,,81680102.4,-23.15,,12.452663816991,14.39,-0.380792344524,22.8117470791,电子元件,2022-12-02
130,002224,三力士,0.11,604563007.68,-10.2311640565,-19.92,77456483.03,-31.67,-74.5515,3.369709303461,3.12,0.057995355923,25.6237200196,橡胶制品,2022-12-02
131,872541,铁大科技,0.1,135425200.63,27.5346906509,10.1385,11013940.62,5.42,657.372,2.423655315651,4.35,-0.060410762231,42.1630538366,交运设备,2022-12-01
132,430556,雅达股份,0.22,224465397.25,-2.4940990884,-2.1571,27661705.94,-21.43,-39.4413,2.92176186544,7.52,0.074441339279,32.2593228966,仪器仪表,2022-12-01
133,839493,并行科技,-1.74,194757380.25,60.6341448459,-18.0191,-81513087.41,-91.4748133107,-52.7943,3.302903951423,-42.45,-0.362996265568,26.894907686,,2022-11-30
134,838701,豪声电子,0.73,515564686.68,-6.5849333208,-10.1449,53774441.77,105.6359426911,18.0383,4.219652213605,16.49,1.853862401224,18.02582055,,2022-11-30
135,837506,贺鸿电子,0.52,288084253.81,18.4260835777,29.1728,23577563.28,26.81,186.9271,6.48148252729,8.29,0.437691124223,22.7297871765,,2022-11-30
136,830779,武汉蓝电,0.82,92847542.23,20.6057541182,,38342214.32,16.3291661504,,3.725263265806,21.31,1.010573906237,66.7243956943,,2022-11-30
137,688172,燕东微,0.43,1736744615.82,23.2432236187,,437911781.74,29.46,,10.368566523568,4.23,0.541101573858,43.2834907299,半导体,2022-11-30
138,600589,ST榕泰,-0.209,303818690.87,-61.9502735239,-111.7543,-147410847.07,-354.82,-228.9275,-0.092854598631,-1769.07,0.370029527851,15.3900833442,塑料制品,2022-11-30
139,839792,东和新材,,488857949.32,9.9443587957,-31.971,91079724.06,17.11,-49.2031,4.948137380789,,0.149877861688,33.6318562619,非金属材料,2022-11-29
140,836699,海达尔,0.79,204068584.58,11.0381365868,8.3554,24852415.57,-1.345342759,-24.9014,3.046688364545,28.75,0.324378302727,22.2404224361,,2022-11-29
141,831627,力王股份,0.36,377133904.12,10.5030802686,-5.2101,24647427.32,-26.9819076119,-24.4479,3.854430264853,9.87,0.351660900147,16.1080299666,,2022-11-29
142,301311,昆船智能,0.32,1057979830.67,-2.1561047784,,57778555.36,41.28,,5.320413065778,6.25,-3.924147009167,26.7382982094,通用设备,2022-11-29
143,001223,欧克科技,3.38,432437481.23,2.3912678636,,169136871.08,-9.32,,14.9143654762,25.58,1.3712487298,49.7883264021,专用设备,2022-11-29
144,839255,思亿欧,0.49,143186930.47,23.8718956901,,16851981.04,10.53,,2.179429171029,25.42,-0.245381849642,74.0570931802,,2022-11-28
145,836504,博迅生物,0.38,94647558.81,-16.3531529212,,13298296.82,-29.14,,3.194514675714,11.88,-0.339098327143,39.4420267668,,2022-11-28
146,834770,艾能聚,0.51,317399280.36,30.0369118789,-19.4287,54626096.43,53.87,-4.2082,3.778973692824,13.77,0.41748044208,24.6728379885,光伏设备,2022-11-28
147,834407,驰诚股份,0.38,135957532.97,35.2901910357,-9.6886,20402580.14,-6.71,-41.2085,3.320523856774,11.61,0.164213614433,46.2220582024,仪器仪表,2022-11-28
148,834261,一诺威,,4829703579.94,-19.8365840202,-0.3084,165694658.84,-17.97,11.9611,4.54033709889,14.14,0.764082165467,7.4811521256,化学制品,2022-11-28
149,833444,华恒股份,0.26,567013393.85,4.2196679428,,68492756.35,55.15,,2.432415617564,10.89,-0.061223396756,28.3391858963,,2022-11-28
150,301398,星源卓镁,0.74,200559980.25,27.2862760499,,44259477.78,-7.1026435625,,6.524939369333,11.95,-0.037609176,36.8591994863,汽车零部件,2022-11-28
151,301265,华新环保,0.43,564149356.26,-7.0904443402,,97063897.29,-27.68,,4.754729732462,9.41,0.211509667442,28.9294700081,环保行业,2022-11-28
152,872392,佳合科技,0.46,240319702.9,-18.0722293278,-27.6887,20109983.26,-27.23,-17.5301,4.279282901373,10.97,0.903513364073,16.9122538725,包装材料,2022-11-25
153,870800,中草香料,0.46,131916601.61,26.848857854,,24053511.02,66.05,,2.798810030449,22.27,0.402990467763,32.5248230673,,2022-11-25
154,836208,青矩技术,1.45,472622848.52,1.5723419193,-8.7217,86451015.62,7.37,-37.7206,8.132272479584,17.31,-2.010475200368,43.7867166384,工程咨询服务,2022-11-25
155,301368,丰立智能,0.47,350235173.1,-14.2712516821,,42498440.74,-2.15,,4.099724066667,12.22,0.515877854444,19.8342610267,通用设备,2022-11-25
156,832149,利尔达,0.23,1937623023.78,22.7094193785,-8.9766,93794707.06,-22.44,-54.6719,1.835719378178,13.05,-0.086687841448,17.9557052022,贸易行业,2022-11-24
157,600243,青海华鼎,-0.0619,405561817.08,-5.5160283334,-4.0499,-27104273.85,-43.9972906873,16.921,2.341100798656,-2.62,-0.071036675766,11.9473865239,通用设备,2022-11-24
158,300542,新晨科技,0.03,823160670.13,44.9002768723,-3.817,9633011.3,22.24,-100.7415,1.945878364349,1.63,-0.965640951146,20.3252002836,软件开发,2022-11-24
159,002536,飞龙股份,0.12,2419650886.84,-0.602879419,24.8071,58103678.55,-66.1,121.9684,4.537377553748,2.55,0.212433432198,17.2213527446,汽车零部件,2022-11-24
160,834033,康普化学,1.05,263730316.52,123.7938816566,51.6403,78236059.05,248.38,20.9088,3.769914622039,31.27,1.100888603824,36.6134782016,化学制品,2022-11-23
161,830818,巨峰股份,0.26,553926083.58,-3.5758672257,11.0517,47503004.67,-7.7106925098,-19.5402,3.226139152382,8.01,0.340371579736,21.3415384695,,2022-11-23
162,836392,博为峰,0.78,357639858.87,38.8600779849,,63128398.86,118.6511802934,,1.745117009616,,0.261955032502,61.2803508626,,2022-11-22
163,831906,舜宇精工,0.71,591550952.03,21.0932283826,4.7851,39587009.58,24.37,5.6563,7.236636489869,10.28,0.375833110633,18.2156856024,汽车零部件,2022-11-22
164,688503,聚和材料,3.61,4879612593.84,32.6495057141,,302568870.65,67.29,,18.33267706513,21.81,-9.777663254501,11.2716027306,电子元件,2022-11-22
165,872351,华光源海,0.6919,1727352956.4,43.2684751322,-1.0767,47295728.62,36.87,-24.504,4.313925665565,17.45,0.162628543812,6.3361562774,物流行业,2022-11-21
166,871694,中裕科技,0.85,438351058.97,93.4647163361,12.2782,64915909.61,252.1845734994,20.371,4.176902513535,22.62,0.683355535393,44.6646857955,,2022-11-21
167,837592,华信永道,-0.57,77810476.14,-2.3204769696,-36.7003,-28001302.92,6.54,-147.4134,3.823150329697,-13.57,-0.965559890505,28.4808805824,,2022-11-21
168,837006,晟楠科技,0.46,78179931.04,-7.6346144807,,30861572.37,-8.4191030249,,2.42586256658,19.33,0.195594306049,67.2322205722,,2022-11-21
169,835670,数字人,-0.12,25682090.62,-41.1320199499,404.9315,-12322732.06,-336.84,120.8722,2.187052037908,-5.05,-0.090425886682,71.0782600221,软件开发,2022-11-21
