序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
2023,002440,闰土股份,0.33,2265268848.03,-30.6869703219,-1.865,375356836.46,-54.64,-37.0625,7.612919536949,4.28,1.056720475558,26.284243577,化学制品,2021-08-30
2024,002424,贵州百灵,0.08,1280462336.3,-5.415543962,-35.2556,108578463.68,-49.11,-71.3395,2.734325694905,2.71,0.056430391164,60.1894419524,中药,2021-08-30
2025,002358,森源电气,0.02,750749737.37,-5.8192071588,69.5645,14944093.02,-79.86,157.7296,4.888474389453,0.33,-0.075794630332,24.4194430413,电网设备,2021-08-30
2026,002343,慈文传媒,-0.01,59661921.74,-92.7854614217,4003.5326,-6211723.2,-107.31,159.6206,3.440730585534,-0.55,0.042623130674,79.2761779718,文化传媒,2021-08-30
2027,002331,皖通科技,0.0518,603369325.84,-3.2827252186,27.044,21344546.28,-58.97,459.0338,5.285205184479,0.97,-0.494056515166,23.2735534649,互联网服务,2021-08-30
2028,002308,威创股份,0.31,216476579.42,-56.7048551587,127.4452,279716934.89,425.44,2352.0218,2.850167847121,11.42,-0.279038275789,44.8581761547,计算机设备,2021-08-30
2029,002291,遥望科技,-0.141,915110297.56,2.7342692567,72.1627,-103899863.66,-270.76,-11.1293,4.409941328643,-3.15,-0.14016778602,29.2958116235,纺织服装,2021-08-30
2030,002280,联络互动,-0.05,6886148419.83,-6.0788051012,73.2565,-117577826.15,-476.84,98.5307,0.80714318076,-6.54,0.296210217201,17.4158111805,软件开发,2021-08-30
2031,002239,奥特佳,-0.0133,1456384145.94,-12.1797156753,17.9576,-41651016.19,-286.79,-21.1287,1.669447154846,-0.79,0.048448574682,16.6461222477,汽车零部件,2021-08-30
2032,002207,准油股份,-0.1,77076186.44,-34.8525286763,154.4567,-23729357.97,-161.89,38.739,0.173782934689,-41.8,-0.078381328396,-12.3066016212,采掘行业,2021-08-30
2033,002197,证通电子,0.02,487680201.58,-12.5228530609,4.6687,11297577.76,-36.3,211.3757,4.667898615394,0.47,0.165454675339,35.1822144131,计算机设备,2021-08-30
2034,002193,如意集团,0.06,327676019.74,-18.3232651056,106.0913,15281610.73,-69.77,-4.4378,10.202227878703,0.57,-0.150264749802,30.9037027947,纺织服装,2021-08-30
2035,002169,智光电气,0.0305,901653364.36,-16.204582362,47.8713,23508506.46,-43.91,298.1718,3.53490741042,0.86,-0.075421829065,20.2339096399,电网设备,2021-08-30
2036,002164,宁波东力,1.64,520658381.89,12.4911777708,93.3946,1120651255.73,1499.04,19980.7658,1.000534820432,192.69,0.212277052469,30.724223943,通用设备,2021-08-30
2037,002161,远望谷,-0.2433,198809738.04,-33.6038160799,40.3167,-179987944.99,-306.7,56.0663,2.413349960122,-9.36,-0.093692004271,39.9911375488,电子元件,2021-08-30
2038,002156,通富微电,0.1,4669555714.48,30.1714630723,15.5373,111445020.28,243.54,1150.2242,5.41313311682,1.81,0.648256570184,15.1062691194,半导体,2021-08-30
2039,002123,梦网科技,0.04,1207031556.76,-8.5596992784,-7.5255,30162328.81,-75.75,-110.1414,5.290212924552,-0.54,0.091941064779,13.6876220174,通信服务,2021-08-30
2040,002118,紫鑫药业,-0.17,117524221.57,-77.1154477893,0.1781,-213836936.04,-469.23,3.9603,3.302275121745,-4.93,0.037435900898,57.433654772,中药,2021-08-30
2041,002113,ST天润,0.0218,282859025.45,-0.3140807108,-2.1959,33378070.02,-44.55,-83.6982,0.119069278417,20.56,-0.035569363865,27.5819609489,游戏,2021-08-30
2042,002087,新野纺织,0.1405,2412815480.25,-15.8146840312,27.8283,114759245.1,-24.8,-18.7032,5.163677669373,2.75,0.479214960202,15.2056238441,纺织服装,2021-08-30
2043,002086,ST东洋,0.03,181578648.47,-48.9199616114,27.1657,20810095.96,-39.51,-139.3291,2.32267924568,1.19,-0.630052133153,15.0828192581,农牧饲渔,2021-08-30
2044,002079,苏州固锝,0.064,721965333.52,-20.7611550614,21.1703,46556017.97,3.29,159.9715,2.402324678508,2.67,0.048767240893,17.0482581096,半导体,2021-08-30
2045,002073,软控股份,0.006,1197328076.55,-18.0564791515,67.6634,5590486.65,-91.43,214.8602,4.60084639925,0.13,-0.006935531063,19.2377298972,专用设备,2021-08-30
2046,002061,浙江交科,0.2,13368548493.82,16.4792662515,80.3818,273790563.3,17.01,2565.2951,5.694385689319,3.47,-0.023331802098,6.8412622583,工程建设,2021-08-30
2047,002019,亿帆医药,0.58,2810596152.63,11.62926742,12.1795,718367181.88,47.98,22.1147,6.633238082673,9.13,0.605266715525,52.9620114557,化学制药,2021-08-30
2048,002007,华兰生物,0.2811,1386540192.69,-1.1456345957,4.6429,511739953.4,0.94,6.9422,3.565674677861,7.32,0.258587116826,59.6726013852,生物制品,2021-08-30
2049,002004,华邦健康,0.16,5178199762.72,3.1209125905,29.6637,317456578.46,7.21,183.0837,4.698299929707,3.33,0.292379506316,40.9482877973,农药兽药,2021-08-30
2050,001965,招商公路,-0.039,2338626515.08,-37.6564281282,64.3447,-241136265.11,-110.49,166.1969,7.664636736361,-0.49,0.064004684418,21.9943226943,铁路公路,2021-08-30
2051,001289,龙源电力,,14052456050.8,0.1026733825,-4.3844,3424066274.48,4.2574829075,-20.894,6.416045596589,,0.643099422441,44.5610921875,电力行业,2021-08-30
2052,001211,双枪科技,0.35,287181928.96,,19.9113,18634974.02,,9.7908,,4.7,,38.1397723654,装修建材,2021-08-30
2053,001210,金房节能,1.32,441414268.75,,-95.2801,89923025.26,,-103.1122,7.151385730602,19.2,-1.656940299974,26.2078882718,公用事业,2021-08-30
2054,000981,山子股份,0.0056,4948491215.51,28.1566531919,337.3615,22648391.96,108.24,205.7167,1.656949335145,0.34,0.047530866938,22.3932783147,汽车零部件,2021-08-30
2055,000935,四川双马,0.5,829945029.91,-5.9655511194,51.9112,383636047.93,-4.55,88.1981,5.95389606251,8.72,0.445941690665,43.9827895637,水泥建材,2021-08-30
2056,000913,钱江摩托,0.27,1514337324.16,-19.9012009195,84.6257,124615201.87,41.14,597.5688,5.794001203962,4.57,1.043494259485,28.5524572776,交运设备,2021-08-30
2057,000908,景峰医药,0.1575,564828675.97,-18.0505976295,-16.4798,138553429.36,119.81,9830.911,1.956758279044,8.36,-0.040882883059,59.6113336689,化学制药,2021-08-30
2058,000881,中广核技,0.2105,2966169407.94,2.4940669647,116.9002,199042088.22,320.88,520.0646,6.246217720806,3.42,0.355253532579,21.1698761271,化学制品,2021-08-30
2059,000858,五粮液,2.797,30767525988.4,13.3198598995,-47.9732,10855391967.86,16.28,-59.0994,19.735778296108,13.62,0.300940409873,74.5392660184,酿酒行业,2021-08-30
2060,000806,*ST银河,-0.0044,495707967.15,64.7966444698,62.2202,-4877830.87,95.25,141.8052,0.197516470326,-2.04,-0.049341496386,35.6908591297,电网设备,2021-08-30
2061,000792,盐湖股份,0.3364,9628386904.65,-3.0450336647,58.5355,1382307393.73,-422.13,-22.2958,-1.562173470548,0.0,-0.288747224336,29.8433545087,化肥行业,2021-08-30
2062,000758,中色股份,0.0405,3214927940.39,-47.5943130653,36.6425,79792888.66,-1.29,-91.4801,2.507998774592,1.69,-0.401555571506,17.1925394357,有色金属,2021-08-30
2063,000756,新华制药,0.28,3285772716.57,5.2239510545,-7.3971,172311861.57,15.56,-0.3027,4.86204039589,5.68,0.322583622887,28.0586920224,化学制药,2021-08-30
2064,000710,贝瑞基因,0.3341,720515704.78,-4.3441753874,-5.2521,117471830.17,-53.17,-11.7236,6.487498927746,4.89,-0.312207801696,53.5016540226,医疗器械,2021-08-30
2065,000615,奥园美谷,-0.2467,298362349.6,-78.5002361007,39.3024,-192991856.7,-5842.3,-29.5218,2.100635161695,-11.09,-0.118871847885,15.3823471666,美容护理,2021-08-30
2066,000601,韶能股份,0.2355,2299312150.47,4.7902166918,37.1959,254514168.46,-28.06,118.2699,4.386586629575,5.21,0.195253074862,25.0740773949,电力行业,2021-08-30
2067,000587,*ST金洲,-0.63,1006592736.24,-11.2737883359,-80.7736,-1355280018.15,-7.58,-228.9144,-0.500565309132,-338.21,-0.456675248119,-88.2570269917,珠宝首饰,2021-08-30
2068,000561,烽火电子,0.01,489081007.6,4.0941747581,623.7607,10479425.21,236.21,216.9575,2.479946909347,0.7,-0.12286548471,40.6343008115,通信设备,2021-08-30
2069,000555,神州信息,0.1615,4374377079.2,5.9121454228,6.0174,156700872.96,21.34,331.8205,5.52768238622,2.95,-0.722399862739,16.6214485202,互联网服务,2021-08-30
2070,000533,顺钠股份,0.0205,638491358.42,9.0656634469,56.1778,14175068.6,191.93,1757.4666,0.906369998799,2.29,0.002557264959,23.2502198115,电网设备,2021-08-30
2071,000410,*ST沈机,-0.21,650606912.4,-10.2215943735,116.1107,-359326297.31,74.52,39.9687,0.444540828316,-38.69,-0.231547702523,-12.3375149157,通用设备,2021-08-30
2072,000402,金融街,0.08,5867050220.47,-38.3611120311,61.3196,251297832.95,-76.13,-47.2514,11.415168593109,0.73,-0.539646262943,42.516761353,房地产开发,2021-08-30
2073,000158,常山北明,-0.0535,3605000162.72,-17.2545654749,95.2597,-85516062.88,-384.31,113.5761,3.64504335097,-1.46,0.013180454535,9.2990734019,综合行业,2021-08-30
2074,000156,华数传媒,0.197,3198497086.42,11.1510441179,18.3502,364720113.63,-22.03,19.8275,7.266311966076,2.81,0.193945348335,32.8516262791,文化传媒,2021-08-30
2075,000070,特发信息,-0.0501,1664428880.85,-21.9795688117,59.1033,-40865505.14,-160.99,138.5242,3.443352144846,-1.42,-0.610050442439,14.7619664863,通信设备,2021-08-30
2076,000065,北方国际,0.35,4097030838.28,7.3056995701,52.7032,269561389.88,-25.29,293.0985,6.472931494587,5.3,-1.533867709481,13.5677100728,工程建设,2021-08-30
2077,000048,京基智农,0.2639,834061185.07,-28.818642387,1.3387,138093760.86,-7.75,32.5048,5.021255327355,6.65,2.827571770139,39.1226470805,房地产开发,2021-08-30
2078,000046,泛海控股,-0.0792,5463084189.72,5.64,34.0221,-411543375.53,-123.5,-139.0873,4.145423436739,-1.9,-0.126237662024,35.4201654103,多元金融,2021-08-30
2079,000040,东旭蓝天,-0.189,1326923470.21,-74.6415642225,37.3434,-280921357.25,-403.02,-324.1795,8.830768843574,-2.12,0.199642062638,19.0187023702,电力行业,2021-08-30
2080,000036,华联控股,0.3,2101751648.21,26.9350803914,-58.4729,442549712.62,-3.57,-57.5258,3.232459540363,8.56,0.373348297051,67.0962690807,房地产开发,2021-08-30
2081,000034,神州数码,0.3751,40620823820.57,-4.0508146988,26.0992,243672965.11,-38.55,6.1887,6.801140210352,5.46,1.287535614933,4.0152650083,计算机设备,2021-08-30
2082,000031,大悦城,0.13,12186840535.17,-33.3117752353,23.2538,565600917.68,-69.74,98.2323,4.420336531923,2.92,0.041735688162,44.9170558935,房地产开发,2021-08-30
2083,000011,深物业A,0.3557,1421077767.83,33.3743093318,-35.0549,211967734.76,35.94,-60.5607,5.278609901906,6.66,-2.723555508387,56.9555616415,房地产开发,2021-08-30
2084,000002,万科A,1.11,146349506729.71,5.0455254173,106.3349,12507519556.5,5.62,801.1147,16.83785975284,6.44,1.945815383396,31.808934901,房地产开发,2021-08-30
2085,900953,凯马B,-0.04,2096946100.49,10.5934610908,75.9615,-26080683.12,-164.6355940591,80.8571,1.162107733141,-3.45,0.027838893219,7.0547215437,汽车零部件,2021-08-28
2086,900943,开开B股,0.02,394191825.64,-10.6938341356,-12.3104,3921996.69,-65.79,-29.7094,2.102876753539,0.76,0.153762421029,23.555985188,商业百货,2021-08-28
2087,900942,黄山B股,-0.1212,200095908.8,-72.5310551984,86.7032,-88424218.55,-152.6,85.522,5.726567581436,-2.07,-0.217675683661,3.7606440857,旅游酒店,2021-08-28
2088,900937,*ST华电B,-0.088,5454209256.53,4.5197697821,-35.444,-173105262.66,-1480.32,-298.1513,0.767474888528,-10.91,0.076466905763,6.2369615433,电力行业,2021-08-28
2089,900929,锦旅B股,0.1948,148704803.44,-76.7349137095,-72.4996,25816799.4,-49.84,111.1675,6.242304989421,3.03,-0.116766451032,19.1036462931,旅游酒店,2021-08-28
2090,900916,凤凰B股,0.1077,618868497.42,56.3439789746,87.541,43306446.58,135.16,57613.0058,3.498681624868,3.1017,0.105677355739,16.4147336588,教育,2021-08-28
2091,900914,锦在线B,0.086,1148303653.64,-3.8221486904,29.2305,47689830.86,-70.6,-80.2601,6.089957834873,1.37,0.160634924933,14.516871009,物流行业,2021-08-28
2092,900911,金桥B股,0.4864,2008072537.88,40.6860531574,-74.1922,545905325.66,22.8,-76.7731,8.893134894611,5.42,0.60110319311,51.7691425255,房地产开发,2021-08-28
2093,900905,老凤祥B,1.4162,26487015614.16,-5.7570284145,-17.187,740855100.01,0.24,-0.6833,14.833281113925,11.26,8.368544504293,8.3795134682,珠宝首饰,2021-08-28
2094,900902,市北B股,0.051,829126656.44,302.3215415214,-82.9821,95530272.72,1613.55,-142.1631,3.389109561457,1.51,-0.878035445154,50.9797044597,房地产开发,2021-08-28
2095,688981,中芯国际,0.26,13161499000.0,29.3844156133,5.6119,1386406000.0,329.8,117.523,8.239963985312,3.1,0.537976616927,23.503606998,半导体,2021-08-28
2096,688819,天能股份,0.92,14865730367.08,-28.3797507316,74.429,789524555.85,68.7664312526,69.6903,6.127343406008,15.25,1.20761265585,19.2396117647,电池,2021-08-28
2097,688789,宏华数科,1.27,291244705.19,,26.3633,72105207.83,,0.2164,11.299159598772,11.86,0.155968778246,43.3276012375,专用设备,2021-08-28
2098,688718,唯赛勃,0.14,139775294.93,,72.0769,17815844.38,,447.6163,,4.28,,36.1081357298,专用设备,2021-08-28
2099,688681,科汇股份,0.24,127719125.98,,363.4128,19153922.23,,356.8288,3.853618473631,6.37,-0.067941293885,55.6436910014,电网设备,2021-08-28
2100,688670,金迪克,-0.13,87408320.39,,12.4189,-6808867.72,,-363.3309,1.211608435303,8.33,0.198189491515,84.2474296285,化学制药,2021-08-28
2101,688575,亚辉龙,0.28,428667409.31,,137.4961,100695912.99,,14515.3197,1.869714698434,15.98,0.313773097253,59.3434780823,医疗器械,2021-08-28
2102,688538,和辉光电,-0.05,920867740.51,,130.2683,-546240458.23,,-22.1339,1.009831884007,-5.09,-0.01829230436,-28.4744361915,光学光电子,2021-08-28
2103,688517,金冠电气,0.3,232589264.57,,580.3798,30475151.01,,592.7953,3.958169418751,7.84,-0.306657441132,35.2984822416,电网设备,2021-08-28
2104,688509,正元地信,-0.06,579073012.03,,119.4362,-35856281.69,,111.5137,1.825663604983,-3.22,-0.2922753906,29.4177309063,互联网服务,2021-08-28
2105,688425,铁建重工,0.18,3157756752.73,,135.7648,711155680.75,,273.6081,1.924581926184,9.68,-0.13955715685,36.1122389448,工程机械,2021-08-28
2106,688355,明志科技,0.57,243968576.13,,10.5819,52873819.49,,86.1143,4.210908794903,14.6,0.368591128679,40.588187512,通用设备,2021-08-28
2107,688299,长阳科技,0.27,415990144.67,10.8088497874,38.5708,77038777.54,35.08,18.9342,5.818122037752,4.69,0.256091505249,36.0790191289,光学光电子,2021-08-28
2108,688222,成都先导,0.04,86789952.44,-18.8509249217,-3.2523,15430296.71,-74.14,-23.4574,3.056517133673,2.01,-0.070331875162,76.5357946543,医疗服务,2021-08-28
2109,688177,百奥泰,-0.62,48786383.87,,47.3184,-243774576.01,65.9104545804,-32.2524,5.494409703318,-13.79,-0.576860468774,86.2427976464,生物制品,2021-08-28
2110,688165,埃夫特,-0.16,459998400.31,-26.3249402756,16.0219,-63351500.63,-929.6580813079,44.263,3.802170417645,-4.09,-0.015017054624,12.6174776784,通用设备,2021-08-28
2111,688126,沪硅产业,-0.039,854273685.62,30.5306009839,3.96,-82594192.81,-10.1716185879,46.521,3.022923406236,-1.35,0.011032893874,15.9466345977,半导体,2021-08-28
2112,688101,三达膜,0.32,332646018.53,2.0553543254,48.6361,106099091.77,-38.65,-18.0607,9.537766641668,3.31,-0.041946025908,39.5877473123,环保行业,2021-08-28
2113,688090,瑞松科技,0.44,423167891.38,32.5141506713,19.9743,26876749.4,64.98,-11.5349,13.696140739448,3.39,-1.522477652214,16.3753001023,专用设备,2021-08-28
2114,688037,芯源微,0.07,62455822.85,-6.8070023625,532.283,6217516.28,121.66,279.0092,8.93588623619,0.82,-0.661662730238,43.9970818189,半导体,2021-08-28
2115,688010,福光股份,0.17,234554712.62,-13.4895387597,15.7641,25387326.54,-45.1542548542,-24.1562,11.567180811158,1.41,0.361296752835,27.160677651,光学光电子,2021-08-28
2116,688008,澜起科技,0.53,1089576668.42,23.9312060916,19.7824,601524666.96,33.43,28.7268,6.847432766389,7.87,0.567372676731,73.6953834047,半导体,2021-08-28
2117,688003,天准科技,0.0158,223799271.67,17.0486097616,40.2623,3060647.97,-66.69,365.7758,8.268606071436,0.19,-0.793401675568,36.8663771756,通用设备,2021-08-28
2118,605398,新炬网络,1.16,239608267.83,3.0154681093,96.2979,51978558.45,13.4162442833,233.2343,8.043897412619,15.01,-0.977736675139,43.6431105392,互联网服务,2021-08-28
2119,605388,均瑶健康,0.41,499144455.02,-26.0719543736,58.1578,149003499.05,-22.8535617011,82.7779,2.729283320167,17.09,0.043700880278,52.8061565964,食品饮料,2021-08-28
2120,605266,健之佳,2.15,2108827906.32,,-0.2421,111183205.69,,7.6909,17.677781242013,17.18,1.997157107925,32.4051139366,医药商业,2021-08-28
2121,605196,华通线缆,0.2,1605239153.88,,34.5932,84819828.61,,167.8124,,5.11,,20.1846808232,电网设备,2021-08-28
2122,605118,力鼎光电,0.229,209193798.75,-8.6140595216,62.3977,83467561.77,-9.32,52.741,1.921783777311,12.67,0.142215694294,52.192665606,光学光电子,2021-08-28
2123,603991,至正股份,-0.35,185087659.52,-17.4284380514,69.3657,-26085647.13,-495.93,-6.0485,5.272813865105,-6.42,0.134553866091,3.2000366342,塑料制品,2021-08-28
2124,603986,兆易创新,0.58,1657803903.71,37.9138495927,5.8167,363221845.12,93.73,16.3066,21.454478535685,5.85,0.164259164797,40.5758067818,半导体,2021-08-28
2125,603985,恒润股份,0.6706,1049946135.8,65.17379094,71.5265,177697653.67,179.21,155.1174,6.262818736362,14.43,0.551165116807,30.5405951635,风电设备,2021-08-28
2126,603983,丸美股份,0.67,793720205.46,-2.593970236,14.3126,268128717.67,4.6,25.6129,6.9374553199,9.65,0.165851975187,67.5515284179,美容护理,2021-08-28
2127,603960,克来机电,0.29,385998997.16,10.7910340268,29.366,71110493.65,54.76,45.9619,2.934006404308,11.18,0.363114931078,34.7994096846,专用设备,2021-08-28
2128,603958,哈森股份,-0.11,388095932.59,-38.8179767627,-20.6553,-23529733.76,-366.52,-1550.1349,4.570029672019,-2.33,-0.310366510582,58.3849938926,纺织服装,2021-08-28
2129,603922,金鸿顺,-0.12,184834241.1,-47.0100599407,33.0057,-15024998.53,51.87,-0.2404,7.941759442422,-1.47,0.612562347578,8.0509637778,汽车零部件,2021-08-28
2130,603915,国茂股份,0.33,992118486.27,5.0462397687,99.0705,151578456.45,25.72,268.245,4.988045920811,6.55,0.324686172737,29.6458387391,通用设备,2021-08-28
2131,603900,莱绅通灵,0.1937,539105226.18,-27.2064135171,43.4364,65934376.61,-47.76,354.0463,6.663168209076,2.78,0.512868632345,59.451206977,珠宝首饰,2021-08-28
2132,603871,嘉友国际,0.5399,1429638823.2,-33.9258793602,33.8912,154077972.5,-14.16,116.8545,8.490764996447,7.93,0.170389067511,13.5336099188,物流行业,2021-08-28
2133,603861,白云电器,-0.2073,1217088522.18,18.0259363218,188.0318,-93666243.99,-198.39,84.5326,5.11689930741,-3.72,-0.950584605276,17.9038547697,电网设备,2021-08-28
2134,603858,步长制药,0.8151,7035453569.5,9.8474214888,66.5844,901511131.51,12.86,96.2786,11.172579813089,6.4,0.770790543158,76.0547473781,中药,2021-08-28
2135,603836,海程邦达,0.62,2225214160.03,,87.4576,95986807.64,,178.7186,4.975306996994,12.49,-0.01435860638,9.7507876517,物流行业,2021-08-28
2136,603819,神力股份,0.0571,468148015.51,-16.1174323082,8.0262,12564421.66,-31.21,73.8953,3.404813143668,1.62,0.340745247667,11.7440059209,电机,2021-08-28
2137,603808,歌力思,0.79,814266426.45,-35.6968050938,-1.5067,262267452.37,37.77,-92.3589,6.45814602112,13.06,0.180808684498,66.6314367345,纺织服装,2021-08-28
2138,603798,康普顿,0.33,496717474.49,-0.936248634,23.9842,65776452.36,-3.17,1.3479,4.84132976075,6.95,0.79414330515,34.9413072649,石油行业,2021-08-28
2139,603789,星光农机,-0.1967,137867032.25,-61.1971167361,77.148,-51142859.71,-1013.1,-151.7777,3.822448487538,-5.02,-0.443806849154,4.433974635,专用设备,2021-08-28
2140,603778,乾景园林,-0.02,112807992.42,-27.1635532932,960.4918,-10914769.54,-186.2,119.1425,1.99374873898,-1.09,-0.1626788223,15.381076108,工程建设,2021-08-28
2141,603777,来伊份,0.04,2136361429.36,4.8465078304,-37.4541,12342867.39,-72.25,-183.1439,5.239596809356,0.7,0.055069221414,43.6300147676,食品饮料,2021-08-28
2142,603768,常青股份,0.21,1036915401.21,4.7878562328,43.17,42609881.78,-18.37,2563.533,8.526280186912,2.48,-0.284619856765,17.5962023389,汽车零部件,2021-08-28
2143,603728,鸣志电器,0.19,988405226.37,1.2653141976,43.8719,79308493.98,5.05,357.6197,4.991581279375,3.88,0.391661000745,39.7580699743,电机,2021-08-28
2144,603726,朗迪集团,0.21,627898958.07,-24.9841191457,62.8999,38174861.01,-38.98,96.8875,4.840392012333,4.04,-0.013971771526,24.7971908949,家电行业,2021-08-28
2145,603721,中广天择,-0.03,98692528.9,-15.9692981759,93.9933,-4125901.53,61.01,144.1376,4.150680261308,-0.76,-0.142450453385,19.3646836422,文化传媒,2021-08-28
2146,603718,海利生物,0.0027,118634010.52,-14.5250338194,9.3105,1732929.12,-88.91,-171.4484,1.605212288432,0.16,0.00055687882,47.0847931509,农药兽药,2021-08-28
2147,603711,香飘飘,-0.17,991191922.37,-28.003439085,30.501,-63882404.43,-371.4978382259,125.3437,5.772270146933,-2.54,-1.758573721809,32.9624370333,食品饮料,2021-08-28
2148,603703,盛洋科技,0.01,362608365.6,-3.3697317905,9.5682,3315753.0,62.61,114.4054,1.936913636482,0.75,0.034360731128,25.219755021,光学光电子,2021-08-28
2149,603699,纽威股份,0.34,1698193924.3,24.1232159706,42.3016,258546937.97,19.55,64.7668,3.482228539573,9.38,0.344755248093,35.3117339863,通用设备,2021-08-28
2150,603698,航天工程,0.04,426441634.65,-41.8512118348,839.4766,20169232.59,-71.84,268.9787,5.147160753559,0.72,0.332766726767,24.94973691,专业服务,2021-08-28
2151,603693,江苏新能,0.49,863195728.1,16.5994014732,-3.3786,302032310.73,116.51,-38.7624,7.920837234919,6.37,0.48420647843,48.6781488823,电力行业,2021-08-28
2152,603682,锦和商管,0.19,373584593.62,-8.1858591204,-6.4126,79436740.74,1.57,-15.4584,3.486863702138,6.9,0.170861554455,34.1755624751,房地产服务,2021-08-28
2153,603661,恒林股份,1.57,1787362171.11,51.0571330052,84.8697,156368829.2,24.4,320.5708,25.9189163436,6.04,1.7482288999,30.6486113774,装修建材,2021-08-28
2154,603656,泰禾智能,0.12,182104302.06,18.5683140242,66.7828,18081689.63,-8.01,334.7437,6.246467084784,1.93,-0.15043614006,46.0400273259,专用设备,2021-08-28
2155,603639,海利尔,0.75,1906696858.19,33.3021605791,40.7976,252145035.28,25.63,101.3893,10.357926036635,10.68,0.5532684909,31.7188647116,农药兽药,2021-08-28
2156,603628,清源股份,0.1037,368252606.21,-30.9034487624,4.4708,28405959.44,68.1,517.4024,3.381712114098,3.11,0.37712543802,30.8028714304,光伏设备,2021-08-28
2157,603626,科森科技,0.0787,1364996861.62,52.5063847699,93.843,36036512.54,219.5555967355,58.0432,4.309617478628,1.87,0.221325195534,21.802529095,消费电子,2021-08-28
2158,603618,杭电股份,0.05,2780124133.87,25.7694632959,85.1171,36287078.15,1.82,546.0364,3.618705637641,1.36,-0.731413175889,13.3464052468,电网设备,2021-08-28
2159,603616,韩建河山,-0.1794,165338816.09,-56.5293430865,281.6364,-52627629.02,-3428.6231280561,-32.5382,2.265783284292,-7.62,0.489318381511,17.8528651759,水泥建材,2021-08-28
2160,603615,茶花股份,0.08,290061947.7,-22.0912962435,49.8201,18871836.71,-46.77,71.6548,5.130283745279,1.38,0.046300310431,33.9161473368,塑料制品,2021-08-28
2161,603607,京华激光,0.26,305507655.37,2.9762116727,22.2756,45859262.12,5.35,-10.5432,4.709713205928,5.36,0.234540372391,33.1756841992,造纸印刷,2021-08-28
2162,603600,永艺股份,0.35,1221190059.25,7.0187207172,84.2723,105099295.81,15.37,166.183,4.232727992098,8.22,0.555457857677,23.0220328941,装修建材,2021-08-28
2163,603596,伯特利,0.41,1160960188.79,-11.4085719351,-4.4238,167183894.73,-12.35,-39.8112,5.81707579534,7.18,0.953902777284,26.6904886422,汽车零部件,2021-08-28
2164,603569,长久物流,0.08,1756849018.71,-22.4320192191,50.9804,45824058.13,0.17,337.2974,3.73557191748,1.71,0.697242276031,11.5712000266,物流行业,2021-08-28
2165,603557,ST起步,0.14,560393210.73,-22.0314671109,19.5681,66091313.77,-38.15,11.9858,3.27421479867,3.87,-0.584954498006,37.1865212836,纺织服装,2021-08-28
2166,603535,嘉诚国际,0.54,498150793.72,-7.027008208,118.623,81221791.51,14.2,33.7355,11.055052746077,4.96,0.423946048537,24.3525663051,物流行业,2021-08-28
2167,603529,爱玛科技,0.99,5876481643.05,31.9223627893,117.2308,335128052.11,67.3804365138,88.4435,,15.22,,12.3902693492,交运设备,2021-08-28
2168,603520,司太立,0.59,722062355.45,13.5567625497,47.7111,139685059.2,50.0,105.9576,4.54840035134,13.22,0.387693620261,47.4105811882,化学制药,2021-08-28
2169,603499,翔港科技,0.0175,202173700.37,21.6484656216,118.4778,3451279.45,-84.85,305.7509,3.73470159499,0.61,-0.238165860152,22.6019199067,造纸印刷,2021-08-28
2170,603486,科沃斯,0.24,2401879358.82,-1.0508229474,49.4441,132161082.81,0.47,128.0187,4.618761926833,5.2,0.243060691744,40.1536148195,家电行业,2021-08-28
2171,603393,新天然气,0.46,957154701.09,-21.532254713,-19.4963,174594384.23,11.99,9.1824,8.207800056154,6.74,1.121293249362,42.8294985443,燃气,2021-08-28
2172,603377,东方时尚,0.03,239620153.04,-53.9224712303,173.7024,19518208.65,-80.74,243.6914,3.085476039609,1.1,-0.044594676939,26.4813656844,汽车服务,2021-08-28
2173,603355,莱克电气,0.63,2534353498.42,-9.3144987238,24.1666,251893979.36,6.81,82.5861,8.347585105012,7.58,2.183532841197,27.246980269,家电行业,2021-08-28
2174,603336,宏辉果蔬,0.12,444685124.42,15.4746652528,47.9684,40552863.11,-1.39,39.9189,2.722001699951,4.56,0.112288759875,14.4532590569,农牧饲渔,2021-08-28
2175,603326,我乐家居,0.1496,538263807.16,2.2888427364,76.0556,47357609.27,3.8,2070.5395,2.972360901313,4.86,0.087612802696,39.2327704243,装修建材,2021-08-28
2176,603313,梦百合,0.46,2416021027.98,52.893216465,28.3306,154785599.06,2.89,-7.1948,7.539518580496,6.25,1.016855038988,39.4795059511,装修建材,2021-08-28
2177,603286,日盈电子,0.07,203181175.07,12.549331896,98.3624,6355131.27,-30.0,623.3187,5.218763283301,1.39,0.394136903697,25.7473854071,汽车零部件,2021-08-28
2178,603266,天龙股份,0.2,398636032.37,-5.4083553034,55.4214,38986959.41,39.72,55.6947,4.740005819419,4.2,0.475238902515,26.3293142133,塑料制品,2021-08-28
2179,603221,爱丽家居,0.21,527828311.98,-7.3895236113,25.5132,44102217.32,-39.95,19.7997,5.9036683095,4.09,0.258115479083,20.6726074982,塑料制品,2021-08-28
