序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
27,430144,煦联得,-0.0135,41279667.39,1.9252951789,,-1046624.71,-150.45,,0.973308806399,-1.38,-0.090287764812,14.1131309876,,2023-03-20
28,001367,海森药业,1.12,211337513.17,13.2659423577,,56865454.48,30.5885792834,,8.201031412745,14.59,0.50650582451,37.844331113,化学制药,2023-03-20
29,001328,登康口腔,0.45,610693280.44,,,58131070.6,,,3.609688147786,11.16,0.147599370945,41.762523232,化学制品,2023-03-20
30,001287,中电港,0.3252,25095412616.97,,,185364619.52,,,4.492850168289,7.51,-9.860332334773,3.484119565,贸易行业,2023-03-20
31,832982,锦波生物,0.63,154194606.88,50.6768004169,38.7437,39412183.03,29.7332610659,57.4747,5.942815298543,11.24,0.933941252888,83.4011471556,,2023-03-17
32,832175,东方碳素,0.63,163171930.12,9.2813397471,,54384604.73,230.0936147804,,4.517863984598,14.93,0.75506429,43.510283955,,2023-03-17
33,688484,南芯科技,0.56,775541268.44,,,202429394.07,,,2.842712705194,21.27,0.557112209722,43.8404024784,半导体,2023-03-17
34,301281,科源制药,0.88,224166787.23,5.4429151477,,51065919.18,27.9510885105,,8.303181802586,11.19,0.707016848966,40.6959065155,化学制药,2023-03-17
35,830809,安达科技,1.47,2901825489.98,555.7432628073,10.1699,619993357.0,2013.7226290059,-24.0709,4.06840268455,39.6,0.026105486327,29.7650374849,电池,2023-03-16
36,688535,华海诚科,0.27,149030590.17,,,16546946.46,,,5.852150869616,4.72,0.213347437927,25.968925397,半导体,2023-03-16
37,688343,云天励飞,-0.86,185391900.47,,,-229885414.75,,,4.74241633925,-17.23,-0.770108493255,35.7157638236,软件开发,2023-03-16
38,301203,国泰环保,1.22,186370087.46,15.1701969621,,73463162.82,14.8608401637,,8.0905179545,15.03,2.065850291,48.8105254764,环保行业,2023-03-16
39,600168,武汉控股,0.13,1417229362.87,1.9719380803,22.8451,95644794.4,-49.48,33.2497,7.309804447271,1.72,-0.33531173403,23.7475560525,公用事业,2023-03-15
40,301314,科瑞思,1.91,172390985.5,5.5021458247,,60811683.15,18.1834523177,,13.358754781804,15.38,2.367298553412,56.5088541477,计算机设备,2023-03-15
41,301141,中科磁业,1.03,369135766.46,47.2579549478,,68119342.31,64.4263817928,,5.893694519706,19.05,0.445472622971,28.1042689157,小金属,2023-03-15
42,871478,巨能股份,0.3538,141436859.54,47.0825935501,,17474100.35,112.9715638549,,2.112501035685,16.76,0.02466552025,28.628890709,,2023-03-14
43,837006,晟楠科技,0.46,70530668.52,55.1243801168,,31223059.04,62.1969169352,,2.431234861311,19.54,0.158020733067,68.3961111418,,2023-03-14
44,301345,涛涛车业,1.19,773547879.47,-16.4585463315,,97225720.56,-1.6954926975,,10.233235398415,12.31,0.243654613171,32.5878222849,交运设备,2023-03-14
45,301246,宏源药业,0.86,901319450.12,28.9927429148,,302536958.56,52.7556844656,,5.615192024796,16.54,0.318657685593,26.744919614,化学制药,2023-03-14
46,874019,杰尔斯,0.06,95350477.14,,,4521020.35,,,1.30282207992,4.54,-0.063277941037,29.6215906382,,2023-03-13
47,838837,华原股份,0.17,287607498.69,-3.7959431864,-22.4164,22025014.91,-0.4132469004,116.3977,2.614293096066,6.34,-0.244437124544,21.9063676841,,2023-03-13
48,839951,用友汽车,0.76,322681604.05,21.7027799081,,77850580.27,16.361480758,,5.86404768427,13.14,-0.215774108816,47.6725813834,,2023-03-10
49,839792,东和新材,0.46,341204326.79,11.7605845617,74.8118,67539024.35,54.285137752,118.6372,4.785601882232,9.78,0.242654955201,34.7850344591,非金属材料,2023-03-10
50,839719,宁新新材,0.47,210404890.06,25.6506374473,,32865175.06,-11.4630217797,,7.576539368519,6.41,0.603112558579,33.0189069418,,2023-03-09
51,833972,司南导航,0.21,119504410.54,18.3217666044,,10014089.38,202.2600440382,,5.84244092471,3.66,-1.073429684899,55.4070131896,,2023-03-08
52,831304,迪尔化工,0.21,390003338.01,85.630643048,,26926088.82,177.8032965081,,1.645307197389,12.53,0.385910107678,13.0713513172,,2023-03-07
53,830779,武汉蓝电,0.62,62204079.6,25.7430534407,,28703641.49,29.0651442501,,3.514381198065,15.28,0.79225288086,67.4619371106,,2023-03-06
54,834607,祥云股份,3.82,4853276970.16,30.4798179373,,540922126.34,89.0669474075,,24.090935913256,17.06,5.061646108072,21.6460782941,,2023-03-03
55,833478,侨益股份,0.4,910147241.46,22.5922483336,,40436569.75,-13.318288519,,4.047185173669,9.95,0.807299445581,12.9584299097,,2023-03-03
56,832010,亘古电缆,0.26,727218535.82,1.8284386901,,44052567.32,10.2912108533,,4.455061172498,5.93,-0.616093418059,16.7586315718,,2023-03-03
57,301157,华塑科技,0.52,107553232.73,9.2313758096,,23591889.82,32.7420966062,,5.578397019333,9.86,0.207681659778,41.8252615548,计算机设备,2023-03-03
58,837134,天元智能,0.19,507879237.67,9.8776329414,,30501001.45,-7.2195315898,,1.870235779264,10.73,0.027577129872,13.4579314255,,2023-03-02
59,688502,茂莱光学,0.659,206843786.85,,,26095702.51,,,8.286712782323,8.07,0.785640170202,50.6952528219,光学光电子,2023-03-02
60,871694,中裕科技,0.49,271797231.09,99.115427741,20.1555,37006627.3,168.2536159117,67.7647,3.812012051428,13.55,0.322713086667,46.0666983979,,2023-03-01
61,601311,骆驼股份,0.17,6115585829.36,-2.0889950811,-3.5511,203095239.54,-59.81,-55.0607,7.443263186121,2.36,-0.134206707165,14.1292483746,电池,2023-03-01
62,430556,雅达股份,0.15,145348327.39,18.6012223627,25.3916,18809896.53,0.285760007,248.6027,2.851125506802,5.17,0.013896291591,32.2799846565,仪器仪表,2023-03-01
63,301378,通达海,0.5,187121629.59,28.104688371,,17198933.89,133.172748063,,10.997506649565,4.64,-2.477790318551,49.6827164896,软件开发,2023-03-01
64,301322,绿通科技,2.73,736319456.22,65.8305645007,,143398285.94,190.0549751588,,10.065174520442,31.44,2.637444233779,27.8185190544,交运设备,2023-03-01
65,830896,旺成科技,0.24,161264286.64,-9.9485362825,,18005206.1,-2.0410917024,,3.151292766153,7.23,0.657341337541,23.1659806448,,2023-02-28
66,688211,中科微至,0.24,686788921.4,25.5155795277,720.8032,31893349.01,-56.09,498.2888,29.053792790352,0.82,-0.50222307746,19.1798190893,物流行业,2023-02-28
67,603153,上海建科,0.11,1318902807.42,-3.5786468741,,38620360.83,-56.2442984875,,6.750077088499,1.63,-1.452808712094,27.0010471906,工程咨询服务,2023-02-28
68,001368,通达创智,0.93,559430283.07,15.311554542,,77984920.9,13.1647801209,,7.750864778452,12.74,1.190102776429,24.1389583093,塑料制品,2023-02-28
69,874075,乔路铭,0.73,560721873.71,,,72110122.21,,,2.408347761619,34.76,0.713651444857,24.4011266289,,2023-02-27
70,874007,公元新能,0.22,525156395.0,,,22560667.08,,,2.195066950411,11.08,-0.557893840829,9.3155556146,,2023-02-27
71,835857,百甲科技,0.16,503827420.89,37.8923695536,5.3032,23016701.55,0.0116943113,76.469,3.732154726724,4.39,-1.103023941169,17.9614651184,钢铁行业,2023-02-27
72,837663,明阳科技,0.45,83570651.2,16.8438813487,-12.7835,17597106.32,10.1800117569,-30.0995,4.031423829199,10.48,0.059526515245,43.5056810111,汽车零部件,2023-02-24
73,301408,华人健康,0.12,1409626450.37,36.9042723695,,42192370.18,53.6751527218,,2.436666441176,5.23,0.262956279088,32.1901533928,医药商业,2023-02-24
74,600925,苏能股份,0.2568,7361756780.52,,,1591924666.49,,,1.582762070194,17.69,0.352628758431,46.1514244456,煤炭行业,2023-02-23
75,872541,铁大科技,0.07,92281180.05,24.5939731899,-26.2408,6951969.58,4.0897633921,-91.6404,2.385586233739,2.77,-0.067281955108,41.2780620917,交运设备,2023-02-21
76,001366,播恩集团,0.14,696995573.83,-25.4104412391,,17445635.29,-59.3835288784,,3.833698221474,3.85,-0.174526498047,12.7806302557,农牧饲渔,2023-02-21
77,830974,凯大催化,0.29,956906181.68,9.4412871394,-33.1881,44197975.92,-11.0445614884,-15.2615,3.539802125016,8.0,0.338279543664,6.4259475868,化学制品,2023-02-20
78,001278,一彬科技,1.06,831559381.24,26.0879805732,,48990246.27,-3.7816710468,,7.089775672091,15.49,1.333953392457,20.4236598217,汽车零部件,2023-02-20
79,601121,宝地矿业,0.24,461027846.23,3.0335735584,,126437653.16,2.6739684989,,3.37439454685,7.37,0.556222421983,39.7122336833,钢铁行业,2023-02-17
80,603291,联合水务,0.13,505081323.49,20.806899257,,49146669.58,10.3182489299,,3.396850916072,3.87,0.321173551325,30.7050626914,公用事业,2023-02-16
81,603061,金海通,1.71,211081294.32,5.888939798,,76787519.56,12.1979671893,,11.216738144667,16.48,0.621965982889,57.894509366,半导体,2023-02-16
82,301303,真兰仪表,0.35,493690950.86,-1.0828419637,,76101363.64,-26.599903624,,3.82036085516,9.21,-0.125812706256,35.1758284282,仪器仪表,2023-02-15
83,836422,润普食品,0.63,356223399.55,70.1368601079,10.4384,42641476.53,163.2063399619,23.6587,3.783420743527,18.04,0.651433138872,19.8488926975,食品饮料,2023-02-14
84,688486,龙迅股份,0.78,122201572.35,,,40416578.08,,,5.512508976469,14.65,0.732303604914,64.3760080801,半导体,2023-02-14
85,001337,四川黄金,0.33,289373896.99,,,120519729.5,,,2.119914543167,17.16,0.482079977,49.2825556843,贵金属,2023-02-14
86,603073,彩蝶实业,0.65,368957000.13,-2.85948949,,56522561.17,-5.9914176429,,7.692437763563,8.81,0.298441013678,27.2325571556,纺织服装,2023-02-13
87,834770,艾能聚,0.34,220080262.32,42.3021198641,21.6449,35898409.51,96.4060007629,19.5889,3.604164519763,8.92,0.300426582584,23.4703270777,光伏设备,2023-02-10
88,688522,纳睿雷达,0.16,47201201.23,-6.5829966177,,18275103.49,32.7142213536,,3.952422288879,4.08,-0.017973175345,77.1747250933,计算机设备,2023-02-10
89,688307,中润光学,0.29,187770935.31,,,18901007.06,,,5.175595994545,5.6,0.252431597273,34.0501245331,光学光电子,2023-02-10
90,603065,宿迁联盛,0.44,916580547.14,24.8696983255,,165368226.83,81.6530603876,,4.105972804047,11.29,0.262456270093,32.7973539639,化学原料,2023-02-09
91,430478,峆一药业,1.14,137642884.96,36.0379497679,-5.7351,34370786.76,63.230863519,-13.0181,9.553205508448,12.4,1.540343724677,40.4911722725,化学制药,2023-02-08
92,873644,万佳物业,0.36,47254781.62,,,17876293.11,,,1.5647646242,25.42,-0.1218391354,35.7504399573,,2023-02-07
93,839145,海洋股份,0.04,66960843.49,48.8767976301,,865657.33,-67.78,,1.341873412,3.28,-0.7416294795,8.0705201553,,2023-02-07
94,835579,机科股份,-0.02,155255369.13,126.0036289993,-16.342,-1562869.29,-330.2245252493,-219.1364,2.342215218056,-0.71,-0.444513948718,26.2957816137,,2023-02-07
95,831906,舜宇精工,0.44,369010229.26,5.8800494434,35.5907,24622053.19,-14.2471507175,35.4321,7.010566731397,6.51,0.708955731218,19.295285706,汽车零部件,2023-02-07
96,688269,凯立新材,1.37,846863947.59,18.8337714135,69.9052,128217503.61,54.81,30.6704,9.386822724507,14.4,0.457168357219,22.8669054446,化学制品,2023-02-07
97,603190,亚通精工,0.93,620293163.56,-25.8783187019,,83506720.02,-19.1796486928,,12.224775902778,7.83,0.690663990889,26.1242229577,汽车零部件,2023-02-07
98,430017,星昊医药,0.5,267878966.81,-1.9535120401,49.7869,46313932.71,53.4205482926,105.6045,11.517961350639,4.43,0.585502452021,75.1053315555,,2023-02-07
99,301419,阿莱德,0.37,173753753.81,0.3183919362,,27654626.0,-18.2662011084,,4.745309301867,8.09,0.455530091067,36.4938207202,通信设备,2023-02-06
100,001311,多利科技,1.74,1380715796.97,16.26344142,,184087037.61,5.0122119434,,15.09397425717,12.21,2.188996989245,23.5695913876,汽车零部件,2023-02-06
101,001260,坤泰股份,0.38,198148620.64,-2.759993506,,32648363.19,-14.7227680253,,4.590238282667,9.02,0.512769112116,30.1683805201,汽车零部件,2023-02-06
102,001225,和泰机电,3.18,268902610.62,0.1560338162,,154196530.71,77.1505041242,,13.571660698144,25.83,1.530059073402,40.1423015088,通用设备,2023-02-06
103,873665,科强股份,0.22,125138612.12,-3.6214395279,,21485441.74,27.72,,4.293106228723,5.01,0.063814083508,37.5277916979,,2023-02-03
104,832958,艾芬达,0.32,339775732.12,-6.8570473401,,20527609.78,-13.4889210244,,5.794687513385,5.6,0.525629664,20.7761458417,,2023-02-03
105,688515,裕太微,0.26,191789455.14,,,15321685.27,,,4.979677850667,5.32,-0.7760941015,47.0009265495,半导体,2023-02-03
106,301358,湖南裕能,2.88,14090828729.45,875.064339929,,1632864340.37,682.5081553571,,7.64102310308,46.35,-2.113303572137,18.7442597466,电池,2023-02-03
107,874107,绿岩生态,0.5,81396268.7,,,14338095.72,,,5.066700328594,10.45,-0.1141883802,35.4175115278,,2023-01-31
108,874058,九州风神,-0.0944,357263085.1,-9.4317426928,,-7062046.15,-117.8160542019,,6.433143095816,-1.46,-0.004672089543,29.8880405458,,2023-01-31
109,874055,艾棣维欣,-4.53,175428.42,,,-133014899.92,,,14.236520091571,-27.44,-1.812784807326,36.4533409125,,2023-01-31
110,873900,世纪信通,0.68,13085952.23,,,2254930.37,,,3.238287578182,15.59,-0.593055214545,68.1012216258,,2023-01-31
111,873882,八达机电,0.24,71199401.69,,,12119717.19,,,3.7385982274,6.67,0.5419668992,29.7183049826,,2023-01-31
112,873869,早康枸杞,0.02,80230993.53,,,1588504.23,,,1.031223619091,2.36,0.034554248788,27.6491294623,,2023-01-31
113,301373,凌玮科技,0.55,191662906.94,,,44630602.83,,,7.01732087796,8.14,0.646218821591,37.5377524575,化学制品,2023-01-31
114,874056,恒升医学,0.3,144897059.9,,,22636255.57,,,4.587322516911,6.4,-0.4243897285,55.1682563712,,2023-01-30
115,874022,海图科技,1.14,38509487.14,,,8394304.21,,,4.520133835273,29.03,-0.759650480532,50.0220549289,,2023-01-30
116,873847,江苏成套,0.1985,103660065.6,,,10588028.33,,,6.793044776667,3.15,-0.364642249667,47.8173645011,,2023-01-30
117,873842,上海精智,0.17,235300309.44,,,14540605.43,,,8.863303662649,2.58,-0.769877029926,22.7587576308,,2023-01-30
118,873830,奥智股份,0.16,286896916.65,,,8344069.54,,,3.472713368762,4.68,-0.011135866667,17.7676937993,,2023-01-30
119,839273,一致魔芋,0.72,223832648.81,-3.2685098335,28.9956,41798412.14,55.8767241671,27.7757,6.104294170259,12.49,1.693561237356,27.1998790765,食品饮料,2023-01-30
120,834407,驰诚股份,0.3,86750680.78,47.5057711363,68.8699,16447115.0,39.3646763109,-30.7764,3.247517855666,9.3,0.185020228128,47.0845228795,仪器仪表,2023-01-30
121,832149,利尔达,0.19,1285952016.19,36.892056538,25.5999,76059700.5,28.9922132336,5.935,1.749962432483,10.54,0.011164768967,19.1307581724,贸易行业,2023-01-30
122,603056,德邦股份,0.08,14801448519.29,-0.5905702851,10.843,81901841.6,423.05,302.8918,6.394126606402,1.25,1.845735608486,9.8077812613,物流行业,2023-01-21
123,874048,盈浩文创,-0.28,129657385.31,,,-15091774.64,,,2.153959641727,-10.92,-0.656435595757,41.6969165472,,2023-01-20
124,874109,唯源立康,-0.68,,,,-11326801.12,,,3.8072691675,-13.85,-0.637847829,,,2023-01-19
125,874028,道达天际,-0.52,70015646.71,,,-5654927.82,,,1.946669348646,-18.36,-2.793608586557,36.688561296,,2023-01-19
126,874005,泽瑞股份,0.3123,9416335.43,,,2975750.64,,,3.206091603636,9.41,0.069603964545,77.5896233127,,2023-01-19
127,873167,新赣江,0.45,102894752.83,2.4759807994,,22921527.84,-23.6385348468,,4.979956760371,9.41,0.624498721913,45.5780385784,化学制药,2023-01-19
128,873184,浩博特,-0.26,41522383.88,,,-1793988.39,,,2.752890106,-6.42,-0.229994918,22.1359495075,,2023-01-18
129,430588,天松医疗,0.48,52489906.13,0.798942895,16.9331,21979961.17,4.3672675648,45.0788,3.909416526904,11.69,0.334681649973,63.942369485,,2023-01-18
130,874095,圣泰材料,3.32,147824668.9,,,66429388.57,,,18.078267762,75.54,2.10250857,60.8976964331,,2023-01-16
131,874070,天广实,-1.48,744295.38,,,-103250933.81,,,7.24269319308,-18.98,-0.932161591533,89.9617004206,,2023-01-16
132,874002,正业设计,0.13,75818673.86,8.4594183513,,8410735.36,-56.1410329642,,4.803674144308,2.74,-0.639106579231,47.1083651317,,2023-01-16
133,688435,英方软件,-0.11,56164767.05,-16.231325268,,-6964433.63,-399.5052957079,,5.601852438777,-1.97,-0.233616820277,86.0045879599,软件开发,2023-01-16
134,301317,鑫磊股份,0.34,371548794.46,-6.8281585583,,39751456.68,48.2449681383,,3.1190174455,11.43,0.18650166842,25.7968239997,通用设备,2023-01-16
135,873762,智达科技,0.01,133617461.58,-32.3934213406,,1066630.0,-97.5,,4.405401714286,0.28,-1.951739157857,38.2960321914,,2023-01-13
136,688485,九州一轨,-0.16,46010859.82,-58.1065687402,,-18201311.68,-260.5458567977,,6.047078409801,-2.64,-0.692833315765,35.7435354921,环保行业,2023-01-13
137,874017,伟焕机械,0.69,208984180.86,,,37612764.43,,,4.408550819633,17.04,0.728839293578,30.4459697993,,2023-01-12
138,603281,江瀚新材,2.92,1849478049.36,,,583231422.02,,,9.62131617705,35.74,3.0241713823,43.7196187578,化学制品,2023-01-12
139,832802,保丽洁,0.24,78920252.41,-22.569648469,33.4681,12709545.9,-41.4714361048,67.9961,6.028952983493,4.13,0.337717963148,35.0805190994,环保行业,2023-01-11
140,603307,扬州金泉,2.39,573761334.75,55.3857701538,,120000339.54,184.8368471973,,11.873910001194,22.5,1.251988233035,25.7963750075,纺织服装,2023-01-10
141,301260,格力博,0.7,3177945878.6,10.2671987872,,253825043.78,-29.3651747399,,4.402678314215,17.14,-0.791574136778,25.6855695456,专用设备,2023-01-10
142,874038,鑫民玻璃,0.08,290612991.35,,,9870660.3,,,2.65521229897,3.13,-0.036763854084,13.312058119,,2023-01-09
143,603173,福斯达,0.46,786591399.41,10.4196653841,,55785288.85,-36.2436141193,,4.470876114583,10.77,-0.15804481425,16.5982144005,通用设备,2023-01-09
144,430425,乐创技术,0.62,51150959.35,-14.4014766739,86.865,16179601.35,-14.3056912744,104.2652,4.034759714615,15.47,-0.185554488077,71.4398480387,软件开发,2023-01-09
145,832023,田野股份,0.09,211965151.56,-3.1622549777,109.6197,23861951.04,-24.7650374145,591.4774,3.527535842037,2.54,0.019988329815,28.809450936,食品饮料,2023-01-06
146,873838,千叶眼镜,0.16,178726987.22,-1.7026402877,,9606212.19,-49.14,,2.827881064667,5.84,0.708918825167,63.5580710093,,2023-01-04
147,874001,北方创信,0.04,47616625.32,,,1712145.85,,,1.3558691434,2.67,-0.0760701884,28.3694931323,,2023-01-03
148,873152,天宏锂电,0.24,161675981.6,10.4880530903,18.4845,13425142.36,129.773719358,104.2688,2.170645226715,11.32,-0.703689000681,14.5036301793,电池,2023-01-03
149,873975,三友新材,0.2438,56874665.17,,,14771941.42,,,1.571280307591,14.8,0.513904960396,62.3777456869,,2022-12-30
150,873910,北京检验,0.11,116661612.97,,,9924624.42,,,1.67258670679,5.46,0.071610985597,49.3285106771,,2022-12-30
151,839371,欧福蛋业,0.13,419817975.73,8.6520956968,-11.498,20643542.88,43.5531769625,-77.1393,2.42246565411,5.71,0.26151120069,13.3748533307,食品饮料,2022-12-30
152,837506,贺鸿电子,0.15,170832592.13,12.5343767732,13.377,7084516.54,-16.5135386106,330.1389,6.118866260353,2.56,0.163960044687,19.7583511958,,2022-12-30
153,836027,金晟环保,0.32,371770066.9,40.9000192882,,29523096.46,89.7134481258,,4.705102293333,6.7,0.055316486129,15.7413879278,,2022-12-30
154,833243,龙辰科技,0.6,167342368.1,102.3522658275,26.8424,40693306.77,176.4190249467,106.6022,3.697202074223,17.39,-0.003758921098,44.2379142715,,2022-12-30
155,833179,南京试剂,0.782,270178073.51,32.0870901613,,62559566.99,43.1270851241,,4.7525333735,16.37,0.6800503995,35.4937263169,,2022-12-30
156,831396,许昌智能,-0.03,132090547.93,-18.8195031287,,-3188119.2,-122.728962899,,2.879965353465,-0.99,-0.276219060891,18.808760119,,2022-12-30
157,831237,飞宇科技,0.06,184246009.07,25.8265826328,,9008648.67,-19.5955767542,,1.76293394115,3.36,-0.060451115504,17.6259334918,,2022-12-30
158,688506,百利天恒,-0.38,304756974.99,-27.9739602082,,-137699965.39,-486.3638550356,,0.540079014575,-52.36,-0.410533415129,71.6083480443,生物制品,2022-12-30
159,430566,虹越花卉,0.27,232918052.57,-22.1955778315,,15601219.26,0.1892437181,,5.045388498103,4.9,1.182230212241,30.7918216551,,2022-12-30
160,001267,汇绿生态,0.0366,255638123.4,-22.7063032297,63.6818,25620031.27,-25.27,303.0325,1.616645309343,2.16,-0.188835482357,29.4087427063,工程建设,2022-12-30
161,873979,金菜地,0.17,151322406.55,,,9946081.13,,,4.413718968165,3.79,0.766141635896,25.7815466853,,2022-12-29
162,873977,宏图智能,0.07,1149543913.64,-31.8429404706,,5553217.29,-16.497430362,,3.484377899031,1.76,0.086344691694,3.8485344766,,2022-12-29
163,870976,视声智能,0.3,98430865.51,-1.3912802927,,10296981.47,0.7111087551,,2.983534043864,11.47,0.133128827308,38.6335017303,,2022-12-29
164,870800,中草香料,0.32,89940734.16,41.4767772494,,15379760.56,116.6737376006,,2.66021613988,19.16,0.057537034849,31.5567159587,,2022-12-29
165,836504,博迅生物,0.17,56022255.89,-24.346232188,,6064106.12,-43.8824184077,,2.987823512857,5.43,-0.337641380857,40.7526207528,,2022-12-29
166,833284,灵鸽科技,0.14,126995190.78,75.5788943967,,11651303.9,2.1204103719,,2.584884038954,6.16,-0.238150302885,26.6925996818,,2022-12-29
167,832651,天罡股份,0.45,85100603.66,-16.4454559342,,22744732.98,-16.4547360518,,5.642816060973,7.3,0.297694590864,50.7954637933,,2022-12-29
168,688701,卓锦股份,0.0,137256488.43,17.6760099903,-5.7251,134528.32,104.4816058929,205.9945,3.694248223669,0.03,-0.686144203135,27.506017837,环保行业,2022-12-29
169,430623,箭鹿股份,0.25,343108907.04,48.2611560764,155.3427,38451519.02,97.710420217,185.4185,4.195939734481,6.25,-0.461992018701,24.2374519354,,2022-12-29
170,870726,鸿智科技,0.39,209808701.0,20.0896471349,,12345279.65,185.6267052592,,3.12277580874,11.95,1.362595773041,13.9073158648,,2022-12-28
171,870710,中孚环境,0.07,47336623.01,-0.3023757806,134.6597,3375974.22,14.72,537.3687,2.2432343597,3.15,-0.060238938607,22.1143952913,,2022-12-28
172,839255,思亿欧,0.33,95635880.35,26.5186135557,,11322779.45,17.3675123847,,2.018160634756,17.82,-0.356304461037,76.1465307199,,2022-12-28
173,833751,惠同新材,0.24,86705056.44,0.5332892311,,15439035.49,18.1895838632,,3.3172935189,7.42,0.103205315765,38.9671441289,,2022-12-28
174,833444,华恒股份,0.14,382709607.38,0.5452682074,,37017967.58,15.8488087762,,2.313444249671,6.02,-0.064759621569,24.146363762,,2022-12-28
175,832978,开特股份,0.2,209668644.41,25.0935808953,,31186700.96,64.7209252886,,2.249070720905,8.66,0.098975271998,30.2623845871,,2022-12-28
176,688525,佰维存储,0.13,1384277744.61,,,49526455.81,,,4.839879023504,2.68,-0.586931953418,14.9532762219,半导体,2022-12-27
