序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
38,871226,凯英科技,0.37,156515971.48,21.0385295586,,12410811.13,10.44,,3.76,9.88,-0.807418156174,24.8102393914,,2023-03-28
39,871172,临涣水务,0.14,88593812.9,-15.8925283288,,27280743.01,-22.28,,2.04,6.79,0.27273973035,59.8843040991,,2023-03-28
40,870581,中原网,0.46,31248376.51,-13.0110711492,,13837467.15,7.33,,2.85,18.49,0.411485327333,55.0066736251,,2023-03-28
41,839559,振有电子,0.44,479825031.88,22.0109671388,,46896162.09,-5.9216008881,,2.79,17.03,0.023878239434,21.6444709279,,2023-03-28
42,838939,金坤新材,1.02,240900188.18,78.2662129752,,31593496.95,103.77,,1.66,52.47,0.81644127958,31.4769083382,,2023-03-28
43,838927,国文股份,0.052,99199793.97,51.889693784,,3078799.31,166.38,,1.115,4.77,0.078578197359,18.9114986123,,2023-03-28
44,838670,恒进感应,1.09,141293985.38,43.2384720168,108.8124,54343139.15,49.7959882574,179.1027,2.5,45.86,1.1209647478,54.0336031818,专用设备,2023-03-28
45,838624,文龙中美,0.51,141721017.28,13.6666498501,,23109457.35,13.0,,2.96,19.01,0.163462949819,42.4223983597,,2023-03-28
46,838279,欧瑞电气,0.42,84440852.53,9.8878385219,,12601715.31,24.93,,1.72,26.43,0.238240422059,32.7405974261,,2023-03-28
47,838209,安德建奇,0.2,55946830.36,20.8467705644,,5970557.89,50.91,,1.4,14.73,0.060021945333,38.8441348154,,2023-03-28
48,836560,科腾环保,0.03,86433837.38,-0.8817441156,,1801819.28,-72.81,,1.13,2.68,-0.072928284017,26.9469869857,,2023-03-28
49,835746,兆信电力,0.49,23609067.65,9.9761945938,,9881722.31,47.58,,4.85,10.74,0.756569296,66.9569352943,,2023-03-28
50,835427,凯丰新材,1.34,785356662.46,19.4050081021,,77961659.92,11.14,,7.2,20.61,1.676521488966,22.9124717573,,2023-03-28
51,834935,祥云信息,0.0,6895945.92,4373.1346911246,,36888.46,106.48914288,,0.28,0.66,-0.054726188,7.494091253,,2023-03-28
52,834429,钢宝股份,0.9971,8343481685.21,26.2362042371,,149611329.92,83.96,,3.57,31.5,-8.406173734089,4.228832792,,2023-03-28
53,834281,威达智能,1.58,340357197.58,40.8434841061,,51667773.6,144.46,,3.71,53.26,-0.037214242437,20.0609350957,,2023-03-28
54,833455,汇隆活塞,0.27,126062912.44,-1.7276967511,14.6747,34025549.79,1.1869829084,24.2969,1.44,18.87,0.314732235313,47.4038887595,,2023-03-28
55,833378,深深爱,0.46,757369874.58,78.9232522342,,118259719.08,-582.14,,1.47,37.23,0.98849318011,35.5299271574,,2023-03-28
56,833210,兆丰小贷,0.09,42905422.67,-2.5646430829,22.633,25819386.02,-8.7,32.582,1.33,6.37,-0.0901326931,,,2023-03-28
57,833207,中科生物,11.07,175872900.18,236.8426608645,,265678478.61,1034.59,,14.32,119.57,6.60349158,85.7043096553,,2023-03-28
58,832944,银信农贷,0.05,27519359.52,-8.5306578071,42.3845,7197506.53,-45.49,-118.9949,1.16,3.96,0.235431139076,,,2023-03-28
59,831391,三达奥克,0.47,125790716.27,11.4661935815,,26277916.03,41.44,,3.47,14.09,0.273821463298,47.0921123089,,2023-03-28
60,831237,飞宇科技,0.21,362326819.12,63.9481634766,2.4511,32874187.77,86.7553419754,55.8722,1.7,13.28,0.054934145866,21.4517028463,,2023-03-28
61,831107,金科信息,0.06,257070854.39,15.2980893664,,4502585.51,49.85,,1.41,4.05,0.050201242357,17.3792944813,,2023-03-28
62,830848,鑫森海,0.19,97765696.58,30.8268749425,,5811439.28,-40.6,,1.98,9.99,-0.018371353333,19.3749180772,,2023-03-28
63,688669,聚石化学,0.91,2541722649.58,32.0755477452,6.1747,83075841.07,-47.67,10.5317,16.034597520646,5.96,0.454682361502,16.0713874198,塑料制品,2023-03-28
64,688660,电气风电,0.46,23497957448.23,15.889302888,-38.3345,507015903.78,21.68,-82.0903,5.716980775063,8.18,0.252084580211,16.3672561345,风电设备,2023-03-28
65,688608,恒玄科技,3.3976,1765338241.71,66.3575455374,7.2865,407716464.97,105.51,8.3231,49.194438897333,7.15,-0.364783374833,37.2902148555,半导体,2023-03-28
66,688507,索辰科技,1.68,192694009.71,19.0493687356,,50356413.74,54.2370941782,,15.273324514194,15.32,-1.630685000645,73.2859812158,软件开发,2023-03-28
67,688505,复旦张江,0.21,1140313088.0,36.7605427007,47.8547,213295758.0,29.53,78.2112,2.102536847555,10.42,0.257813782359,92.9006017863,化学制药,2023-03-28
68,688489,三未信安,1.3009,270329791.07,33.506935089,118.3935,74695091.82,42.8053597006,362.9602,6.738812331028,22.03,0.527329805204,73.6171345904,电子元件,2023-03-28
69,688185,康希诺,7.74,4299702000.0,17174.8171956609,18.5104,1914390000.0,582.6542086235,46.3076,32.309743382502,27.21,8.284497878359,69.8470731227,生物制品,2023-03-28
70,688183,生益电子,0.33,3647394627.95,0.3823500088,0.2181,264273119.32,-39.83,52.4196,4.693188089543,7.48,0.506664870018,20.2928441455,电子元件,2023-03-28
71,688122,西部超导,1.6803,2927218790.16,38.5447326241,0.1933,741478943.86,99.98,-9.3661,11.552367978577,24.09,0.489546585212,40.8254152856,有色金属,2023-03-28
72,605368,蓝天燃气,0.92,3900894135.12,9.8274497072,40.6962,420883212.96,26.45,11.7673,6.286741396839,15.47,1.400593690086,19.2279292298,燃气,2023-03-28
73,605099,共创草坪,0.95,2301660263.01,24.394686014,-5.2915,380293419.69,-7.45,-42.4751,4.96548623875,20.29,0.635093182102,27.9014991757,家用轻工,2023-03-28
74,603886,元祖股份,1.42,2584315723.87,12.2021091334,-53.7746,339855467.28,13.27,-97.1901,6.652916378542,21.67,2.717607250083,62.1172051597,食品饮料,2023-03-28
75,603659,璞泰来,1.27,8995894111.31,70.3550344364,13.8517,1748727819.13,161.93,13.5332,15.102176445833,18.07,2.484381414894,35.6503092019,电池,2023-03-28
76,603368,柳药集团,1.56,17134823191.04,9.3572771513,-6.5927,563817377.76,-20.78,-61.2918,14.646263974759,10.69,0.918641371425,11.4162330469,医药商业,2023-03-28
77,603336,宏辉果蔬,0.11,974260744.47,1.0605756603,17.2593,46985396.71,-35.78,15.7438,2.395690619819,4.35,-0.041513979086,10.5214471969,农牧饲渔,2023-03-28
78,603283,赛腾股份,0.99,2318554422.48,14.3063083875,-25.7239,179349053.65,2.53,-80.8874,7.525289832363,13.89,2.409849299486,39.1193086945,专用设备,2023-03-28
79,603255,鼎际得,1.35,738723057.06,38.4898651102,8.1299,134715848.12,27.599726988,78.5541,7.364005304795,20.25,1.054643036863,30.5481352211,化学制品,2023-03-28
80,603137,恒尚节能,,2067475051.43,23.4926334293,,88983141.6,15.0300053416,,4.46547810102,22.63,0.438486424388,14.1247521801,装修建材,2023-03-28
81,603132,金徽股份,0.53,1252457121.51,11.5955474212,31.4614,462890218.01,27.7144274536,57.9852,2.544762376943,23.05,0.8608211875,70.5423274439,有色金属,2023-03-28
82,603052,可川科技,2.01,749929120.44,33.9875019653,8.799,103762167.58,34.2439764283,-28.6022,8.268165701744,26.77,1.956618999806,26.2858431147,电子元件,2023-03-28
83,603010,万盛股份,1.71,4114603534.27,77.1761006724,-2.8073,824475343.7,109.67,2.2804,4.87937609398,42.14,1.733508867347,32.702937174,塑料制品,2023-03-28
84,601975,招商南油,0.06,3862235611.84,-4.2006468441,12.9536,296441074.65,-78.68,-36.5299,1.188838655197,5.18,0.175732845682,18.1219108848,航运港口,2023-03-28
85,601916,浙商银行,0.55,54471000000.0,14.1877869316,-3.1558,12648000000.0,2.75,-44.4594,5.84,9.83,-1.743523437867,,银行,2023-03-28
86,601865,福莱特,0.99,8713228065.59,39.1796578874,2.8891,2119919326.43,30.15,-11.5735,5.501050902641,20.0,0.27003152173,35.4958699046,玻璃玻纤,2023-03-28
87,601598,中国外运,0.5,124348394578.39,47.090344069,-26.5892,3713520003.28,34.82,-30.825,4.472651626948,11.69,0.562717473743,4.5259761163,物流行业,2023-03-28
88,601117,中国化学,0.84,137918587181.17,25.3864490556,38.5241,4633424155.7,26.64,79.6274,7.88926432944,11.21,0.366919673291,9.4904747198,工程建设,2023-03-28
89,600995,南网储能,0.49,8208253104.63,14.9975792178,28.3448,1247702759.57,-85.77,-555.0451,28.35130132628,9.53,11.236104887003,35.5362638598,电力行业,2023-03-28
90,600925,苏能股份,0.32,11677622210.85,16.36262018,,2002534311.69,10.4446126666,,1.3215705899,25.18,0.476158381097,39.7699723738,煤炭行业,2023-03-28
91,600874,创业环保,0.49,4535579000.0,34.8320121384,-6.5851,693189000.0,21.6,-38.1758,4.988830095822,10.11,0.656382862444,29.7047631625,公用事业,2023-03-28
92,600866,星湖科技,0.1886,4071248586.26,10.6397929261,68.2136,152139245.23,-28.4,652.4672,5.44884367183,7.2,0.227595798591,19.3182312297,食品饮料,2023-03-28
93,600857,宁波中百,0.16,833992392.47,13.2135022121,-3.1575,35864507.59,59.38,60.9716,2.123921555491,7.12,0.07254610568,9.5388455169,商业百货,2023-03-28
94,600829,人民同泰,0.4782,9315235612.83,16.3639403976,-19.1413,277296173.28,90.89,-56.234,3.794265143689,13.26,-0.401808630822,10.6828268551,医药商业,2023-03-28
95,600794,保税科技,0.08,1871186529.6,-9.3570807406,29.0796,100749820.61,-52.63,-59.6971,1.856070655031,4.57,0.385933983641,12.0768980877,物流行业,2023-03-28
96,600748,上实发展,0.08,10063198233.94,54.1476199508,289.8888,183735682.32,-67.71,-417.2331,5.434366271031,1.5,-1.936980128011,49.1221179926,房地产开发,2023-03-28
97,600683,京投发展,0.17,6765910302.79,-23.6734369214,72.4177,328623564.48,-33.87,416.7257,4.243497563183,3.84,10.17664412273,21.2861751164,房地产开发,2023-03-28
98,600585,海螺水泥,6.28,167959692761.0,-4.7318783665,12.0258,33267557457.0,-5.38,46.2118,34.67,19.23,6.4,29.6349764987,水泥建材,2023-03-28
99,600575,淮河能源,0.11,22776754018.82,76.2761619563,-9.7906,436466779.23,-8.2,-42.0576,2.538354483481,4.47,0.41820696166,6.1016057259,物流行业,2023-03-28
100,600546,山煤国际,2.49,48053636298.71,35.6601811734,35.1599,4937738539.33,497.42,250.5572,5.967113251474,43.62,8.189360618122,37.8560765709,煤炭行业,2023-03-28
101,600535,天士力,1.57,7951956608.1,-41.4268597294,12.2565,2358864970.46,109.51,83.3296,8.581644332307,18.41,1.851803338065,66.3286549108,中药,2023-03-28
102,600528,中铁工业,0.78,27157168727.58,11.7955717815,6.8995,1856323431.46,1.66,-23.4679,8.986976024173,7.89,0.732473389724,18.0710763284,交运设备,2023-03-28
103,600284,浦东建设,0.5512,11394786071.9,36.0330137072,47.5842,534846148.65,20.29,89.7266,7.020949712375,8.09,0.930013918852,7.6893314751,工程建设,2023-03-28
104,600266,城建发展,0.17,24184267659.43,74.1019959438,483.2862,641255003.77,-48.04,233.1822,9.582291939111,1.66,1.370195952769,22.2551113462,房地产开发,2023-03-28
105,600243,青海华鼎,-0.25,658823198.37,3.4736638818,44.0957,-111753340.43,-485.95,-6813.9696,2.382241841973,-10.18,0.133355496935,14.0568207797,通用设备,2023-03-28
106,600202,哈空调,0.1726,852784892.11,-7.020568239,9.5664,66146978.78,31.21,217.3297,2.016379930356,8.96,-0.166980136065,7.3763870903,电源设备,2023-03-28
107,600196,复星医药,1.85,39011184281.58,28.7000056602,18.4325,4728710527.48,29.28,8.1466,15.293449029134,12.37,1.536469244595,48.1436284142,化学制药,2023-03-28
108,600178,东安动力,0.196,6585558228.13,22.3546559722,9.884,90675085.86,104.8,-428.9789,5.288934747208,3.6503,1.020287966283,10.2080630683,汽车零部件,2023-03-28
109,600171,上海贝岭,1.04,2024334631.48,51.9536031172,3.0794,729298230.93,38.12,93.222,5.523614572933,20.32,0.540593710477,34.1252499818,半导体,2023-03-28
110,600085,同仁堂,0.895,14603100739.78,13.8565293011,17.9317,1227372820.22,19.0,3.8882,7.753697376189,11.99,2.498351337683,47.6242634755,中药,2023-03-28
111,600066,宇通客车,0.28,23233463181.86,7.0417480606,29.2723,613785285.74,18.95,201.9053,6.725188645373,4.06,0.31649866589,18.647451685,汽车整车,2023-03-28
112,600062,华润双鹤,0.8969,9111516930.74,7.1446744384,-0.4053,935685482.77,-6.91,-84.1588,9.494955521422,9.78,1.285345564828,55.7705617994,化学制药,2023-03-28
113,600016,民生银行,0.71,168804000000.0,-8.7304204898,-10.9449,34381000000.0,0.21,-112.3838,11.06,6.59,3.55,,银行,2023-03-28
114,430692,杰纳瑞,0.12,41460773.29,-30.171220257,,2325544.17,-64.42,,1.24,9.64,0.1515403515,33.4370183668,,2023-03-28
115,430350,万德智新,0.01,51137748.06,42.9702131282,,362755.13,-19.94,,0.98,0.72,-0.111608135176,24.7606820995,,2023-03-28
116,430220,迈达科技,0.42,81655342.21,44.847079282,,22391724.39,86.54,,1.74,26.0,0.491550453774,62.4391251939,,2023-03-28
117,301387,光大同创,2.27,995363694.31,19.7395119044,,129157379.62,36.7391197064,,8.388332249298,31.25,3.223792447018,29.1813359429,消费电子,2023-03-28
118,301357,北方长龙,2.13,287453630.73,10.618979019,,108601535.62,16.5735884987,,6.125917327843,42.17,1.071855263333,62.4259476891,汽车整车,2023-03-28
119,301106,骏成科技,1.4426,564753877.46,24.4992265009,1.7964,78565707.59,22.16,-20.7694,8.181361702583,19.24,0.95810038725,27.0878173565,光学光电子,2023-03-28
120,301039,中集车辆,0.48,27647762501.46,4.3352555967,4.8307,900749340.13,-20.4,16.7297,5.818247125367,8.29,0.086453341896,11.0207292778,汽车整车,2023-03-28
121,301035,润丰股份,3.39,9797107551.38,34.3941558069,10.7306,799718982.72,82.74,99.5023,17.773641475523,21.22,2.864333440981,18.9744715441,农药兽药,2023-03-28
122,300885,海昌新材,0.3364,314719612.2,45.4671184004,-0.0154,84375806.28,34.73,-38.14,4.815755044868,11.72,0.520086897895,38.9912405561,通用设备,2023-03-28
123,300876,蒙泰高新,0.7207,396746360.06,7.3080623481,11.0276,69182710.08,-13.6,-10.6627,8.417902970313,8.85,0.573721238958,23.0752812694,化纤行业,2023-03-28
124,300857,协创数据,0.61,2959893173.98,31.6085383512,-24.2377,126274091.53,25.97,-34.5957,6.262254985145,10.14,0.452198478777,11.5598853282,消费电子,2023-03-28
125,300699,光威复材,1.46,2607307808.06,23.2467187599,-5.1122,758382679.09,18.18,-23.9032,7.999198142452,19.6,2.307657442134,44.4233655125,化学制品,2023-03-28
126,300602,飞荣达,0.06,3058008673.79,4.3924614747,29.3488,30093934.5,-85.59,-258.4396,4.825356188263,1.23,-0.055176284889,15.7002930366,消费电子,2023-03-28
127,300586,美联新材,0.1291,1880766814.39,23.9683504542,62.9776,63282506.29,50.97,796.4498,2.369844253196,6.24,0.24031501798,17.4974459737,塑料制品,2023-03-28
128,300553,集智股份,0.52,225605323.52,37.0230653793,52.8101,24747555.81,94.39,-31.5657,7.49062441,7.05,0.45623148375,43.7245994513,仪器仪表,2023-03-28
129,300446,乐凯新材,0.0246,153094271.4,16.8214659869,5.7467,4987046.36,119.81,-198.1194,3.198074002813,0.77,0.212814244941,42.1534043958,电子化学品,2023-03-28
130,300445,康斯特,0.33,353357838.82,22.2094573321,26.2496,70049975.4,17.07,-30.0522,4.351112821991,7.36,0.177312741538,64.5018971423,仪器仪表,2023-03-28
131,300401,花园生物,0.89,1117099893.11,69.4019508318,523.4433,483766455.27,82.29,399.6875,4.142750373966,16.08,0.929662981283,69.0659263114,化学制药,2023-03-28
132,300374,中铁装配,-1.47,422397820.27,-57.3950193251,129.2022,-361032156.76,-2660.54,13.1023,4.76468935676,-26.68,-0.3223276772,-45.3582671017,装修装饰,2023-03-28
133,300235,方直科技,0.14,111488967.38,-8.8562956192,-45.5913,22868815.55,-26.69,-116.6873,3.95074757466,3.48,0.13396847658,67.032731405,软件开发,2023-03-28
134,300224,正海磁材,0.32,3369717377.91,72.4575397473,3.3298,265041297.54,99.22,17.4362,3.401472972438,9.94,0.434531309253,19.5831807325,小金属,2023-03-28
135,300172,中电环保,0.16,874384526.15,-4.9409562253,45.554,106556615.58,-39.8,51.616,2.564958522425,6.32,0.172238522262,28.0574011951,环保行业,2023-03-28
136,300138,晨光生物,0.6651,4873610394.24,24.5512650458,50.8859,351514428.78,31.29,29.5944,5.228262965637,13.58,0.119938208339,14.7546370908,农牧饲渔,2023-03-28
137,300037,新宙邦,1.77,6951272040.34,134.7581548643,29.8076,1306639758.89,152.36,1.7868,16.412098241731,22.43,1.088856424698,35.4877558571,电池,2023-03-28
138,300009,安科生物,0.13,2168765205.74,27.4681591964,7.4743,206629495.23,-42.44,-220.1607,1.700735613742,7.47,0.361418415547,80.0616845832,生物制品,2023-03-28
139,200016,深康佳B,0.376,49106513669.58,-2.4732422301,78.0636,905352997.68,89.55,587.0603,3.777194618363,10.33,0.335869904452,3.4712883499,家电行业,2023-03-28
140,003018,金富科技,0.47,659388290.28,28.1953981206,-47.5816,121326894.47,37.54,-56.2235,5.046050909038,9.45,0.692403879615,28.2035257164,塑料制品,2023-03-28
141,002968,新大正,0.74,2088263923.21,58.3999596764,17.9918,166069801.09,26.57,13.7308,5.98765187379,18.49,0.441904761589,18.6699282618,房地产服务,2023-03-28
142,002876,三利谱,1.94,2303962192.7,20.9362982718,-9.4084,337519661.03,188.91,-34.9816,12.177835942105,17.25,0.996947618095,24.986505422,光学光电子,2023-03-28
143,002873,新天药业,0.4426,969844472.18,29.1496283483,-22.8866,100605308.02,35.76,-72.2734,5.284823568649,11.7,0.757706791073,79.2587902194,中药,2023-03-28
144,002839,张家港行,0.6,4616386535.83,10.0530501498,-1.7301,1303849618.24,30.3,-13.1531,6.619772387559,11.08,0.08751148436,,银行,2023-03-28
145,002807,江阴银行,0.5864,3366710000.0,0.460151303,14.3581,1273690000.0,20.51,88.3035,5.831603906059,10.15,1.87586567281,,银行,2023-03-28
146,002765,蓝黛科技,0.37,3139490003.39,30.29882041,32.0055,210049596.27,3944.42,-41.7003,3.502759027745,10.86,0.159889071997,18.1537277521,光学光电子,2023-03-28
147,002611,东方精工,0.35,3524734783.94,20.8644813734,-1.6957,467333661.79,20.08,12.8765,2.764370291065,11.72,0.230235369492,27.5102322186,专用设备,2023-03-28
148,002451,摩恩电气,0.03,1142295753.59,151.4563504496,-18.3242,12848990.35,72.21,14.974,1.695294411066,1.81,-0.929924619558,11.1701690739,电网设备,2023-03-28
149,002398,垒知集团,0.38,4917751276.18,27.0494715659,5.3189,271901349.5,-27.0,-51.5762,4.736455608071,8.19,0.446329705478,18.2726316272,装修建材,2023-03-28
150,002192,融捷股份,0.263,920597597.28,136.0900213041,78.9827,68289424.55,224.49,186.0775,2.488951236036,11.31,0.463537139481,28.0083518871,能源金属,2023-03-28
151,002185,华天科技,0.5025,12096793328.4,44.3172485946,-0.5832,1415671366.19,101.75,-6.6461,4.696370381591,14.04,1.074856857607,24.6095004316,半导体,2023-03-28
152,002155,湖南黄金,0.3,19845826883.66,32.1940100828,11.3784,363311573.62,61.28,-8.916,4.557032624563,6.89,0.510683871626,7.2977776914,贵金属,2023-03-28
153,002151,北斗星通,0.4,3850666849.49,6.244691214,25.7904,202572172.21,38.22,7.044,8.650611944361,4.69,0.595281019555,29.2281124483,通信设备,2023-03-28
154,002136,安纳达,0.8617,2046965067.89,82.4865851989,9.472,185282250.84,184.57,31.5296,4.274013756116,22.16,0.431807969445,16.7259040851,化学原料,2023-03-28
155,002119,康强电子,0.48,2194615906.01,41.7131497339,-11.6283,181236420.71,106.11,6.7187,3.044945536447,17.16,0.299662192606,18.8507013823,半导体,2023-03-28
156,002012,凯恩股份,0.2,1829712079.64,18.0284312252,-6.327,94051066.4,1.58,63.6103,3.099323432554,6.68,0.411115439841,25.3937737757,造纸印刷,2023-03-28
157,000933,神火股份,1.45,34492916651.11,83.1630472806,3.4602,3236905475.1,802.57,11.8022,4.161734179326,37.64,5.018379599965,35.6674828532,有色金属,2023-03-28
158,000910,大亚圣象,1.09,8750523660.19,20.4621083832,1.6076,595134882.91,-4.86,-34.8479,11.169119683941,10.16,1.088203991067,26.0520434174,装修建材,2023-03-28
159,000728,国元证券,0.44,6109751584.75,34.91,67.5923,1909272808.14,39.35,21.5818,7.401336564765,6.03,-0.336303568222,,证券,2023-03-28
160,000707,双环科技,0.9105,3063760181.45,71.6567098664,36.8027,422620026.76,187.98,94.1284,1.269589621334,535.48,1.256423020751,22.2434087673,化学原料,2023-03-28
161,000700,模塑科技,-0.214,7389871099.9,21.1007086043,-5.7753,-195834816.4,-5468.89,106.3676,2.482196380216,-7.69,0.457537805554,17.3307713318,汽车零部件,2023-03-28
162,000636,风华高科,1.05,5055059922.78,16.6916828897,-12.5722,943116841.86,162.92,-82.9359,7.761519692216,14.62,0.708979627877,30.931606709,电子元件,2023-03-28
163,000629,钒钛股份,0.1546,14060273802.78,33.4174309458,-18.4944,1327735224.52,248.56,98.161,0.876121904463,13.15,0.206795863025,19.9212633545,钢铁行业,2023-03-28
164,000590,启迪药业,0.148,300774612.76,9.3367552807,24.2539,35438603.68,55.96,-136.7646,2.84093401932,5.35,0.105216367858,55.2771356978,中药,2023-03-28
