序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
1087,002605,姚记科技,0.2274,1009966281.48,2.9377972036,13.413,91804797.3,-53.77,-18.9415,6.298369160951,3.67,0.279756152194,38.6061560183,互联网服务,2022-04-30
1088,002602,世纪华通,0.03,3520299773.65,-11.9217056334,12.0037,208848805.13,-64.29,151.9152,4.191356748243,0.67,0.029647235211,51.1644042997,游戏,2022-04-30
1089,002599,盛通股份,-0.05,512590536.81,-17.2010363654,-10.52,-24814105.35,-204.79,-775.6525,2.530251124591,-0.96,-0.074879653915,13.4353437753,包装材料,2022-04-30
1090,002589,瑞康医药,0.03,4093497042.67,-28.9882901802,19.5527,42736596.17,-47.66,651.905,4.91484234178,0.56,0.087161031772,17.4404576776,医药商业,2022-04-30
1091,002586,ST围海,-0.016,172125894.22,-60.7759099678,-87.2541,-18320045.15,-54.37,67.9747,3.105728673073,-0.51,-0.097023517955,4.1604441287,工程建设,2022-04-30
1092,002583,海能达,-0.04,1047775610.64,19.784749165,-51.2555,-73494929.56,50.8,86.5839,3.03168944785,-1.32,0.002079062752,49.0603214925,通信设备,2022-04-30
1093,002581,未名医药,0.0028,87387093.61,5.8406572169,0.5357,1834525.81,-92.48,102.3996,3.622731806664,0.08,-0.056353144561,68.1311578523,生物制品,2022-04-30
1094,002575,群兴玩具,0.0028,6052503.25,-24.9580982488,-36.1678,1732918.95,-54.19,-57.5568,1.271333347572,0.22,0.000129602647,72.1452704714,房地产服务,2022-04-30
1095,002573,清新环境,0.0826,1818539363.54,103.372988837,-42.3091,116016479.91,1.68,-47.4777,4.420365303733,1.89,-0.157754708761,20.7158257766,环保行业,2022-04-30
1096,002570,贝因美,0.02,814448112.17,43.6774842623,-7.6057,20126374.67,38.45,-41.7718,1.668873043736,1.12,0.048975653859,38.3669624143,食品饮料,2022-04-30
1097,002565,顺灏股份,-0.0027,357336483.33,-20.3612440797,-12.1029,-2890178.08,-349.16,84.344,1.810415915224,-0.04,0.110639604826,20.4079445178,包装材料,2022-04-30
1098,002563,森马服饰,0.08,3309366202.46,-0.0304560628,-38.7031,208925304.08,-40.74,-61.5708,4.406628466525,1.78,-0.002084333343,42.6500705607,纺织服装,2022-04-30
1099,002558,巨人网络,0.14,580401269.89,2.3898851241,-0.2904,270988697.11,-15.42,125.3662,5.351168356133,2.53,0.053423173249,89.5166188641,游戏,2022-04-30
1100,002555,三七互娱,0.35,4089237792.7,7.1089983055,-0.4042,759964417.93,550.8,-34.1675,5.203784804644,6.81,0.273266305532,86.2944704524,游戏,2022-04-30
1101,002551,尚荣医疗,0.01,484056837.33,-11.9360443146,-24.1713,10452588.72,-79.87,163.971,3.703275655465,0.33,0.022146560277,14.2203560639,医疗器械,2022-04-30
1102,002547,春兴精工,0.0148,679724238.27,9.5284464837,15.2922,16712945.29,125.79,102.1234,0.571396130528,2.63,0.030699313822,19.6987034567,消费电子,2022-04-30
1103,002543,万和电气,0.21,2219637932.37,4.9963754278,16.5231,158820856.38,2.87,195.139,5.604155412735,3.88,-0.074070367052,26.5294328725,家电行业,2022-04-30
1104,002538,司尔特,0.18,1433551859.36,86.5062476596,110.4409,154328228.51,70.5,121.6061,6.084364684115,3.06,0.202020007087,21.9270445459,化肥行业,2022-04-30
1105,002537,海联金汇,0.04,1872090580.99,10.5492106695,14.2681,45074852.3,182.74,-0.012,3.702324059833,1.04,0.009743617831,10.4599683497,汽车零部件,2022-04-30
1106,002535,ST林重,0.0,205771716.48,74.7533088576,89.8721,1365194.72,105.123167439,100.4801,0.493556319077,0.35,-0.036156972113,22.6292226243,专用设备,2022-04-30
1107,002534,西子洁能,0.06,1335585082.23,35.6943042674,-43.8537,40168934.78,-45.61,-36.1916,4.795934676026,1.1,-0.670336619976,18.7204171383,电源设备,2022-04-30
1108,002531,天顺风能,0.0181,728067370.96,-47.7647038639,-75.3348,32526585.72,-93.46,-88.3059,4.335240831932,0.42,-0.016288522204,23.2573094434,风电设备,2022-04-30
1109,002528,英飞拓,-0.0737,366856192.77,-52.3198288174,-52.3877,-88385140.24,-32.33,92.5892,1.868766995442,-3.87,0.052631810961,12.5332665268,软件开发,2022-04-30
1110,002522,浙江众成,0.06,458287883.2,20.5344942991,-0.8717,50974004.26,33.56,50.8146,2.293879724158,2.48,0.035922603425,23.8934423719,塑料制品,2022-04-30
1111,002513,蓝丰生化,0.003,438930890.48,31.5404299835,22.5171,881027.16,-28.67,100.1962,1.965193354934,0.13,0.013404540244,5.8158243641,农药兽药,2022-04-30
1112,002510,天汽模,0.0365,302544080.85,14.4436238449,-63.6686,34751893.89,492.02,115.2709,2.008715132835,1.8,-0.101971457837,16.9479035736,汽车零部件,2022-04-30
1113,002506,协鑫集成,0.004,1291035982.97,20.3915575912,-15.3323,21792166.56,124.27,101.3635,0.389352042887,0.92,0.019905904308,6.9492488733,光伏设备,2022-04-30
1114,002499,科林退,-0.1241,22637456.52,173.8219320514,-84.6748,-23456125.92,-76.38,-511.6684,0.084965575344,-90.61,-0.04220128545,21.5455617803,电力行业,2022-04-30
1115,002495,佳隆股份,-0.0023,55132876.54,-12.6950690477,-20.4284,-2182269.48,-171.04,-127.1237,1.299926415812,-0.18,-0.035218820936,27.0918352485,食品饮料,2022-04-30
1116,002491,通鼎互联,0.0494,693871698.08,-9.7774775777,-11.0533,61288640.16,338.45,109.3176,1.769252046287,2.83,0.199320540946,14.8882907238,通信设备,2022-04-30
1117,002489,浙江永强,0.06,3153175689.84,15.2129618949,2.6851,137158944.88,-41.58,162.2959,1.65676630017,3.86,0.337207075406,15.4535526872,家用轻工,2022-04-30
1118,002485,*ST雪发,-0.0043,324057764.09,28.52860239,5.3183,-2330706.36,53.99,99.4671,3.190246639357,-0.13,0.144953692794,4.4526954417,纺织服装,2022-04-30
1119,002471,中超控股,-0.023,1091298871.43,31.2679599705,-35.643,-29127507.81,32.72,-148.0826,1.06184117235,-2.15,0.163833842815,10.8920748048,电网设备,2022-04-30
1120,002470,ST金正,-0.01,2866519838.79,0.4272151808,94.7672,-26061174.46,-167.48,95.2684,1.199171264942,-0.66,0.152265086035,9.9467297258,化肥行业,2022-04-30
1121,002468,申通快递,0.07,7152316990.57,35.9134900876,-14.2877,106385842.78,218.84,115.8445,5.1827383029,1.35,0.356198786493,5.2246454833,物流行业,2022-04-30
1122,002466,天齐锂业,2.25,5257158413.95,481.4088506102,38.6893,3327975300.41,1442.65,114.8401,11.21198353174,22.7,2.597394307009,85.2842517114,能源金属,2022-04-30
1123,002459,晶澳科技,0.47,12320757025.96,77.1228540717,-18.9665,750105444.98,378.27,3.2858,10.844868916471,4.44,-1.192527124437,14.787172369,光伏设备,2022-04-30
1124,002456,欧菲光,-0.0571,4592615867.4,-37.6518067057,-18.6539,-186311153.41,-341.33,92.7914,2.526729653867,-2.24,0.019266481398,5.6642422363,光学光电子,2022-04-30
1125,002440,闰土股份,0.19,1580060484.99,11.5261919808,19.5971,211086929.8,19.63,26.464,8.387509964815,2.21,0.53827983382,23.6197800429,化学制品,2022-04-30
1126,002439,启明星辰,-0.11,564406613.07,11.5837695514,-75.3403,-97510893.01,-29.28,-111.1236,7.103792691722,-1.46,-0.046781421093,68.5140429781,软件开发,2022-04-30
1127,002436,兴森科技,0.14,1272476880.0,18.8195458178,-3.8532,201083305.49,98.28,52.7257,2.644087219726,5.2,0.079831958754,29.6717698297,电子元件,2022-04-30
1128,002432,九安医疗,31.392,21736870739.5,6646.7935201881,1252.9411,14311867476.47,37527.35,1567.0503,35.755144015966,142.71,26.418495305666,81.5992103156,医疗器械,2022-04-30
1129,002423,中粮资本,-0.1486,5773085307.48,-9.88,97.0357,-342311551.56,-269.33,-194.0533,7.822475427473,-1.88,1.911285881924,-1.2159195842,多元金融,2022-04-30
1130,002418,康盛股份,-0.01,1035220925.87,80.9424352797,55.8053,-10789944.05,-146.29,-143.3043,1.316736951126,-0.72,-0.176217683817,7.4229371712,家电行业,2022-04-30
1131,002405,四维图新,0.0052,621848005.86,19.7751260506,-48.0682,11786219.06,126.08,-92.807,5.164779697031,0.1,0.045804229324,63.2862090015,软件开发,2022-04-30
1132,002399,海普瑞,0.1601,1910323745.74,50.6710865826,10.1753,234943371.65,63.74,206.445,7.933798515797,2.04,-0.000939706159,30.3176250299,化学制药,2022-04-30
1133,002397,梦洁股份,-0.01,514221591.43,2.2480859995,-44.8719,-9212631.16,-126.77,94.9766,2.093035754027,-0.58,0.07253288503,38.3083186379,纺织服装,2022-04-30
1134,002390,信邦制药,0.04,1578346374.84,8.1021590847,-9.7466,73477230.21,1.8,17.0179,3.30166967756,1.1,0.067118668354,19.4081508041,中药,2022-04-30
1135,002377,国创高新,-0.118,405131840.89,-56.9453739915,-39.9309,-108143310.31,-18.24,78.995,1.127090764854,-9.95,0.076994797516,-5.6485632602,房地产服务,2022-04-30
1136,002375,亚厦股份,0.07,2041050923.6,5.7969211459,-38.4747,85957133.25,24.24,107.5235,5.657234823527,1.16,-0.957129741342,16.0902781225,装修装饰,2022-04-30
1137,002370,亚太药业,-0.05,68322640.18,-13.5099642821,-29.4984,-28871344.89,-20.59,78.3201,0.37397039584,-6.89,-0.017680923562,38.8582766123,化学制药,2022-04-30
1138,002362,汉王科技,-0.0922,286287481.51,-21.9292598533,-43.15,-22538791.3,-303.22,-260.2662,6.167439495832,-1.48,-0.420383998838,42.2907089131,软件开发,2022-04-30
1139,002358,森源电气,0.009,457983178.1,10.7585207364,2.5281,8388122.32,89.24,101.9493,3.291629716525,0.27,0.022984399761,21.7470651396,电网设备,2022-04-30
1140,002356,赫美集团,-0.0026,53046144.06,-48.9896210579,-36.6701,-3444579.59,95.66,-100.3151,0.513697257483,-0.51,-0.027643635892,53.899283231,珠宝首饰,2022-04-30
1141,002355,兴民智通,-0.1024,239079030.4,-43.3557908212,1.0889,-63524499.77,-1812.51,87.2497,2.975814091616,-3.61,-0.038387021634,-6.1869545544,汽车零部件,2022-04-30
1142,002345,潮宏基,0.11,1253424533.25,11.8815823237,5.5829,95338388.98,-9.41,45.3683,4.069813298528,2.67,0.241711118218,31.2659611149,珠宝首饰,2022-04-30
1143,002344,海宁皮城,0.12,352844104.51,17.1057011828,-28.1158,143305308.49,47.25,79.3244,6.350816316284,1.77,-0.083325745576,46.3622759589,商业百货,2022-04-30
1144,002339,积成电子,-0.05,261049325.0,9.7072974235,-70.363,-25640821.41,11.25,-0.5292,3.435359037254,-1.35,-0.399560841282,32.0624944692,电网设备,2022-04-30
1145,002335,科华数据,0.21,993271724.12,2.3792462932,-30.4523,98096046.28,2.71,-36.4317,7.852491219966,2.74,0.018044419087,32.4606804644,电源设备,2022-04-30
1146,002325,洪涛股份,-0.0576,457210261.84,-41.7683863702,-24.3458,-79582893.69,-1002.98,73.7195,1.959655677895,-2.85,-0.185879423064,7.5793304377,装修装饰,2022-04-30
1147,002321,ST华英,-0.018,453862704.75,-13.7781855984,-49.9158,-38487543.9,58.45,98.3355,0.505677299676,-3.51,-0.084059383509,3.4704482006,农牧饲渔,2022-04-30
1148,002316,*ST亚联,-0.0528,299526037.72,-56.0560072026,-21.6868,-20762617.23,-20.83,90.1646,-0.163849667735,-38.38,0.195252909595,10.3311481317,互联网服务,2022-04-30
1149,002315,焦点科技,0.13,347858705.54,5.1846231106,-10.1175,40559603.32,108.09,-22.5944,6.997083074855,1.91,-0.02390842795,80.5225717204,互联网服务,2022-04-30
1150,002314,南山控股,-0.0465,1041831048.5,22.9255244447,-82.5656,-125861791.69,-51.76,-120.9815,3.486130490514,-1.32,-0.569434091519,26.7162894685,房地产开发,2022-04-30
1151,002313,*ST日海,-0.13,861156311.15,-0.9632076259,-45.4692,-48812075.41,-1828.89,-689.1829,6.879813688194,-1.88,-0.11529917922,13.8878887086,通信设备,2022-04-30
1152,002309,ST中利,-0.07,2163122300.61,-3.5052557505,-14.2536,-63358486.8,-260.56,97.3447,1.96585031212,-3.64,0.050719644134,10.5159847978,光伏设备,2022-04-30
1153,002301,齐心集团,0.07,2147845686.62,4.2674390501,54.1959,54923838.78,1.13,107.9493,4.031981964815,1.89,-0.006814884874,10.2326733889,家用轻工,2022-04-30
1154,002297,博云新材,0.0173,144471517.03,28.1745979979,24.8848,9895514.65,107.06,163.9134,3.603166927881,0.48,-0.046358935136,26.3231369074,航天航空,2022-04-30
1155,002295,精艺股份,0.08,1133376325.48,-25.4220876816,-20.7813,19982667.23,-23.04,1254.1783,5.174497166821,1.55,0.590953010861,2.7013242435,有色金属,2022-04-30
1156,002292,奥飞娱乐,-0.0207,667639902.55,-0.7368983187,4.3397,-30625862.32,-212.21,90.5415,2.162543206188,-0.95,-0.075151440151,28.4553954316,文化传媒,2022-04-30
1157,002278,神开股份,-0.035,99753310.26,-31.7426292489,-65.2739,-12614306.71,-465.25,-139.7597,3.019851391189,-1.14,-0.185691793145,32.1486187239,专用设备,2022-04-30
1158,002277,友阿股份,0.0431,653438669.15,-3.0489375383,-2.344,60039693.25,-46.61,176.7814,4.766454318338,0.91,0.274888317115,45.5455917103,商业百货,2022-04-30
1159,002276,万马股份,0.0404,3128120896.59,36.1339109797,-9.6615,40595112.17,199.64,-50.9469,4.432855353683,0.89,-1.396364334741,12.4780815868,电网设备,2022-04-30
1160,002269,美邦服饰,-0.06,469629946.59,-41.1032258746,-33.4906,-155183666.88,-227.76,54.8548,0.220890252036,-24.47,-0.072320258257,34.745851472,纺织服装,2022-04-30
1161,002266,浙富控股,0.08,3800952372.16,26.7876650035,6.066,404406676.55,-28.45,-7.6395,1.871702387822,4.1,-0.110343701197,17.7949378554,环保行业,2022-04-30
1162,002252,上海莱士,0.081,1685498423.72,97.3176408382,35.7954,548033363.89,28.63,639.061,3.91404515383,2.1,0.061610439699,45.6880867809,生物制品,2022-04-30
1163,002251,步步高,0.03,3342654923.37,-21.5787725547,18.6811,28056214.23,-72.93,107.8698,8.442123610302,0.39,1.367629530936,33.5090522236,商业百货,2022-04-30
1164,002247,聚力文化,0.0,226138678.57,-5.7495210876,-23.0458,249218.12,-98.17,-98.1468,0.80893149975,0.04,-0.103654865492,16.3596724603,装修装饰,2022-04-30
1165,002244,滨江集团,0.07,6182743209.23,-16.7858556199,-54.3389,227757164.85,-42.69,-86.6215,6.681474418772,1.1,-3.695594151724,16.2525971455,房地产开发,2022-04-30
1166,002242,九阳股份,0.22,2328527536.97,3.8272097318,-33.6322,166241068.1,-7.7,101.6447,5.771485042496,3.83,0.646230448738,26.6268620914,家电行业,2022-04-30
1167,002239,奥特佳,-0.02,1360297907.76,24.1076496398,0.8884,-64737967.45,-403.05,60.0152,1.59718415351,-1.24,0.079732482173,9.6488128241,汽车零部件,2022-04-30
1168,002229,鸿博股份,-0.0259,118925791.97,-27.0713814114,-31.1185,-12789814.13,-202.66,-771.8805,3.359891853355,-0.76,-0.056036542473,22.5821824645,造纸印刷,2022-04-30
1169,002228,合兴包装,0.04,3908859313.59,4.2778751934,-19.9154,52339010.08,-14.36,284.4071,2.738793544185,1.53,0.130034406254,9.1104762845,包装材料,2022-04-30
1170,002217,合力泰,-0.0638,3408938049.44,-9.6134467547,-24.6338,-198808742.99,-286.4,-2740.9971,2.806696378602,-2.25,-0.018268640198,7.3578755311,光学光电子,2022-04-30
1171,002214,大立科技,0.01,140896832.11,-51.9088699735,120.038,8069874.78,-92.04,110.1276,4.143600539742,0.32,-0.150754658231,58.0803935081,电子元件,2022-04-30
1172,002212,天融信,-0.06,378417242.54,42.8020095868,-80.706,-64735862.07,32.14,-120.0191,7.879707323611,-0.69,-0.229766984317,67.6416774648,软件开发,2022-04-30
1173,002211,ST宏达,-0.0246,92648385.72,-23.2622360908,-41.9186,-10624318.28,-117.98,97.9251,0.098046894205,-22.27,0.141056870979,3.7295795422,化学制品,2022-04-30
1174,002206,海利得,0.11,1438412839.03,31.7881555419,3.6311,122493614.31,0.51,-5.3336,2.767758252727,3.69,0.076869234081,19.2481938264,化纤行业,2022-04-30
1175,002203,海亮股份,0.1588,18573525270.86,19.0704137422,33.6057,312361655.25,15.07,69.1502,5.464458823764,2.78,-0.575509916642,3.7782347264,有色金属,2022-04-30
1176,002201,正威新材,0.02,321069046.92,9.2311491013,-30.6394,10288172.89,-10.94,15.8152,2.203654947613,1.01,0.017614568298,21.3036760118,玻璃玻纤,2022-04-30
1177,002197,证通电子,0.02,282674871.16,11.0771863697,-39.5852,11374617.81,237.97,-36.9615,4.984830039126,0.37,-0.026106074389,33.2477650151,计算机设备,2022-04-30
1178,002195,二三四五,0.0191,185457081.11,-27.8558222612,-7.9211,106817688.89,-5.53,39.9192,1.638504465858,1.15,0.071973401861,66.1205767804,互联网服务,2022-04-30
1179,002193,如意集团,0.01,138790364.41,1.8825278169,-46.8881,2900519.84,-47.95,-93.4511,10.339923332526,0.11,-0.06893380848,34.895237134,纺织服装,2022-04-30
1180,002184,海得控制,0.0392,445069074.02,0.6284390728,-40.9307,13793052.3,29.27,-71.9255,3.405417771166,1.16,-0.118482745722,18.6384868512,专用设备,2022-04-30
1181,002181,粤传媒,0.0046,116401550.27,7.766625233,-30.9724,5319084.95,-63.39,-80.165,3.700340750135,0.12,-0.08600951039,29.3383961389,文化传媒,2022-04-30
1182,002179,中航光电,0.661,3966498048.65,17.1330846484,32.6544,737395630.46,18.1,100.3498,14.028134587472,4.77,-0.484199034697,39.7948442888,电子元件,2022-04-30
1183,002178,延华智能,-0.01,120749404.48,-25.6219209589,-51.2395,-8623131.08,38.09,-237.5966,0.790555026616,-1.52,-0.124863220144,17.656968365,软件开发,2022-04-30
1184,002174,游族网络,0.09,544703006.24,-42.3108265944,-21.062,79937320.3,-57.36,142.8914,5.36591876814,1.57,0.155089464287,44.7222160864,游戏,2022-04-30
1185,002173,创新医疗,-0.03,171290921.92,6.1333905926,-3.5045,-14238149.54,40.81,79.4272,4.360315719965,-0.72,-0.160552840449,4.8165659029,医疗服务,2022-04-30
1186,002172,澳洋健康,0.04,643577490.5,-34.0071353953,7.5092,32498869.97,-9.91,125.4193,0.123189810511,41.0,-0.416111741095,9.2739962135,医疗服务,2022-04-30
1187,002169,智光电气,-0.2725,388223415.17,23.122558067,-27.8632,-209752868.23,-119.71,32.7889,3.952626811551,-6.52,-0.04171267902,4.9231674374,电网设备,2022-04-30
1188,002168,惠程科技,-0.04,41827011.99,-43.4426554934,-54.9781,-28742683.39,13.56,69.3325,0.092953766708,-32.33,0.012119847712,30.6429532023,游戏,2022-04-30
1189,002164,宁波东力,0.07,355933405.42,25.5555942594,-14.5365,38382710.05,92.81,-91.968,1.874882941103,3.92,-0.167065727877,27.510205968,通用设备,2022-04-30
1190,002159,三特索道,-0.12,58474502.01,-34.2516090796,-20.5958,-21849517.22,-77.12,86.901,6.757834073603,-1.81,-0.07080245565,26.0279942314,旅游酒店,2022-04-30
1191,002158,汉钟精机,0.1705,594770587.84,2.6696201755,-24.602,91170775.85,22.67,-26.1237,5.015827879766,3.43,-0.166596385319,32.9588553936,通用设备,2022-04-30
1192,002157,正邦科技,-0.78,6489838002.48,-48.9203510374,-15.7112,-2433277802.95,-1249.73,78.2582,0.115720161278,-315.78,-0.432497648909,-9.252009591,农牧饲渔,2022-04-30
1193,002154,报喜鸟,0.14,1157444233.88,16.3069319515,-21.7112,205758713.26,13.72,111.5569,2.992675972954,4.83,-0.063520655137,65.7371371266,纺织服装,2022-04-30
1194,002146,荣盛发展,-0.26,3814649125.92,-67.9403843549,187.6938,-1000046274.84,-211.4,87.5883,8.881957250281,-2.92,0.522052612863,7.6259299028,房地产服务,2022-04-30
1195,002140,东华科技,0.125,737548930.55,-10.3711404335,-66.4155,66899044.57,21.47,30.6854,4.845235948085,2.53,0.368138218025,8.4871680952,工程建设,2022-04-30
1196,002135,东南网架,0.15,2726077634.31,12.0279070336,-6.9632,170134753.46,10.11,651.1666,5.308119514247,2.79,-0.208683521795,12.7680304218,工程建设,2022-04-30
1197,002133,广宇集团,0.06,2278208058.8,92.1202979468,-22.8247,43831604.12,180.01,-69.6112,5.09991206607,1.12,-0.461080214625,7.0410994236,房地产开发,2022-04-30
1198,002131,利欧股份,-0.12,4712902565.97,8.2033197,-19.1984,-829470766.74,-63.29,10.8886,1.633752285724,-7.24,0.033600508345,6.4440519431,互联网服务,2022-04-30
1199,002126,银轮股份,0.09,2054740130.02,2.7712047452,3.535,70244387.33,-33.22,1409.2153,5.424359849679,1.59,0.064734357455,19.2424675517,汽车零部件,2022-04-30
1200,002115,三维通信,0.02,2432856523.59,-9.379970085,-3.0683,16343520.43,-13.61,102.1383,2.779933583854,0.72,-0.131976201835,4.373575487,文化传媒,2022-04-30
1201,002103,广博股份,-0.028,419634167.24,-34.1889666076,-41.0447,-14955413.51,-295.01,-228.397,1.481746789211,-1.87,-0.098283583073,15.1700825433,家用轻工,2022-04-30
1202,002097,山河智能,-0.045,1661684966.28,-49.9505163255,-28.1899,-48978765.87,-116.47,71.9486,5.018744295532,-0.89,-1.203622537128,20.6214446874,工程机械,2022-04-30
1203,002094,青岛金王,0.019,945102543.42,-3.8208714757,102.4314,13206542.01,48.4,141.9365,3.231806793195,0.59,0.030654100048,8.1994704712,美容护理,2022-04-30
1204,002088,鲁阳节能,0.24,653187687.51,6.7328741453,-25.6321,121634787.7,6.95,-6.3026,5.447956500038,4.51,-0.012836431231,35.3139734797,装修建材,2022-04-30
1205,002086,ST东洋,-0.01,110308450.56,30.1150593435,-11.4389,-10672833.98,45.15,98.8819,0.528208055794,-2.63,-0.008063862233,37.738046803,农牧饲渔,2022-04-30
1206,002084,海鸥住工,-0.0336,771876191.53,-2.8915910293,-27.9741,-19831878.48,-182.26,33.987,2.94527043226,-1.1,0.051437764851,14.9199630541,装修装饰,2022-04-30
1207,002081,金螳螂,0.1867,5845141298.71,2.9929781753,4.8595,498671445.68,5.37,107.8438,4.34373736383,4.39,-0.518620267824,14.4581717126,装修装饰,2022-04-30
1208,002076,*ST雪莱,-0.03,33590513.24,-25.6449545863,-13.8388,-21654497.58,-35.1,80.7043,-0.227196943199,,0.013713731815,35.8892022693,家电行业,2022-04-30
1209,002069,ST獐子岛,-0.0258,394608885.38,11.5682302072,-23.3314,-18350188.01,52.7,-149.1371,0.031732539479,-53.38,0.051747794877,15.7977448734,农牧饲渔,2022-04-30
1210,002067,景兴纸业,0.07,1459767590.73,11.9736271359,-15.2465,77551068.98,-33.37,-3.0795,4.513252265871,1.42,0.086476468482,5.8899032604,造纸印刷,2022-04-30
1211,002064,华峰化学,0.29,7292744819.49,25.8676194324,-0.8019,1362312276.49,-16.93,-24.7383,4.662550198812,6.92,0.04198986498,29.1010901085,化纤行业,2022-04-30
1212,002060,粤水电,0.0392,3303037663.15,-5.3112772232,-25.9281,47103523.5,-4.55,-50.9103,3.039320754344,1.19,-0.239135406634,10.8981927053,工程建设,2022-04-30
1213,002058,威尔泰,-0.016,31368653.23,-7.0163020866,-81.1424,-2229455.04,-227.33,-121.2024,1.246271408231,-1.02,-0.106325897327,33.4290611175,电网设备,2022-04-30
1214,002056,横店东磁,0.2249,4395786454.82,71.8533441123,22.1134,365832488.49,41.59,55.6528,4.361866869896,5.29,0.10868593773,16.5017910842,小金属,2022-04-30
1215,002052,*ST同洲,-0.0283,16202308.93,-55.489316721,-44.0247,-21076072.98,-31.34,83.5722,0.026239540363,-70.1,-0.001043958978,23.3318364459,家电行业,2022-04-30
1216,002047,宝鹰股份,-0.03,695131630.78,-29.2332901186,-37.5955,-45396011.2,-328.25,97.2619,2.097757190673,-1.81,-0.107826882948,11.156833704,装修装饰,2022-04-30
1217,002044,美年健康,-0.11,1351677331.84,1.1221616297,-59.2168,-431104101.4,-1.44,-241.3382,1.938251931184,-5.51,-0.105254636703,12.9857770516,医疗服务,2022-04-30
1218,002040,南京港,0.0762,197242997.68,9.9809524823,0.8829,36882959.51,21.5,30.5519,6.094819316614,1.26,0.039066152017,49.2657457263,航运港口,2022-04-30
1219,002031,巨轮智能,0.0019,276377837.02,-59.0005023354,-51.5347,4140083.29,-36.81,100.8629,1.103988430977,0.17,0.020498065294,10.3319208978,专用设备,2022-04-30
1220,002030,达安基因,1.197,3362176107.47,43.6898039101,65.86,1679951294.17,48.85,53.6101,6.435151694625,20.51,0.598087572782,75.6046606718,医疗器械,2022-04-30
1221,002024,ST易购,-0.1105,19374303000.0,-64.125160901,-16.9575,-1028908000.0,-325.55,97.1176,3.300701178513,-3.29,0.139191453528,18.8008776367,商业百货,2022-04-30
1222,002022,*ST科华,0.0433,420497071.93,-71.0642779614,-62.6725,22283233.48,-93.49,-81.6333,7.063124990265,0.59,0.024517084872,43.9452882946,医疗器械,2022-04-30
1223,002021,ST中捷,0.0214,305013683.65,28.9461756697,50.4494,14751030.39,63.37,102.741,0.184860909948,12.32,-0.059758132477,14.5732814961,专用设备,2022-04-30
1224,002010,传化智联,0.05,8329398158.02,17.2917600821,-17.8876,152415129.81,9.03,-88.3913,5.519991941612,0.9,-0.063163909225,10.2743624297,物流行业,2022-04-30
1225,002006,精功科技,0.06,370923336.44,16.0562263075,-29.4543,25238430.66,213.37,4.7761,2.374965499209,2.36,0.188872440285,24.2773861478,专用设备,2022-04-30
1226,002004,华邦健康,0.0852,3399143349.29,20.5554775982,-8.8662,168625663.08,38.67,12.8363,5.190608791336,1.65,0.080881755451,37.591668935,农药兽药,2022-04-30
1227,002002,鸿达兴业,0.0327,909362450.61,-44.6041196101,5.7415,102467357.09,-61.97,121.4381,3.198196442675,1.02,0.001323045715,26.9281102299,化学原料,2022-04-30
1228,001872,招商港口,0.45,4020203113.25,12.4806578705,3.1739,859493121.6,61.3,241.0365,21.372947460323,2.13,0.519809818059,43.8511256608,航运港口,2022-04-30
1229,001211,双枪科技,0.19,198176667.66,-3.9432837026,-46.8665,13819481.83,-3.9,-65.4684,13.10356797875,1.48,0.036800589583,36.3960128867,装修建材,2022-04-30
1230,001209,洪兴股份,0.25,304798211.71,10.6159385976,-35.1655,23574375.7,-28.5,-20.2181,13.538669513693,1.87,-0.781151969987,38.0095256596,纺织服装,2022-04-30
1231,001201,东瑞股份,-0.18,228526374.67,-44.1713951135,7.4954,-32234000.03,-117.41,-29.9999,17.284758731462,-1.07,-0.290833149635,12.5699579978,农牧饲渔,2022-04-30
1232,000996,中国中期,-0.0013,6484756.99,-23.7861192746,-68.7444,-438097.14,-113.48,64.3281,1.399543984812,-0.09,-0.000408008783,16.8674644507,汽车服务,2022-04-30
1233,000987,越秀资本,0.157,3604739627.34,53.6434855112,6.3142,583950541.31,2.55,23.6518,6.920659683843,2.3,-0.631487491867,,多元金融,2022-04-30
1234,000985,大庆华科,0.1,616709642.53,36.2208189402,15.33,12964510.88,659.11,6428.5807,4.688479089784,2.13,-0.0389748572,7.0440409042,化学制品,2022-04-30
1235,000981,山子股份,0.05,1330693338.86,28.9156408873,34.7817,473507232.9,363.5,124.1808,0.518574376109,12.13,-0.082873876291,2.6450708095,汽车零部件,2022-04-30
1236,000977,浪潮信息,0.2297,17276883283.57,48.1139305526,-16.9399,333981157.76,38.33,-48.7737,9.97115757424,2.18,-10.51229097701,11.1809164599,计算机设备,2022-04-30
1237,000976,华铁股份,0.0314,283619518.39,-27.4373384739,63.0541,49569113.06,11.01,67.6159,2.769776952579,1.0,-0.003420220588,45.0243046018,交运设备,2022-04-30
1238,000975,银泰黄金,0.0986,2234268986.98,47.863421913,-29.9276,273701743.03,-8.99,16.2721,3.871879954371,2.58,0.210636217191,21.7072422043,贵金属,2022-04-30
1239,000973,佛塑科技,0.0295,571200468.02,2.8417364658,-11.86,28528676.45,8.38,48.6221,2.594149757004,1.14,-0.035828884928,23.1373951895,塑料制品,2022-04-30
